path,rank,score,used_measured_state,initial_offline_lines,simulation_initial_source,total_load_shed_mw,critical,final_outage_labels
L03->L13,78,0.27512261271476746,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L03->L17,79,0.27512261271476746,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L03->L18,80,0.27512261271476746,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L03->L19,81,0.27512261271476746,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L03->L22,82,0.27512261271476746,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L03->L28,83,0.27512261271476746,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L03->L29,84,0.27512261271476746,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L03->L34,85,0.27512261271476746,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L03->L35,86,0.27512261271476746,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L22->L32,87,0.274978905916214,False,,seed_initial_dcopf_case,0.0,False,"L22,L32"
L22->L33,88,0.274978905916214,False,,seed_initial_dcopf_case,0.0,False,"L22,L33"
L12->L25,89,0.27331289649009705,False,,seed_initial_dcopf_case,0.0,False,"L12,L25"
L12->L26,90,0.27331289649009705,False,,seed_initial_dcopf_case,0.0,False,"L12,L26"
L28->L30,91,0.2732449173927307,False,,seed_initial_dcopf_case,0.0,False,"L28,L30"
L02->L01,92,0.2727995812892914,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L15->L03,93,0.27250751852989197,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L15->L06,94,0.2715560793876648,False,,seed_initial_dcopf_case,0.0,False,"L06,L15"
L01->L04,95,0.27111366391181946,False,,seed_initial_dcopf_case,0.0,False,"L01,L04"
L19->L30,96,0.27100270986557007,False,,seed_initial_dcopf_case,0.0,False,"L19,L30"
L19->L38,97,0.2708978056907654,False,,seed_initial_dcopf_case,0.0,False,"L19,L38"
L15->L04,98,0.27083051204681396,False,,seed_initial_dcopf_case,0.0,False,"L04,L15"
L06->L01,99,0.2706933617591858,False,,seed_initial_dcopf_case,0.0,False,"L01,L06"
L15->L08,100,0.270305871963501,False,,seed_initial_dcopf_case,0.0,False,"L08,L15"
