seed,scenario_id,line_label,line_index,q_fragile,fragility_label,loss_mask,first_step_direct_shed_label,first_step_critical,num_valid_second_critical,max_second_load_shed_mw,num_valid_second_relay_cascade,split
20260708,20260708,L152,151,0.981101393699646,1,True,0,False,,,,test
20260708,20260708,L153,152,0.9813892245292664,1,True,0,False,,,,test
20260708,20260708,L154,153,0.9858506321907043,1,True,0,False,,,,test
20260708,20260708,L155,154,0.9904786348342896,1,True,0,False,,,,test
20260708,20260708,L156,155,0.971524715423584,1,True,0,False,,,,test
20260708,20260708,L157,156,0.9706109762191772,1,True,0,False,,,,test
20260708,20260708,L158,157,0.9821053743362427,1,True,0,False,,,,test
20260708,20260708,L159,158,0.9812962412834167,1,True,0,False,,,,test
20260708,20260708,L160,159,0.9827882647514343,1,True,0,False,,,,test
20260708,20260708,L161,160,0.9356997609138489,1,True,0,False,,,,test
20260708,20260708,L162,161,0.8712590932846069,1,True,0,False,,,,test
20260708,20260708,L163,162,0.9898730516433716,1,True,0,False,,,,test
20260708,20260708,L164,163,0.987382709980011,1,True,0,False,,,,test
20260708,20260708,L165,164,0.9760920405387878,1,True,0,False,,,,test
20260708,20260708,L166,165,0.9916298985481262,1,True,0,False,,,,test
20260708,20260708,L167,166,0.9885022640228271,1,True,0,False,,,,test
20260708,20260708,L168,167,0.9881287217140198,1,True,0,False,,,,test
20260708,20260708,L169,168,0.9898765683174133,1,True,0,False,,,,test
20260708,20260708,L170,169,0.9862961769104004,1,True,0,False,,,,test
20260708,20260708,L171,170,0.9892356991767883,1,True,0,False,,,,test
20260708,20260708,L172,171,0.9586204886436462,1,True,0,False,,,,test
20260708,20260708,L173,172,0.962816596031189,1,True,0,False,,,,test
20260708,20260708,L174,173,0.9887614846229553,1,True,0,False,,,,test
20260708,20260708,L175,174,0.9856926202774048,1,True,0,False,,,,test
20260708,20260708,L176,175,0.9697939157485962,1,True,0,False,,,,test
20260708,20260708,L177,176,0.9665722250938416,1,True,0,False,,,,test
20260708,20260708,L178,177,0.9760248064994812,1,True,0,False,,,,test
20260708,20260708,L179,178,0.9758284687995911,1,True,0,False,,,,test
20260708,20260708,L180,179,0.9808773398399353,0,False,0,False,,,,test
20260708,20260708,L181,180,0.9667456746101379,0,False,0,False,,,,test
20260708,20260708,L182,181,0.9372819662094116,1,True,0,False,,,,test
20260708,20260708,L183,182,0.8593475818634033,0,False,0,False,,,,test
20260708,20260708,L184,183,0.9820749163627625,0,False,0,False,,,,test
20260708,20260708,L185,184,0.9417957663536072,1,True,0,False,,,,test
20260708,20260708,L186,185,0.8474620580673218,1,True,0,False,,,,test
20260701,20260701,L001,0,0.9198188185691833,1,True,0,False,,,,train
20260701,20260701,L002,1,0.9375331401824951,1,True,0,False,,,,train
20260701,20260701,L003,2,0.9142724871635437,1,True,0,False,,,,train
20260701,20260701,L004,3,0.9478792548179626,0,False,0,False,,,,train
20260701,20260701,L005,4,0.9218609929084778,1,True,0,False,,,,train
20260701,20260701,L006,5,0.861458957195282,0,False,0,False,,,,train
20260701,20260701,L007,6,0.9870152473449707,0,False,0,False,,,,train
20260701,20260701,L008,7,0.973620593547821,0,False,0,False,,,,train
20260701,20260701,L009,8,0.9530549049377441,0,False,0,False,,,,train
20260701,20260701,L010,9,0.8743733167648315,0,False,0,False,,,,train
20260701,20260701,L011,10,0.9384288787841797,1,True,0,False,,,,train
20260701,20260701,L012,11,0.984282910823822,0,False,0,False,,,,train
20260701,20260701,L013,12,0.9877303242683411,0,False,0,False,,,,train
20260701,20260701,L014,13,0.9879388809204102,0,False,0,False,,,,train
20260701,20260701,L015,14,0.9849623441696167,0,False,0,False,,,,train
20260701,20260701,L016,15,0.9049943685531616,0,False,1,True,,,,train
20260701,20260701,L017,16,0.9864339828491211,0,False,1,True,,,,train
20260701,20260701,L018,17,0.9638329148292542,1,True,0,False,,,,train
20260701,20260701,L019,18,0.9697932600975037,1,True,0,False,,,,train
20260701,20260701,L020,19,0.9856449365615845,0,False,0,False,,,,train
20260701,20260701,L021,20,0.9835184812545776,0,False,0,False,,,,train
20260701,20260701,L022,21,0.9724580645561218,1,True,0,False,,,,train
20260701,20260701,L023,22,0.9670318961143494,0,False,0,False,,,,train
20260701,20260701,L024,23,0.973365068435669,0,False,0,False,,,,train
20260701,20260701,L025,24,0.9852179884910583,0,False,0,False,,,,train
20260701,20260701,L026,25,0.9887552261352539,1,True,0,False,,,,train
20260701,20260701,L027,26,0.9729636907577515,0,False,0,False,,,,train
20260701,20260701,L028,27,0.9754921197891235,0,False,0,False,,,,train
20260701,20260701,L029,28,0.9872753620147705,0,False,0,False,,,,train
20260701,20260701,L030,29,0.9911081790924072,0,False,0,False,,,,train
20260701,20260701,L031,30,0.9847337603569031,0,False,0,False,,,,train
20260701,20260701,L032,31,0.9561893343925476,0,False,0,False,,,,train
20260701,20260701,L033,32,0.9687122106552124,0,False,0,False,,,,train
20260701,20260701,L034,33,0.9655241370201111,1,True,0,False,,,,train
20260701,20260701,L035,34,0.9417948126792908,0,False,0,False,,,,train
20260701,20260701,L036,35,0.9862282276153564,0,False,0,False,,,,train
20260701,20260701,L037,36,0.9842994213104248,0,False,0,False,,,,train
20260701,20260701,L038,37,0.973893940448761,0,False,0,False,,,,train
20260701,20260701,L039,38,0.9809220433235168,1,True,0,False,,,,train
20260701,20260701,L040,39,0.9611269235610962,1,True,0,False,,,,train
20260701,20260701,L041,40,0.9897834658622742,0,False,0,False,,,,train
20260701,20260701,L042,41,0.9849867224693298,0,False,0,False,,,,train
20260701,20260701,L043,42,0.9873096346855164,0,False,0,False,,,,train
20260701,20260701,L044,43,0.966201663017273,0,False,0,False,,,,train
20260701,20260701,L045,44,0.9903006553649902,1,True,0,False,,,,train
20260701,20260701,L046,45,0.9304381608963013,1,True,0,False,,,,train
20260701,20260701,L047,46,0.976045548915863,0,False,1,True,,,,train
20260701,20260701,L048,47,0.9725754261016846,0,False,0,False,,,,train
20260701,20260701,L049,48,0.9769935011863708,0,False,0,False,,,,train
20260701,20260701,L050,49,0.9858918786048889,0,False,0,False,,,,train
20260701,20260701,L051,50,0.979834258556366,0,False,1,True,,,,train
20260701,20260701,L052,51,0.9693915247917175,1,True,0,False,,,,train
20260701,20260701,L053,52,0.9760185480117798,1,True,0,False,,,,train
20260701,20260701,L054,53,0.9795755743980408,0,False,0,False,,,,train
20260701,20260701,L055,54,0.9312752485275269,0,False,0,False,,,,train
20260701,20260701,L056,55,0.9291502237319946,1,True,0,False,,,,train
20260701,20260701,L057,56,0.9451432824134827,0,False,0,False,,,,train
20260701,20260701,L058,57,0.9006372094154358,0,False,0,False,,,,train
20260701,20260701,L059,58,0.9492813944816589,1,True,0,False,,,,train
20260701,20260701,L060,59,0.9799548983573914,1,True,0,False,,,,train
20260701,20260701,L061,60,0.9461064338684082,0,False,0,False,,,,train
20260701,20260701,L062,61,0.9496490359306335,0,False,0,False,,,,train
20260701,20260701,L063,62,0.9328919053077698,1,True,0,False,,,,train
20260701,20260701,L064,63,0.9191392660140991,0,False,0,False,,,,train
20260701,20260701,L065,64,0.9674399495124817,1,True,0,False,,,,train
20260701,20260701,L066,65,0.9674683213233948,0,False,0,False,,,,train
20260701,20260701,L067,66,0.9674683213233948,0,False,0,False,,,,train
20260701,20260701,L068,67,0.9731467962265015,1,True,0,False,,,,train
20260701,20260701,L069,68,0.9634367227554321,1,True,0,False,,,,train
20260701,20260701,L070,69,0.962863564491272,1,True,0,False,,,,train
20260701,20260701,L071,70,0.9733153581619263,1,True,0,False,,,,train
20260701,20260701,L072,71,0.9563161134719849,0,False,0,False,,,,train
20260701,20260701,L073,72,0.9431738257408142,0,False,0,False,,,,train
20260701,20260701,L074,73,0.9897505640983582,1,True,0,False,,,,train
20260701,20260701,L075,74,0.9912610650062561,1,True,0,False,,,,train
20260701,20260701,L076,75,0.9912649989128113,1,True,0,False,,,,train
20260701,20260701,L077,76,0.9954569339752197,1,True,0,False,,,,train
20260701,20260701,L078,77,0.9988110065460205,1,True,0,False,,,,train
20260701,20260701,L079,78,0.9983429908752441,1,True,0,False,,,,train
20260701,20260701,L080,79,0.9962189793586731,1,True,0,False,,,,train
20260701,20260701,L081,80,0.9011671543121338,0,False,0,False,,,,train
20260701,20260701,L082,81,0.9965370893478394,1,True,0,False,,,,train
20260701,20260701,L083,82,0.9548776745796204,0,False,0,False,,,,train
20260701,20260701,L084,83,0.999609649181366,0,False,0,False,,,,train
20260701,20260701,L085,84,0.9997407793998718,1,True,0,False,,,,train
20260701,20260701,L086,85,0.9997406601905823,0,False,0,False,,,,train
20260701,20260701,L087,86,0.9994995594024658,1,True,0,False,,,,train
20260701,20260701,L088,87,0.9992824196815491,1,True,0,False,,,,train
20260701,20260701,L089,88,0.9992757439613342,1,True,0,False,,,,train
20260701,20260701,L090,89,0.9816644191741943,0,False,0,False,,,,train
20260701,20260701,L091,90,0.9739812016487122,1,True,0,False,,,,train
20260701,20260701,L092,91,0.976909875869751,1,True,0,False,,,,train
20260701,20260701,L093,92,0.9989456534385681,0,False,0,False,,,,train
20260701,20260701,L094,93,0.9392821788787842,0,False,0,False,,,,train
20260701,20260701,L095,94,0.968970000743866,0,False,0,False,,,,train
20260701,20260701,L096,95,0.9614599347114563,0,False,0,False,,,,train
20260701,20260701,L097,96,0.9505193829536438,0,False,0,False,,,,train
20260701,20260701,L098,97,0.9635329246520996,0,False,0,False,,,,train
20260701,20260701,L099,98,0.9635329246520996,0,False,0,False,,,,train
20260701,20260701,L100,99,0.9458310008049011,1,True,0,False,,,,train
20260701,20260701,L101,100,0.9257197976112366,0,False,0,False,,,,train
20260701,20260701,L102,101,0.9453602433204651,1,True,0,False,,,,train
20260701,20260701,L103,102,0.8967025876045227,0,False,0,False,,,,train
20260701,20260701,L104,103,0.9580187797546387,1,True,0,False,,,,train
20260701,20260701,L105,104,0.9302217960357666,0,False,0,False,,,,train
20260701,20260701,L106,105,0.9727911949157715,1,True,0,False,,,,train
20260701,20260701,L107,106,0.9467473030090332,0,False,0,False,,,,train
20260701,20260701,L108,107,0.9720532894134521,0,False,0,False,,,,train
20260701,20260701,L109,108,0.9892226457595825,1,True,0,False,,,,train
20260701,20260701,L110,109,0.9935663342475891,1,True,0,False,,,,train
20260701,20260701,L111,110,0.9860104322433472,0,False,0,False,,,,train
20260701,20260701,L112,111,0.9921233057975769,1,True,0,False,,,,train
20260701,20260701,L113,112,0.9807944297790527,0,False,0,False,,,,train
20260701,20260701,L114,113,0.9708362817764282,0,False,0,False,,,,train
20260701,20260701,L115,114,0.9821735620498657,1,True,0,False,,,,train
20260701,20260701,L116,115,0.9532409310340881,0,False,0,False,,,,train
20260701,20260701,L117,116,0.9403156638145447,0,False,0,False,,,,train
20260701,20260701,L118,117,0.9495683312416077,0,False,0,False,,,,train
20260701,20260701,L119,118,0.9633171558380127,1,True,0,False,,,,train
20260701,20260701,L120,119,0.972046434879303,0,False,0,False,,,,train
20260701,20260701,L121,120,0.9487800002098083,0,False,0,False,,,,train
20260701,20260701,L122,121,0.8498330116271973,1,True,0,False,,,,train
20260701,20260701,L123,122,0.9863541722297668,1,True,0,False,,,,train
20260701,20260701,L124,123,0.9869085550308228,0,False,0,False,,,,train
20260701,20260701,L125,124,0.9800265431404114,0,False,0,False,,,,train
20260701,20260701,L126,125,0.9127628207206726,1,True,0,False,,,,train
20260701,20260701,L127,126,0.9771677851676941,1,True,0,False,,,,train
20260701,20260701,L128,127,0.9685900807380676,0,False,0,False,,,,train
20260701,20260701,L129,128,0.9604358673095703,0,False,0,False,,,,train
20260701,20260701,L130,129,0.9575394988059998,0,False,0,False,,,,train
20260701,20260701,L131,130,0.9831189513206482,0,False,0,False,,,,train
20260701,20260701,L132,131,0.976568341255188,0,False,0,False,,,,train
20260701,20260701,L133,132,0.9820649027824402,0,False,0,False,,,,train
20260701,20260701,L134,133,0.8943769335746765,0,False,0,False,,,,train
20260701,20260701,L135,134,0.960396945476532,1,True,0,False,,,,train
20260701,20260701,L136,135,0.9719008207321167,0,False,0,False,,,,train
20260701,20260701,L137,136,0.9089827537536621,0,False,0,False,,,,train
20260701,20260701,L138,137,0.9223847985267639,0,False,0,False,,,,train
20260701,20260701,L139,138,0.9186758995056152,0,False,0,False,,,,train
20260701,20260701,L140,139,0.8800963163375854,1,True,0,False,,,,train
20260701,20260701,L141,140,0.9438992142677307,0,False,0,False,,,,train
20260701,20260701,L142,141,0.94542396068573,0,False,0,False,,,,train
20260701,20260701,L143,142,0.9292678833007812,0,False,0,False,,,,train
20260701,20260701,L144,143,0.9194824695587158,1,True,0,False,,,,train
20260701,20260701,L145,144,0.9651430249214172,0,False,0,False,,,,train
20260701,20260701,L146,145,0.943849503993988,1,True,0,False,,,,train
20260701,20260701,L147,146,0.9560484290122986,0,False,1,True,,,,train
20260701,20260701,L148,147,0.9914542436599731,1,True,0,False,,,,train
20260701,20260701,L149,148,0.9778422117233276,0,False,0,False,,,,train
20260701,20260701,L150,149,0.9839200377464294,0,False,0,False,,,,train
20260701,20260701,L151,150,0.9814199805259705,1,True,0,False,,,,train
20260701,20260701,L152,151,0.9794861078262329,0,False,0,False,,,,train
20260701,20260701,L153,152,0.9798462986946106,1,True,0,False,,,,train
20260701,20260701,L154,153,0.982065737247467,1,True,0,False,,,,train
20260701,20260701,L155,154,0.9883694648742676,1,True,0,False,,,,train
20260701,20260701,L156,155,0.9711393117904663,0,False,0,False,,,,train
20260701,20260701,L157,156,0.97004234790802,1,True,0,False,,,,train
20260701,20260701,L158,157,0.9780884385108948,1,True,0,False,,,,train
20260701,20260701,L159,158,0.9775386452674866,0,False,0,False,,,,train
20260701,20260701,L160,159,0.9782673120498657,0,False,0,False,,,,train
20260701,20260701,L161,160,0.9243159294128418,0,False,0,False,,,,train
20260701,20260701,L162,161,0.8557614088058472,1,True,0,False,,,,train
20260701,20260701,L163,162,0.9868330359458923,1,True,0,False,,,,train
20260701,20260701,L164,163,0.9842893481254578,0,False,0,False,,,,train
20260701,20260701,L165,164,0.9720376133918762,0,False,0,False,,,,train
20260701,20260701,L166,165,0.9900175929069519,0,False,0,False,,,,train
20260701,20260701,L167,166,0.9855446219444275,0,False,0,False,,,,train
20260701,20260701,L168,167,0.9861656427383423,0,False,0,False,,,,train
20260701,20260701,L169,168,0.9880527257919312,1,True,0,False,,,,train
20260701,20260701,L170,169,0.9847166538238525,1,True,0,False,,,,train
20260701,20260701,L171,170,0.9874913692474365,1,True,0,False,,,,train
20260701,20260701,L172,171,0.9549726843833923,1,True,0,False,,,,train
20260701,20260701,L173,172,0.9581564664840698,1,True,0,False,,,,train
20260701,20260701,L174,173,0.9859431982040405,0,False,0,False,,,,train
20260701,20260701,L175,174,0.9823452830314636,1,True,0,False,,,,train
20260701,20260701,L176,175,0.9641513824462891,0,False,0,False,,,,train
20260701,20260701,L177,176,0.9582781791687012,0,False,0,False,,,,train
20260701,20260701,L178,177,0.9757059812545776,1,True,0,False,,,,train
20260701,20260701,L179,178,0.9771956205368042,0,False,0,False,,,,train
20260701,20260701,L180,179,0.9818819165229797,0,False,0,False,,,,train
20260701,20260701,L181,180,0.9656805396080017,0,False,1,True,,,,train
20260701,20260701,L182,181,0.9370543360710144,0,False,0,False,,,,train
20260701,20260701,L183,182,0.8535056114196777,0,False,1,True,,,,train
20260701,20260701,L184,183,0.9811912178993225,0,False,1,True,,,,train
20260701,20260701,L185,184,0.9435186982154846,0,False,1,True,,,,train
20260701,20260701,L186,185,0.8524922132492065,1,True,0,False,,,,train
20260702,20260702,L001,0,0.9219908118247986,0,False,0,False,,,,train
20260702,20260702,L002,1,0.9391364455223083,0,False,0,False,,,,train
20260702,20260702,L003,2,0.9160622358322144,0,False,0,False,,,,train
20260702,20260702,L004,3,0.9486628174781799,1,True,0,False,,,,train
20260702,20260702,L005,4,0.9211010336875916,1,True,0,False,,,,train
20260702,20260702,L006,5,0.8598490953445435,1,True,0,False,,,,train
20260702,20260702,L007,6,0.9869727492332458,0,False,0,False,,,,train
20260702,20260702,L008,7,0.973753035068512,0,False,0,False,,,,train
20260702,20260702,L009,8,0.9530057311058044,0,False,0,False,,,,train
20260702,20260702,L010,9,0.882843554019928,1,True,0,False,,,,train
20260702,20260702,L011,10,0.9415623545646667,0,False,0,False,,,,train
20260702,20260702,L012,11,0.9859119057655334,0,False,0,False,,,,train
20260702,20260702,L013,12,0.9884724020957947,0,False,0,False,,,,train
20260702,20260702,L014,13,0.9886404275894165,0,False,0,False,,,,train
20260702,20260702,L015,14,0.9859834313392639,1,True,0,False,,,,train
20260702,20260702,L016,15,0.9136117696762085,0,False,1,True,,,,train
20260702,20260702,L017,16,0.9871755242347717,0,False,0,False,,,,train
20260702,20260702,L018,17,0.9646738767623901,1,True,0,False,,,,train
20260702,20260702,L019,18,0.9700247049331665,0,False,0,False,,,,train
20260702,20260702,L020,19,0.9864393472671509,0,False,0,False,,,,train
20260702,20260702,L021,20,0.9840641021728516,0,False,0,False,,,,train
20260702,20260702,L022,21,0.9735444188117981,0,False,0,False,,,,train
20260702,20260702,L023,22,0.9680739045143127,1,True,0,False,,,,train
