sample_index,seed,line_label,line_index,source,fragility_label,loss_mask,first_step_direct_shed_label,first_step_critical,num_valid_second_critical,max_second_load_shed_mw,num_valid_second_relay_cascade
0,20260708,L089,88,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L090,89,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L091,90,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L092,91,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L093,92,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L094,93,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L095,94,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L097,96,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L098,97,fulltruth,1,True,0,False,8,81.35922639729833,0
0,20260708,L099,98,fulltruth,1,True,0,False,8,81.35922639729833,0
0,20260708,L100,99,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L101,100,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L102,101,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L103,102,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L104,103,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L105,104,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L106,105,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L107,106,fulltruth,1,True,0,False,8,81.35922639729833,0
0,20260708,L108,107,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L109,108,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L110,109,fulltruth,1,True,0,False,12,81.35922639729833,0
0,20260708,L111,110,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L112,111,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L113,112,fulltruth,1,True,0,False,12,81.35922639729833,0
0,20260708,L114,113,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L115,114,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L116,115,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L117,116,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L118,117,fulltruth,1,True,0,False,12,81.35922639729833,0
0,20260708,L119,118,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L120,119,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L121,120,fulltruth,1,True,0,False,11,111.76063839397672,0
0,20260708,L122,121,fulltruth,1,True,0,False,11,81.35922639729833,0
0,20260708,L123,122,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L124,123,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L125,124,fulltruth,1,True,0,False,11,111.76063839397672,0
0,20260708,L126,125,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L127,126,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L128,127,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L129,128,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L130,129,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L131,130,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L132,131,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L133,132,fulltruth,1,True,0,False,11,81.35922639729833,0
0,20260708,L134,133,fulltruth,1,True,0,False,12,81.35922639729833,0
0,20260708,L135,134,fulltruth,1,True,0,False,11,81.35922639729833,0
0,20260708,L136,135,fulltruth,1,True,0,False,11,81.35922639729833,0
0,20260708,L137,136,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L138,137,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L139,138,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L140,139,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L141,140,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L142,141,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L143,142,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L144,143,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L145,144,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L146,145,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L148,147,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L149,148,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L150,149,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L151,150,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L152,151,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L153,152,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L154,153,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L155,154,fulltruth,1,True,0,False,11,81.35922639729833,0
0,20260708,L156,155,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L157,156,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L158,157,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L159,158,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L160,159,fulltruth,1,True,0,False,12,81.35922639729833,0
0,20260708,L161,160,fulltruth,1,True,0,False,12,81.35922639729833,0
0,20260708,L162,161,fulltruth,1,True,0,False,11,81.35922639729833,0
0,20260708,L163,162,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L164,163,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L165,164,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L166,165,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L167,166,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L168,167,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L169,168,fulltruth,1,True,0,False,10,81.35922639729833,0
0,20260708,L170,169,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L171,170,fulltruth,1,True,0,False,11,81.35922639729833,0
0,20260708,L172,171,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L173,172,fulltruth,1,True,0,False,11,81.35922639729833,0
0,20260708,L174,173,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L175,174,fulltruth,1,True,0,False,11,81.35922639729833,0
0,20260708,L176,175,fulltruth,1,True,0,False,11,81.35922639729833,0
0,20260708,L177,176,fulltruth,1,True,0,False,11,81.35922639729833,0
0,20260708,L178,177,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L179,178,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L182,181,fulltruth,1,True,0,False,9,81.35922639729833,0
0,20260708,L185,184,fulltruth,1,True,0,False,11,81.35922639729833,0
0,20260708,L186,185,fulltruth,1,True,0,False,10,81.35922639729833,0
1,20260701,L001,0,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L002,1,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L003,2,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L004,3,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L005,4,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L006,5,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L007,6,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L008,7,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L009,8,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L010,9,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L011,10,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L012,11,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L013,12,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L014,13,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L015,14,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L016,15,sampled_s1,0,False,1,True,0,0.0,0
1,20260701,L017,16,sampled_s1,0,False,1,True,0,0.0,0
1,20260701,L018,17,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L019,18,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L020,19,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L021,20,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L022,21,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L023,22,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L024,23,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L025,24,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L026,25,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L027,26,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L028,27,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L029,28,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L030,29,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L031,30,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L032,31,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L033,32,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L034,33,sampled_s1,1,True,0,False,11,0.0,0
1,20260701,L035,34,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L036,35,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L037,36,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L038,37,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L039,38,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L040,39,sampled_s1,1,True,0,False,11,0.0,0
1,20260701,L041,40,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L042,41,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L043,42,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L044,43,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L045,44,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L046,45,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L047,46,sampled_s1,0,False,1,True,0,0.0,0
1,20260701,L048,47,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L049,48,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L050,49,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L051,50,sampled_s1,0,False,1,True,0,0.0,0
1,20260701,L052,51,sampled_s1,1,True,0,False,11,0.0,0
1,20260701,L053,52,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L054,53,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L055,54,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L056,55,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L057,56,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L058,57,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L059,58,sampled_s1,1,True,0,False,11,0.0,0
1,20260701,L060,59,sampled_s1,1,True,0,False,11,0.0,0
1,20260701,L061,60,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L062,61,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L063,62,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L064,63,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L065,64,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L066,65,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L067,66,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L068,67,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L069,68,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L070,69,sampled_s1,1,True,0,False,11,0.0,0
1,20260701,L071,70,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L072,71,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L073,72,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L074,73,sampled_s1,1,True,0,False,12,0.0,0
1,20260701,L075,74,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L076,75,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L077,76,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L078,77,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L079,78,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L080,79,sampled_s1,1,True,0,False,11,0.0,0
1,20260701,L081,80,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L082,81,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L083,82,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L084,83,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L085,84,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L086,85,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L087,86,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L088,87,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L089,88,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L090,89,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L091,90,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L092,91,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L093,92,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L094,93,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L095,94,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L096,95,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L097,96,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L098,97,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L099,98,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L100,99,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L101,100,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L102,101,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L103,102,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L104,103,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L105,104,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L106,105,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L107,106,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L108,107,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L109,108,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L110,109,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L111,110,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L112,111,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L113,112,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L114,113,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L115,114,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L116,115,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L117,116,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L118,117,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L119,118,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L120,119,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L121,120,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L122,121,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L123,122,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L124,123,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L125,124,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L126,125,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L127,126,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L128,127,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L129,128,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L130,129,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L131,130,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L132,131,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L133,132,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L134,133,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L135,134,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L136,135,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L137,136,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L138,137,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L139,138,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L140,139,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L141,140,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L142,141,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L143,142,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L144,143,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L145,144,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L146,145,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L147,146,sampled_s1,0,False,1,True,0,0.0,0
1,20260701,L148,147,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L149,148,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L150,149,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L151,150,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L152,151,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L153,152,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L154,153,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L155,154,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L156,155,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L157,156,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L158,157,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L159,158,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L160,159,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L161,160,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L162,161,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L163,162,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L164,163,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L165,164,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L166,165,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L167,166,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L168,167,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L169,168,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L170,169,sampled_s1,1,True,0,False,8,0.0,0
1,20260701,L171,170,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L172,171,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L173,172,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L174,173,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L175,174,sampled_s1,1,True,0,False,10,0.0,0
1,20260701,L176,175,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L177,176,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L178,177,sampled_s1,1,True,0,False,9,0.0,0
1,20260701,L179,178,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L180,179,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L181,180,sampled_s1,0,False,1,True,0,0.0,0
1,20260701,L182,181,sampled_s1,0,False,0,False,0,0.0,0
1,20260701,L183,182,sampled_s1,0,False,1,True,0,0.0,0
1,20260701,L184,183,sampled_s1,0,False,1,True,0,0.0,0
1,20260701,L185,184,sampled_s1,0,False,1,True,0,0.0,0
1,20260701,L186,185,sampled_s1,1,True,0,False,9,0.0,0
2,20260702,L001,0,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L002,1,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L003,2,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L004,3,sampled_s1,1,True,0,False,12,0.0,0
2,20260702,L005,4,sampled_s1,1,True,0,False,7,0.0,0
2,20260702,L006,5,sampled_s1,1,True,0,False,9,0.0,0
2,20260702,L007,6,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L008,7,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L009,8,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L010,9,sampled_s1,1,True,0,False,7,0.0,0
2,20260702,L011,10,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L012,11,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L013,12,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L014,13,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L015,14,sampled_s1,1,True,0,False,10,0.0,0
2,20260702,L016,15,sampled_s1,0,False,1,True,0,0.0,0
2,20260702,L017,16,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L018,17,sampled_s1,1,True,0,False,8,0.0,0
2,20260702,L019,18,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L020,19,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L021,20,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L022,21,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L023,22,sampled_s1,1,True,0,False,7,0.0,0
2,20260702,L024,23,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L025,24,sampled_s1,1,True,0,False,12,0.0,0
2,20260702,L026,25,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L027,26,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L028,27,sampled_s1,0,False,0,False,0,0.0,0
2,20260702,L029,28,sampled_s1,0,False,0,False,0,0.0,0
