top_rank,top_bucket,scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error
16,"top_20,top_50,top_100",1,20260708,L084->L061,L084,L061,True,True,33.88157185629734,33.88157185629734,0.0,1.0000000000000244,"L018,L046,L060,L061,L084,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,19.170987704357497,19.170987704357497,14,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",14,True,relay_cascade,
17,"top_20,top_50,top_100",1,20260708,L053->L061,L053,L061,True,True,33.88157185629734,33.88157185629734,0.0,1.000000000000001,"L018,L046,L053,L060,L061,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,19.186281394323824,19.186281394323824,14,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",14,True,relay_cascade,
18,"top_20,top_50,top_100",1,20260708,L080->L061,L080,L061,True,True,33.88157185629734,33.88157185629734,0.0,1.0000000000000009,"L018,L046,L060,L061,L080,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,19.16817550999071,19.16817550999071,14,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",14,True,relay_cascade,
19,"top_20,top_50,top_100",1,20260708,L170->L061,L170,L061,True,True,33.88157185629734,33.88157185629734,0.0,1.0000000000000002,"L018,L046,L060,L061,L102,L115,L128,L134,L140,L155,L156,L158,L170,L178,L179,L182",16,19.169590962212627,19.169590962212627,14,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",14,True,relay_cascade,
20,"top_20,top_50,top_100",1,20260708,L057->L061,L057,L061,True,True,33.88157185629734,33.88157185629734,0.0,1.0,"L018,L046,L057,L060,L061,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,19.18530189782437,19.18530189782437,14,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",14,True,relay_cascade,
21,"top_50,top_100",1,20260708,L171->L061,L171,L061,True,True,33.88157185629734,33.88157185629734,0.0,1.0,"L018,L046,L060,L061,L102,L115,L128,L134,L140,L155,L156,L158,L171,L178,L179,L182",16,19.169590962212627,19.169590962212627,14,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",14,True,relay_cascade,
22,"top_50,top_100",1,20260708,L095->L016,L095,L016,True,True,31.514792047850804,31.514792047850804,0.0,1.0000000000000024,"L016,L018,L045,L046,L060,L095,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",17,19.193996399018424,19.193996399018424,15,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",15,True,relay_cascade,
23,"top_50,top_100",1,20260708,L116->L016,L116,L016,True,True,31.514792047850804,31.514792047850804,0.0,1.0000000000000009,"L016,L018,L045,L046,L060,L102,L115,L116,L128,L134,L140,L155,L158,L178,L179,L182",16,18.83544832826564,18.83544832826564,12,"L018,L045,L046,L060,L102,L134,L140,L155,L158,L178,L179,L182",14,True,relay_cascade,
24,"top_50,top_100",1,20260708,L169->L016,L169,L016,True,True,31.514792047850804,31.514792047850804,0.0,1.0000000000000004,"L016,L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L169,L178,L179,L182",17,19.19099567314078,19.19099567314078,15,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",15,True,relay_cascade,
25,"top_50,top_100",1,20260708,L050->L016,L050,L016,True,True,31.514792047850804,31.514792047850804,0.0,1.0,"L016,L018,L045,L046,L050,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",17,1.1004905642570617,1.1004905642570617,0,,15,False,island_only,
26,"top_50,top_100",1,20260708,L081->L016,L081,L016,True,True,31.514792047850804,31.514792047850804,0.0,1.0,"L016,L018,L045,L046,L060,L081,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",17,19.188348832852498,19.188348832852498,15,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",15,True,relay_cascade,
27,"top_50,top_100",1,20260708,L086->L047,L086,L047,True,True,31.300605334860517,31.300605334860517,0.0,1.0000000000000064,"L018,L046,L047,L060,L086,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,19.19724147489781,19.19724147489781,14,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",14,True,relay_cascade,
28,"top_50,top_100",1,20260708,L062->L047,L062,L047,True,True,31.300605334860517,31.300605334860517,0.0,1.0000000000000058,"L018,L046,L047,L060,L062,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,19.19437674995026,19.19437674995026,14,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",14,True,relay_cascade,
29,"top_50,top_100",1,20260708,L153->L047,L153,L047,True,True,31.300605334860517,31.300605334860517,0.0,1.0000000000000024,"L018,L046,L047,L060,L102,L115,L128,L134,L140,L153,L155,L156,L158,L178,L179,L182",16,5.858791167293358,5.858791167293358,12,"L018,L046,L060,L102,L115,L134,L140,L156,L158,L178,L179,L182",14,True,relay_cascade,
30,"top_50,top_100",1,20260708,L119->L047,L119,L047,True,True,31.300605334860517,31.300605334860517,0.0,1.0000000000000004,"L018,L046,L047,L060,L102,L115,L119,L128,L134,L140,L155,L158,L178,L179,L182",15,18.83680725305,18.83680725305,12,"L018,L046,L060,L102,L115,L134,L140,L155,L158,L178,L179,L182",13,True,relay_cascade,
31,"top_50,top_100",1,20260708,L015->L047,L015,L047,True,True,31.300605334860517,31.300605334860517,0.0,1.0,"L015,L018,L046,L047,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,19.196041782309365,19.196041782309365,14,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",14,True,relay_cascade,
32,"top_50,top_100",1,20260708,L096->L047,L096,L047,True,True,31.300605334860517,31.300605334860517,0.0,1.0,"L018,L046,L047,L056,L057,L058,L060,L096,L102,L109,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",21,1.1138244113830331,1.1138244113830331,0,,19,False,island_only,
33,"top_50,top_100",1,20260708,L134->L152,L134,L152,True,True,31.05817161312981,31.05817161312981,0.0,1.0000000000000082,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L152,L155,L158,L178,L179,L182",15,1.1011608269400786,1.1011608269400786,0,,13,False,island_only,
34,"top_50,top_100",1,20260708,L155->L008,L155,L008,True,True,25.67010059251546,25.67010059251546,0.0,1.0000000000000064,"L008,L018,L019,L020,L022,L037,L045,L046,L060,L102,L115,L134,L140,L155,L158,L178,L179,L182",18,32.34132346935116,32.34132346935116,16,"L018,L019,L020,L022,L037,L045,L046,L060,L102,L115,L134,L140,L158,L178,L179,L182",16,True,relay_cascade,
35,"top_50,top_100",1,20260708,L129->L008,L129,L008,True,True,25.67010059251546,25.67010059251546,0.0,1.0000000000000002,"L008,L018,L019,L020,L022,L045,L046,L060,L102,L109,L111,L115,L128,L129,L134,L140,L155,L158,L178,L179,L182",21,24.451333896838857,24.451333896838857,17,"L018,L019,L020,L022,L045,L046,L060,L102,L109,L111,L115,L134,L140,L158,L178,L179,L182",19,True,relay_cascade,
36,"top_50,top_100",1,20260708,L150->L036,L150,L036,True,True,22.50545676159403,22.50545676159403,0.0,1.0000000000000009,"L018,L019,L020,L036,L044,L045,L046,L048,L060,L102,L111,L115,L128,L134,L140,L150,L155,L156,L158,L178,L179,L182",22,17.013796689604245,17.013796689604245,20,"L018,L019,L020,L044,L045,L046,L048,L060,L102,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",20,True,relay_cascade,
37,"top_50,top_100",1,20260708,L097->L184,L097,L184,True,True,21.648461416338748,21.648461416338748,0.0,1.0000000000000058,"L045,L046,L060,L065,L097,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L184",17,18.898046054514328,18.898046054514328,12,"L045,L046,L065,L115,L134,L140,L155,L156,L158,L178,L179,L182",15,True,relay_cascade,
38,"top_50,top_100",1,20260708,L059->L184,L059,L184,True,True,21.648461416338748,21.648461416338748,0.0,1.000000000000002,"L045,L046,L059,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L184",15,19.266900993029164,19.266900993029164,13,"L045,L046,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",13,True,relay_cascade,
39,"top_50,top_100",1,20260708,L171->L184,L171,L184,True,True,21.648461416338748,21.648461416338748,0.0,1.000000000000001,"L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L171,L178,L179,L182,L184",16,19.292735510614747,19.292735510614747,14,"L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",14,True,relay_cascade,
40,"top_50,top_100",1,20260708,L113->L133,L113,L133,True,True,20.77635989697293,20.77635989697293,0.0,1.0,"L018,L045,L046,L060,L102,L113,L115,L128,L133,L134,L140,L155,L156,L158,L178,L179,L182",17,0.7975283333709199,0.7975283333709199,0,,15,False,island_only,
41,"top_50,top_100",1,20260708,L035->L181,L035,L181,True,True,20.772296104867053,20.772296104867053,0.0,1.0000000000000024,"L018,L035,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L181,L182",17,19.298605953331677,19.298605953331677,14,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179",15,True,relay_cascade,
42,"top_50,top_100",1,20260708,L033->L181,L033,L181,True,True,20.772296104867053,20.772296104867053,0.0,1.000000000000001,"L018,L033,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L181,L182",17,19.29173249746592,19.29173249746592,13,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L179",15,True,relay_cascade,
43,"top_50,top_100",1,20260708,L045->L181,L045,L181,True,True,20.772296104867053,20.772296104867053,0.0,1.000000000000001,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L181,L182",16,20.77229610486705,20.77229610486705,14,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",14,True,relay_cascade,
44,"top_50,top_100",1,20260708,L090->L181,L090,L181,True,True,20.772296104867053,20.772296104867053,0.0,1.0000000000000009,"L018,L045,L046,L060,L090,L091,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L181,L182",18,20.77229610486706,20.77229610486706,15,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
45,"top_50,top_100",1,20260708,L105->L181,L105,L181,True,True,20.772296104867053,20.772296104867053,0.0,1.0000000000000009,"L018,L045,L046,L060,L102,L105,L115,L128,L134,L140,L155,L156,L158,L178,L179,L181,L182",17,20.772296104867053,20.772296104867053,15,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",15,True,relay_cascade,
46,"top_50,top_100",1,20260708,L047->L059,L047,L059,True,True,18.346497960874867,18.346497960874867,0.0,1.000000000000007,"L018,L046,L047,L059,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,1.0955261022131393,1.0955261022131393,0,,14,False,island_only,
47,"top_50,top_100",1,20260708,L006->L015,L006,L015,True,True,17.515788549835076,17.515788549835076,0.0,1.0000000000000058,"L006,L015,L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",17,19.335473560969863,19.335473560969863,15,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",15,True,relay_cascade,
48,"top_50,top_100",1,20260708,L070->L081,L070,L081,True,True,16.14448705021324,16.14448705021324,0.0,1.000000000000001,"L018,L045,L046,L060,L070,L081,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",17,19.3489134824993,19.3489134824993,15,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",15,True,relay_cascade,
49,"top_50,top_100",1,20260708,L130->L180,L130,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.0000000000000069,"L018,L045,L046,L060,L102,L115,L128,L130,L134,L140,L155,L156,L158,L178,L179,L180,L182",17,19.583097073371576,19.583097073371576,15,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",15,True,relay_cascade,
50,"top_50,top_100",1,20260708,L036->L180,L036,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.0000000000000058,"L018,L019,L036,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L180,L182",18,1.108370895151564,1.108370895151564,0,,16,False,island_only,
51,top_100,1,20260708,L038->L180,L038,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.0000000000000058,"L018,L019,L025,L026,L038,L039,L045,L046,L060,L102,L109,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L180,L182",23,1.174338962993081,1.174338962993081,0,,21,False,island_only,
52,top_100,1,20260708,L135->L180,L135,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.0000000000000058,"L018,L045,L046,L060,L102,L115,L128,L134,L135,L140,L155,L156,L158,L178,L179,L180,L182",17,19.113019054396123,19.113019054396123,14,"L018,L045,L046,L060,L102,L115,L134,L140,L155,L156,L158,L178,L179,L182",15,True,relay_cascade,
53,top_100,1,20260708,L149->L180,L149,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.0000000000000016,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L149,L155,L158,L178,L179,L180,L182",16,18.71545819208069,18.71545819208069,13,"L018,L045,L046,L060,L102,L115,L134,L140,L155,L158,L178,L179,L182",14,True,relay_cascade,
54,top_100,1,20260708,L165->L180,L165,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.000000000000001,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L165,L178,L179,L180,L182",17,19.440041725716316,19.440041725716316,15,"L018,L045,L046,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",15,True,relay_cascade,
55,top_100,1,20260708,L122->L180,L122,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.0000000000000002,"L018,L045,L046,L060,L102,L115,L122,L128,L134,L140,L155,L156,L158,L178,L179,L180,L182",17,18.98925746939577,18.98925746939577,14,"L018,L045,L046,L060,L102,L115,L134,L140,L155,L156,L158,L178,L179,L182",15,True,relay_cascade,
56,top_100,1,20260708,L119->L152,L119,L152,True,True,2.620120859924391,0.0,2.620120859924391,1.0000000000000675,"L119,L128,L152,L155",4,1.2918631135898058,1.2918631135898058,1,L155,2,True,relay_cascade,
57,top_100,1,20260708,L128->L152,L128,L152,True,True,2.620120859924391,0.0,2.620120859924391,1.0000000000000675,"L128,L152,L155",3,1.6706814154226184,1.6706814154226184,1,L155,1,True,relay_cascade,
58,top_100,1,20260708,L167->L152,L167,L152,True,True,2.620120859924388,0.0,2.620120859924388,1.000000000000001,"L128,L152,L155,L156,L167,L169",6,5.153996285723953,5.153996285723953,3,"L128,L155,L156",4,True,relay_cascade,
59,top_100,1,20260708,L165->L152,L165,L152,True,True,2.620120859924388,0.0,2.620120859924388,1.0000000000000009,"L128,L152,L155,L165",4,1.7655569694182771,1.7655569694182771,2,"L128,L155",2,True,relay_cascade,
60,top_100,1,20260708,L040->L152,L040,L152,True,True,2.620120859924387,0.0,2.620120859924387,1.000000000000002,"L040,L128,L152,L182",4,2.2405256946637397,2.2405256946637397,1,L128,2,True,relay_cascade,
61,top_100,1,20260708,L173->L152,L173,L152,True,True,2.620120859924384,0.0,2.620120859924384,1.000000000000002,"L128,L152,L173",3,2.0881582346943226,2.0881582346943226,1,L128,1,True,relay_cascade,
62,top_100,1,20260708,L122->L059,L122,L059,True,True,2.5113533575750524,0.0,2.5113533575750524,1.0000000000000675,"L059,L122,L128",3,1.1585936485260584,1.1585936485260584,0,,1,False,island_only,
63,top_100,1,20260708,L178->L059,L178,L059,True,True,2.5113533575750524,0.0,2.5113533575750524,1.0000000000000675,"L059,L178",2,1.1585936485260584,1.1585936485260584,0,,0,False,island_only,
64,top_100,1,20260708,L142->L059,L142,L059,True,True,2.5113533575750524,0.0,2.5113533575750524,1.0000000000000009,"L059,L142",2,1.1585936485260584,1.1585936485260584,0,,0,False,island_only,
65,top_100,1,20260708,L109->L059,L109,L059,True,True,2.5113533575750413,0.0,2.5113533575750413,1.0000000000000675,"L059,L109",2,1.1585936485260584,1.1585936485260584,0,,0,False,island_only,
66,top_100,1,20260708,L075->L059,L075,L059,True,True,2.5113533575750413,0.0,2.5113533575750413,1.000000000000014,"L059,L075",2,1.1585936485260584,1.1585936485260584,0,,0,False,island_only,
67,top_100,1,20260708,L137->L059,L137,L059,True,True,2.5113533575750413,0.0,2.5113533575750413,1.0000000000000002,"L059,L128,L137,L155",4,1.1585936485260584,1.1585936485260584,0,,2,False,island_only,
68,top_100,1,20260708,L076->L185,L076,L185,True,True,0.0876529613454746,0.0,0.0876529613454746,1.0000000000000016,"L076,L185",2,1.1105164988084957,1.1105164988084957,0,,0,False,island_only,
69,top_100,1,20260708,L088->L185,L088,L185,True,True,0.0876529613454107,0.0,0.0876529613454107,1.0000000000000029,"L088,L185",2,1.054876020808427,1.054876020808427,0,,0,False,island_only,
70,top_100,1,20260708,L174->L185,L174,L185,True,True,0.087652961345408,0.0,0.087652961345408,1.0000000000000095,"L174,L185",2,1.0862280023309274,1.0862280023309274,0,,0,False,island_only,
71,top_100,1,20260708,L062->L185,L062,L185,True,True,0.087652961345408,0.0,0.087652961345408,1.0000000000000058,"L062,L185",2,1.0144361090671787,1.0144361090671787,0,,0,False,island_only,
72,top_100,1,20260708,L087->L185,L087,L185,True,True,0.0876529613454024,0.0,0.0876529613454024,1.000000000000011,"L087,L185",2,1.088437997028374,1.088437997028374,0,,0,False,island_only,
73,top_100,1,20260708,L010->L185,L010,L185,True,True,0.0876529613453858,0.0,0.0876529613453858,1.0000000000000049,"L010,L185",2,1.1391918342103082,1.1391918342103082,0,,0,False,island_only,
74,top_100,1,20260708,L139->L185,L139,L185,True,True,0.0876529613453858,0.0,0.0876529613453858,1.0000000000000009,"L128,L139,L140,L185",4,1.4678794180989607,1.4678794180989607,1,L128,2,True,relay_cascade,
75,top_100,1,20260708,L004->L002,L004,L002,True,False,0.0,0.0,0.0,1.0000000000001563,"L002,L004",2,1.0000000000000762,1.0000000000000762,0,,0,False,non_critical,
76,top_100,1,20260708,L004->L075,L004,L075,True,False,0.0,0.0,0.0,1.0000000000001563,"L004,L075",2,1.0458538710141538,1.0458538710141538,0,,0,False,non_critical,
77,top_100,1,20260708,L026->L004,L026,L004,True,False,0.0,0.0,0.0,1.0000000000001563,"L004,L026",2,1.038075265205273,1.038075265205273,0,,0,False,non_critical,
78,top_100,1,20260708,L094->L002,L094,L002,True,False,0.0,0.0,0.0,1.0000000000001563,"L002,L094",2,1.0017379820399157,1.0017379820399157,0,,0,False,non_critical,
79,top_100,1,20260708,L136->L002,L136,L002,True,False,0.0,0.0,0.0,1.0000000000001563,"L002,L128,L136",3,1.009469663747386,1.009469663747386,0,,1,False,non_critical,
80,top_100,1,20260708,L020->L105,L020,L105,True,False,0.0,0.0,0.0,1.000000000000091,"L020,L045,L060,L102,L104,L105,L109,L111,L115,L128,L178,L182",12,3.1513312584492064,3.1513312584492064,10,"L045,L060,L102,L104,L109,L111,L115,L128,L178,L182",10,True,non_critical,
81,top_100,1,20260708,L001->L072,L001,L072,True,False,0.0,0.0,0.0,1.0000000000000675,"L001,L072",2,1.0458323615758858,1.0458323615758858,0,,0,False,non_critical,
82,top_100,1,20260708,L001->L125,L001,L125,True,False,0.0,0.0,0.0,1.0000000000000675,"L001,L125",2,1.0476259471810734,1.0476259471810734,0,,0,False,non_critical,
83,top_100,1,20260708,L002->L062,L002,L062,True,False,0.0,0.0,0.0,1.0000000000000675,"L002,L060,L062",3,1.3268881913473478,1.3268881913473478,1,L060,1,True,non_critical,
84,top_100,1,20260708,L002->L119,L002,L119,True,False,0.0,0.0,0.0,1.0000000000000675,"L002,L102,L115,L119,L128,L155",6,3.1313252982556223,3.1313252982556223,4,"L102,L115,L128,L155",4,True,non_critical,
85,top_100,1,20260708,L004->L140,L004,L140,True,False,0.0,0.0,0.0,1.0000000000000675,"L004,L128,L140",3,1.2546543591859023,1.2546543591859023,1,L128,1,True,non_critical,
86,top_100,1,20260708,L005->L157,L005,L157,True,False,0.0,0.0,0.0,1.0000000000000675,"L005,L128,L155,L157",4,1.7768524504900003,1.7768524504900003,2,"L128,L155",2,True,non_critical,
87,top_100,1,20260708,L010->L119,L010,L119,True,False,0.0,0.0,0.0,1.0000000000000675,"L010,L102,L115,L119,L128,L155",6,3.8840465032802327,3.8840465032802327,4,"L102,L115,L128,L155",4,True,non_critical,
88,top_100,1,20260708,L013->L082,L013,L082,True,False,0.0,0.0,0.0,1.0000000000000675,"L013,L082",2,1.005279893676294,1.005279893676294,0,,0,False,non_critical,
89,top_100,1,20260708,L013->L087,L013,L087,True,False,0.0,0.0,0.0,1.0000000000000675,"L013,L087",2,1.001213265291579,1.001213265291579,0,,0,False,non_critical,
90,top_100,1,20260708,L013->L092,L013,L092,True,False,0.0,0.0,0.0,1.0000000000000675,"L013,L092",2,1.0073048590018856,1.0073048590018856,0,,0,False,non_critical,
91,top_100,1,20260708,L013->L111,L013,L111,True,False,0.0,0.0,0.0,1.0000000000000675,"L013,L111",2,1.1896716956553488,1.1896716956553488,0,,0,False,non_critical,
