scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error
1,20260708,L033->L007,L033,L007,True,True,95.4310507703569,95.4310507703569,0.0,1.000000000000009,"L007,L018,L019,L030,L033,L045,L046,L060,L065,L102,L104,L109,L111,L113,L115,L128,L129,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L180,L182",34,3.3460542194008496,3.3460542194008496,14,"L019,L030,L065,L104,L109,L111,L129,L148,L149,L150,L153,L154,L157,L160",32,True,relay_cascade,
1,20260708,L113->L007,L113,L007,True,True,95.4310507703569,95.4310507703569,0.0,1.0,"L007,L018,L019,L045,L046,L060,L102,L109,L111,L113,L115,L128,L129,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",29,3.217607394004093,3.217607394004093,9,"L019,L129,L148,L149,L150,L153,L154,L157,L160",27,True,relay_cascade,
1,20260708,L107->L054,L107,L054,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L030,L044,L045,L046,L054,L065,L102,L104,L107,L109,L111,L112,L113,L115,L126,L127,L128,L134,L140,L149,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",32,31.13951350471861,31.13951350471861,28,"L018,L030,L044,L045,L046,L065,L104,L109,L111,L112,L113,L115,L126,L127,L134,L140,L149,L150,L153,L154,L155,L156,L158,L160,L169,L178,L179,L182",30,True,relay_cascade,
1,20260708,L121->L183,L121,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L045,L046,L060,L102,L111,L113,L115,L121,L128,L134,L140,L155,L156,L158,L178,L179,L182,L183",19,27.21662700098428,27.21662700098428,16,"L018,L045,L046,L060,L102,L111,L113,L115,L134,L140,L155,L156,L158,L178,L179,L182",17,True,relay_cascade,
1,20260708,L085->L071,L085,L071,True,True,70.56694602954055,70.56694602954055,0.0,1.0000000000000004,"L018,L045,L046,L060,L071,L074,L078,L082,L085,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",21,28.213881774556665,28.213881774556665,19,"L018,L045,L046,L060,L074,L078,L082,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",19,True,relay_cascade,
1,20260708,L058->L071,L058,L071,True,True,70.56694602954055,70.56694602954055,0.0,1.0000000000000016,"L018,L045,L046,L058,L060,L071,L074,L082,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",20,28.19804994913436,28.19804994913436,18,"L018,L045,L046,L060,L074,L082,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,relay_cascade,
1,20260708,L116->L071,L116,L071,True,True,70.56694602954055,70.56694602954055,0.0,1.0000000000000009,"L018,L045,L046,L060,L071,L074,L082,L102,L109,L111,L113,L115,L116,L128,L134,L140,L155,L156,L158,L178,L179,L182",22,27.88151820637213,27.88151820637213,18,"L018,L045,L046,L060,L074,L082,L102,L109,L111,L113,L134,L140,L155,L156,L158,L178,L179,L182",20,True,relay_cascade,
1,20260708,L099->L071,L099,L071,True,True,70.56694602954055,70.56694602954055,0.0,1.0,"L018,L045,L046,L060,L071,L074,L082,L099,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",20,28.221530889629644,28.221530889629644,17,"L018,L045,L046,L060,L074,L082,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,relay_cascade,
1,20260708,L179->L071,L179,L071,True,True,70.56694602954055,70.56694602954055,0.0,1.0000000000000009,"L018,L045,L046,L060,L071,L074,L082,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",19,28.19618542060599,28.19618542060599,17,"L018,L045,L046,L060,L074,L082,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L182",17,True,relay_cascade,
1,20260708,L135->L071,L135,L071,True,True,70.56694602954055,70.56694602954055,0.0,1.0000000000000004,"L018,L045,L046,L060,L071,L074,L082,L102,L113,L115,L128,L134,L135,L140,L155,L156,L158,L178,L179,L182",20,28.053074130418644,28.053074130418644,17,"L018,L045,L046,L060,L074,L082,L102,L113,L115,L134,L140,L155,L156,L158,L178,L179,L182",18,True,relay_cascade,
1,20260708,L108->L071,L108,L071,True,True,70.56694602954055,70.56694602954055,0.0,1.0000000000000002,"L018,L045,L046,L060,L071,L074,L082,L102,L108,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",22,27.881518206372053,27.881518206372053,17,"L018,L045,L046,L060,L074,L082,L102,L109,L113,L134,L140,L155,L156,L158,L178,L179,L182",20,True,relay_cascade,
1,20260708,L150->L071,L150,L071,True,True,70.56694602954055,70.56694602954055,0.0,1.000000000000001,"L018,L045,L046,L060,L071,L074,L082,L102,L113,L115,L128,L134,L140,L150,L155,L156,L158,L178,L179,L182",20,8.486658027777194,8.486658027777194,16,"L018,L045,L046,L060,L074,L082,L102,L113,L115,L128,L134,L140,L158,L178,L179,L182",18,True,relay_cascade,
1,20260708,L155->L071,L155,L071,True,True,70.56694602954055,70.56694602954055,0.0,1.000000000000001,"L018,L045,L046,L060,L071,L074,L082,L102,L113,L115,L128,L134,L140,L155,L158,L178,L179,L182",18,8.429629784763158,8.429629784763158,16,"L018,L045,L046,L060,L074,L082,L102,L113,L115,L128,L134,L140,L158,L178,L179,L182",16,True,relay_cascade,
1,20260708,L054->L071,L054,L071,True,True,70.56694602954055,70.56694602954055,0.0,1.0,"L018,L030,L044,L045,L046,L054,L065,L071,L074,L082,L102,L104,L109,L111,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",33,1.4155241983027194,1.4155241983027194,2,"L074,L082",31,True,relay_cascade,
1,20260708,L097->L071,L097,L071,True,True,70.56694602954055,70.56694602954055,0.0,1.0,"L018,L019,L030,L045,L046,L056,L057,L058,L060,L065,L071,L074,L082,L091,L097,L102,L104,L109,L111,L113,L115,L128,L129,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",39,1.4018000693448236,1.4018000693448236,2,"L074,L082",37,True,relay_cascade,
1,20260708,L034->L054,L034,L054,True,True,59.32777684747769,59.32777684747769,0.0,1.0000000000000022,"L018,L019,L034,L040,L044,L045,L046,L048,L054,L060,L102,L109,L111,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",32,5.430959256026641,5.430959256026641,11,"L019,L044,L048,L148,L149,L150,L153,L154,L157,L160,L169",30,True,relay_cascade,
1,20260708,L048->L147,L048,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000002,"L018,L045,L046,L048,L060,L102,L113,L115,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",18,8.053833564888894,8.053833564888894,16,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
1,20260708,L083->L147,L083,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000009,"L018,L045,L046,L060,L083,L102,L113,L115,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",18,8.032869749590756,8.032869749590756,16,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
1,20260708,L014->L147,L014,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000002,"L014,L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",18,8.028870840654116,8.028870840654116,16,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
1,20260708,L171->L147,L171,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000009,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L147,L155,L156,L158,L171,L178,L179,L182",18,8.028618897927476,8.028618897927476,16,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
1,20260708,L119->L147,L119,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000004,"L018,L045,L046,L060,L102,L109,L111,L113,L115,L119,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",20,6.028220428737879,6.028220428737879,16,"L018,L045,L046,L060,L102,L109,L111,L113,L134,L140,L155,L156,L158,L178,L179,L182",18,True,relay_cascade,
1,20260708,L124->L147,L124,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000049,"L018,L045,L046,L060,L102,L113,L115,L124,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",18,8.133054191487822,8.133054191487822,15,"L018,L045,L046,L060,L102,L113,L115,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
1,20260708,L179->L147,L179,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000002,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",17,8.092658226192793,8.092658226192793,15,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L182",15,True,relay_cascade,
1,20260708,L122->L147,L122,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0000000000000016,"L018,L045,L046,L060,L102,L113,L115,L122,L128,L134,L140,L147,L155,L156,L158,L178,L179,L182",18,8.059701501607298,8.059701501607298,15,"L018,L045,L046,L060,L102,L113,L115,L134,L140,L155,L156,L158,L178,L179,L182",16,True,relay_cascade,
1,20260708,L095->L034,L095,L034,True,True,41.04569367595296,41.04569367595296,0.0,1.0000000000000049,"L018,L034,L040,L045,L046,L060,L095,L102,L109,L111,L112,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",22,28.623559384291784,28.623559384291784,20,"L018,L040,L045,L046,L060,L102,L109,L111,L112,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",20,True,relay_cascade,
1,20260708,L072->L034,L072,L034,True,True,41.04569367595296,41.04569367595296,0.0,1.0000000000000004,"L018,L034,L040,L045,L046,L060,L072,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",21,28.63019164156504,28.63019164156504,19,"L018,L040,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",19,True,relay_cascade,
1,20260708,L182->L034,L182,L034,True,True,41.04569367595296,41.04569367595296,0.0,1.0000000000000016,"L018,L034,L040,L045,L046,L060,L102,L109,L111,L112,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",21,28.61902651269531,28.61902651269531,19,"L018,L040,L045,L046,L060,L102,L109,L111,L112,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179",19,True,relay_cascade,
1,20260708,L122->L034,L122,L034,True,True,41.04569367595296,41.04569367595296,0.0,1.0000000000000009,"L018,L034,L040,L045,L046,L060,L102,L109,L111,L112,L113,L115,L122,L128,L134,L140,L155,L156,L158,L178,L179,L182",22,28.16246813735979,28.16246813735979,19,"L018,L040,L045,L046,L060,L102,L109,L111,L112,L113,L115,L134,L140,L155,L156,L158,L178,L179,L182",20,True,relay_cascade,
1,20260708,L126->L034,L126,L034,True,True,41.04569367595296,41.04569367595296,0.0,1.0,"L018,L034,L040,L045,L046,L060,L102,L109,L111,L113,L115,L126,L128,L134,L140,L155,L156,L158,L178,L179,L182",21,28.162468137359724,28.162468137359724,18,"L018,L040,L045,L046,L060,L102,L109,L111,L113,L115,L134,L140,L155,L156,L158,L178,L179,L182",19,True,relay_cascade,
1,20260708,L066->L034,L066,L034,True,True,41.04569367595296,41.04569367595296,0.0,1.0000000000000002,"L018,L034,L040,L045,L046,L060,L066,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",19,28.619797286752217,28.619797286752217,17,"L018,L040,L045,L046,L060,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",17,True,relay_cascade,
1,20260708,L184->L034,L184,L034,True,True,41.04569367595296,41.04569367595296,0.0,1.0000000000000018,"L018,L034,L040,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L184",21,1.362647881166254,1.362647881166254,1,L040,19,True,relay_cascade,
1,20260708,L129->L008,L129,L008,True,True,40.354199858188814,40.354199858188814,0.0,1.0000000000000002,"L008,L017,L018,L019,L020,L022,L037,L045,L046,L060,L102,L109,L111,L113,L115,L128,L129,L134,L140,L150,L153,L155,L156,L158,L160,L169,L178,L179,L182",29,36.628912733290505,36.628912733290505,24,"L017,L018,L019,L020,L022,L037,L045,L046,L060,L102,L109,L111,L113,L115,L134,L140,L150,L153,L158,L160,L169,L178,L179,L182",27,True,relay_cascade,
1,20260708,L155->L008,L155,L008,True,True,40.354199858188814,40.354199858188814,0.0,1.0000000000000002,"L008,L017,L018,L019,L020,L022,L037,L045,L046,L060,L102,L111,L113,L115,L128,L134,L140,L155,L156,L158,L169,L178,L179,L182",24,36.70171121797716,36.70171121797716,22,"L017,L018,L019,L020,L022,L037,L045,L046,L060,L102,L111,L113,L115,L128,L134,L140,L156,L158,L169,L178,L179,L182",22,True,relay_cascade,
1,20260708,L084->L038,L084,L038,True,True,36.82232008588366,36.82232008588366,0.0,1.0000000000000022,"L018,L030,L032,L038,L045,L046,L065,L084,L104,L109,L111,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182,L186",31,30.678871189224413,30.678871189224413,29,"L018,L030,L032,L045,L046,L065,L104,L109,L111,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182,L186",29,True,relay_cascade,
1,20260708,L017->L007,L017,L007,True,True,36.82232008588366,36.82232008588366,0.0,1.0,"L007,L017,L018,L019,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",29,3.143738039847475,3.143738039847475,8,"L148,L149,L150,L153,L154,L157,L160,L169",27,True,relay_cascade,
1,20260708,L017->L009,L017,L009,True,True,36.82232008588366,36.82232008588366,0.0,1.0,"L009,L017,L018,L019,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",29,3.143738039847475,3.143738039847475,8,"L148,L149,L150,L153,L154,L157,L160,L169",27,True,relay_cascade,
1,20260708,L105->L097,L105,L097,True,True,36.76716258821504,36.76716258821504,0.0,1.0000000000000022,"L018,L030,L044,L045,L046,L056,L057,L058,L060,L065,L077,L078,L097,L102,L104,L105,L106,L109,L110,L111,L112,L115,L128,L134,L140,L153,L154,L155,L156,L158,L159,L160,L169,L178,L179,L182",36,7.628232041516798,7.628232041516798,33,"L018,L030,L044,L045,L046,L056,L057,L058,L060,L077,L078,L102,L104,L106,L109,L110,L111,L112,L115,L128,L134,L140,L153,L154,L155,L156,L158,L159,L160,L169,L178,L179,L182",34,True,relay_cascade,
1,20260708,L092->L051,L092,L051,True,True,36.76716258821504,36.76716258821504,0.0,1.000000000000006,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L091,L092,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",25,27.650962766741586,27.650962766741586,23,"L018,L044,L045,L046,L056,L057,L058,L060,L091,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",23,True,relay_cascade,
1,20260708,L165->L051,L165,L051,True,True,36.76716258821504,36.76716258821504,0.0,1.0000000000000038,"L018,L019,L044,L045,L046,L051,L056,L057,L058,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L165,L178,L179,L182",25,27.064821914347075,27.064821914347075,23,"L018,L019,L044,L045,L046,L056,L057,L058,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",23,True,relay_cascade,
1,20260708,L087->L185,L087,L185,True,True,35.11713329264434,35.11713329264434,0.0,1.0000000000000004,"L018,L045,L046,L060,L087,L102,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L185,L186",20,28.69734783033929,28.69734783033929,18,"L018,L045,L046,L060,L102,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L186",18,True,relay_cascade,
1,20260708,L088->L185,L088,L185,True,True,35.11713329264434,35.11713329264434,0.0,1.0000000000000009,"L018,L045,L046,L060,L088,L102,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L185,L186",20,28.696998527417215,28.696998527417215,18,"L018,L045,L046,L060,L102,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L186",18,True,relay_cascade,
1,20260708,L062->L185,L062,L185,True,True,35.11713329264434,35.11713329264434,0.0,1.0000000000000002,"L018,L045,L046,L060,L062,L102,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L185,L186",20,28.218889477843465,28.218889477843465,18,"L018,L045,L046,L060,L102,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L186",18,True,relay_cascade,
1,20260708,L010->L185,L010,L185,True,True,35.11713329264434,35.11713329264434,0.0,1.0000000000000009,"L010,L018,L045,L046,L060,L102,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L185,L186",20,28.69538106403902,28.69538106403902,17,"L045,L046,L060,L102,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L186",18,True,relay_cascade,
1,20260708,L076->L185,L076,L185,True,True,35.11713329264434,35.11713329264434,0.0,1.0000000000000004,"L018,L045,L046,L060,L076,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L185,L186",19,28.68036964125769,28.68036964125769,17,"L018,L045,L046,L060,L102,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L186",17,True,relay_cascade,
1,20260708,L139->L185,L139,L185,True,True,35.11713329264434,35.11713329264434,0.0,1.0000000000000036,"L018,L045,L046,L060,L102,L111,L113,L115,L128,L134,L139,L140,L155,L156,L158,L178,L179,L182,L185,L186",20,28.369861557356582,28.369861557356582,16,"L018,L045,L046,L060,L102,L111,L113,L115,L134,L155,L156,L158,L178,L179,L182,L186",18,True,relay_cascade,
1,20260708,L174->L185,L174,L185,True,True,35.11713329264434,35.11713329264434,0.0,1.0000000000000009,"L018,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L174,L175,L178,L179,L182,L185,L186",22,1.5037533940205388,1.5037533940205388,1,L186,20,True,relay_cascade,
1,20260708,L170->L061,L170,L061,True,True,33.88157185629734,33.88157185629734,0.0,1.0000000000000002,"L018,L045,L046,L060,L061,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L169,L170,L178,L179,L182",21,28.770354980662752,28.770354980662752,19,"L018,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L169,L178,L179,L182",19,True,relay_cascade,
1,20260708,L053->L061,L053,L061,True,True,33.88157185629734,33.88157185629734,0.0,1.0,"L018,L045,L046,L053,L060,L061,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",20,28.77614477734976,28.77614477734976,18,"L018,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,relay_cascade,
1,20260708,L084->L061,L084,L061,True,True,33.88157185629734,33.88157185629734,0.0,1.0000000000000002,"L018,L045,L046,L060,L061,L084,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",20,28.775962473497145,28.775962473497145,18,"L018,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,relay_cascade,
1,20260708,L057->L061,L057,L061,True,True,33.88157185629734,33.88157185629734,0.0,1.0000000000000009,"L018,L045,L046,L057,L060,L061,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",20,28.773516375470585,28.773516375470585,18,"L018,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,relay_cascade,
1,20260708,L171->L061,L171,L061,True,True,33.88157185629734,33.88157185629734,0.0,1.0000000000000004,"L018,L045,L046,L060,L061,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L171,L178,L179,L182",20,28.770354980662702,28.770354980662702,18,"L018,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,relay_cascade,
1,20260708,L080->L061,L080,L061,True,True,33.88157185629734,33.88157185629734,0.0,1.0000000000000002,"L018,L045,L046,L060,L061,L080,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",20,28.769666016075234,28.769666016075234,18,"L018,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,relay_cascade,
1,20260708,L081->L016,L081,L016,True,True,31.514792047850804,31.514792047850804,0.0,1.0000000000000004,"L016,L018,L019,L045,L046,L060,L081,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",21,28.78252983642731,28.78252983642731,19,"L018,L019,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",19,True,relay_cascade,
1,20260708,L095->L016,L095,L016,True,True,31.514792047850804,31.514792047850804,0.0,1.0000000000000004,"L016,L018,L045,L046,L060,L095,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",20,28.790994598527604,28.790994598527604,18,"L018,L045,L046,L060,L102,L109,L111,L113,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,relay_cascade,
