pair_id,state_id,prior_outaged_branch,prior_from_bus,prior_to_bus,candidate_next_branch,next_from_bus,next_to_bus,planned_contingency_sequence,shares_bus_with_prior,shared_bus_if_any,prior_x_p_relay_ratio,next_x_p_relay_ratio,selection_bucket,feature_matrix_with_proxy_ready,relay_threshold_is_proxy,proxy_allowed_for_audit_only_prototype,bus_fault_label_used,l12_special_case_flag,label_value,label_status,future_generation_required,exclusion_reason_if_any
SPP021,single_outage_state_L10,L10,B17,B27,L33,B9,B39,L10;L33,False,,0.035116398871393915,0.021524327394496296,non_neighbor_control_pairs,True,True,True,False,False,,planned,True,
SPP022,single_outage_state_L33,L33,B9,B39,L10,B17,B27,L33;L10,False,,0.021524327394496296,0.035116398871393915,non_neighbor_control_pairs,True,True,True,False,False,,planned,True,
SPP023,single_outage_state_L10,L10,B17,B27,L34,B9,B8,L10;L34,False,,0.035116398871393915,0.027542845913015097,non_neighbor_control_pairs,True,True,True,False,False,,planned,True,
SPP024,single_outage_state_L34,L34,B9,B8,L10,B17,B27,L34;L10,False,,0.027542845913015097,0.035116398871393915,non_neighbor_control_pairs,True,True,True,False,False,,planned,True,
SPP025,single_outage_state_L06,L06,B14,B15,L33,B9,B39,L06;L33,False,,0.048707081277141365,0.021524327394496296,non_neighbor_control_pairs,True,True,True,False,False,,planned,True,
SPP026,single_outage_state_L33,L33,B9,B39,L06,B14,B15,L33;L06,False,,0.021524327394496296,0.048707081277141365,non_neighbor_control_pairs,True,True,True,False,False,,planned,True,
SPP027,single_outage_state_L06,L06,B14,B15,L34,B9,B8,L06;L34,False,,0.048707081277141365,0.027542845913015097,non_neighbor_control_pairs,True,True,True,False,False,,planned,True,
SPP028,single_outage_state_L34,L34,B9,B8,L06,B14,B15,L34;L06,False,,0.027542845913015097,0.048707081277141365,non_neighbor_control_pairs,True,True,True,False,False,,planned,True,
SPP029,single_outage_state_L09,L09,B16,B24,L16,B23,B22,L09;L16,False,,0.06267254273504225,0.057255876068376094,non_neighbor_control_pairs,True,True,True,False,False,,planned,True,
SPP030,single_outage_state_L16,L16,B23,B22,L09,B16,B24,L16;L09,False,,0.057255876068376094,0.06267254273504225,non_neighbor_control_pairs,True,True,True,False,False,,planned,True,
SPP031,single_outage_state_L16,L16,B23,B22,L25,B39,B1,L16;L25,False,,0.057255876068376094,0.06729477201162008,non_neighbor_control_pairs,True,True,True,False,False,,planned,True,
SPP032,single_outage_state_L25,L25,B39,B1,L16,B23,B22,L25;L16,False,,0.06729477201162008,0.057255876068376094,non_neighbor_control_pairs,True,True,True,False,False,,planned,True,
