path,rank,score,used_measured_state,initial_offline_lines,simulation_initial_source,total_load_shed_mw,critical,final_outage_labels
L03->L37,62,0.2843334376811981,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L31->L03,63,0.2842581272125244,False,,seed_initial_dcopf_case,0.0,False,"L03,L31"
L19->L03,64,0.2840336263179779,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L23->L03,65,0.2832410931587219,False,,seed_initial_dcopf_case,0.0,False,"L03,L23"
L03->L28,66,0.28278684616088867,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L20->L32,67,0.28271451592445374,False,,seed_initial_dcopf_case,0.0,False,"L20,L32"
L20->L33,68,0.28271451592445374,False,,seed_initial_dcopf_case,0.0,False,"L20,L33"
L03->L05,69,0.2826997637748718,False,,seed_initial_dcopf_case,0.0,False,"L03,L05"
L03->L11,70,0.2826997637748718,False,,seed_initial_dcopf_case,0.0,False,"L03,L11"
L03->L13,71,0.2826997637748718,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L03->L15,72,0.2826997637748718,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L03->L17,73,0.2826997637748718,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L03->L18,74,0.2826997637748718,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L03->L19,75,0.2826997637748718,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L03->L22,76,0.2826997637748718,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L03->L34,77,0.2826997637748718,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L03->L35,78,0.2826997637748718,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L16->L03,79,0.28184783458709717,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L14->L32,80,0.28057661652565,False,,seed_initial_dcopf_case,0.0,False,"L14,L32"
L14->L33,81,0.28057661652565,False,,seed_initial_dcopf_case,0.0,False,"L14,L33"
L19->L32,82,0.28057318925857544,False,,seed_initial_dcopf_case,0.0,False,"L19,L32"
L19->L33,83,0.28057315945625305,False,,seed_initial_dcopf_case,0.0,False,"L19,L33"
L22->L32,84,0.27971798181533813,False,,seed_initial_dcopf_case,0.0,False,"L22,L32"
L22->L33,85,0.27971798181533813,False,,seed_initial_dcopf_case,0.0,False,"L22,L33"
L07->L27,86,0.2788003385066986,False,,seed_initial_dcopf_case,0.0,False,"L07,L27"
L02->L06,87,0.2786785662174225,False,,seed_initial_dcopf_case,0.0,False,"L02,L06"
L06->L01,88,0.2777017056941986,False,,seed_initial_dcopf_case,0.0,False,"L01,L06"
L14->L03,89,0.27641764283180237,False,,seed_initial_dcopf_case,0.0,False,"L03,L14"
L02->L01,90,0.2760826647281647,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L28->L30,91,0.2756074368953705,False,,seed_initial_dcopf_case,0.0,False,"L28,L30"
L15->L03,92,0.2751968502998352,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L17->L03,93,0.27448752522468567,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L02->L08,94,0.2741625905036926,False,,seed_initial_dcopf_case,0.0,False,"L02,L08"
L01->L02,95,0.27405834197998047,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L15->L06,96,0.27404072880744934,False,,seed_initial_dcopf_case,0.0,False,"L06,L15"
L02->L04,97,0.2734714150428772,False,,seed_initial_dcopf_case,0.0,False,"L02,L04"
L30->L32,98,0.2729165256023407,False,,seed_initial_dcopf_case,0.0,False,"L30,L32"
L30->L33,99,0.2729165256023407,False,,seed_initial_dcopf_case,0.0,False,"L30,L33"
L25->L06,100,0.2719968259334564,False,,seed_initial_dcopf_case,0.0,False,"L06,L25"
