path,score,first_probability,second_probability,rank,used_measured_state,initial_offline_lines,simulation_initial_source
L14->L25,0.29008394479751587,0.4916797876358032,0.5899854898452759,30,False,,seed_initial_dcopf_case
L14->L26,0.29008394479751587,0.4916797876358032,0.5899854898452759,31,False,,seed_initial_dcopf_case
L03->L29,0.28993409872055054,0.5788425207138062,0.5008859634399414,32,False,,seed_initial_dcopf_case
L33->L03,0.2895788550376892,0.4964061379432678,0.583350658416748,33,False,,seed_initial_dcopf_case
L32->L03,0.2895788252353668,0.49640610814094543,0.583350658416748,34,False,,seed_initial_dcopf_case
L03->L31,0.28955456614494324,0.5788425207138062,0.5002303123474121,35,False,,seed_initial_dcopf_case
L03->L21,0.28933167457580566,0.5788425207138062,0.4998452365398407,36,False,,seed_initial_dcopf_case
L09->L03,0.2889787256717682,0.4883880317211151,0.5916990041732788,37,False,,seed_initial_dcopf_case
L21->L03,0.2883472442626953,0.49557623267173767,0.5818423628807068,38,False,,seed_initial_dcopf_case
L03->L04,0.2879490256309509,0.5788425207138062,0.4974565804004669,39,False,,seed_initial_dcopf_case
L20->L03,0.28716883063316345,0.4957038164138794,0.5793153643608093,40,False,,seed_initial_dcopf_case
L12->L03,0.28677263855934143,0.4883880317211151,0.5871819257736206,41,False,,seed_initial_dcopf_case
L36->L03,0.2866457402706146,0.4917079210281372,0.5829593539237976,42,False,,seed_initial_dcopf_case
L37->L03,0.2866457402706146,0.4917079508304596,0.5829593539237976,43,False,,seed_initial_dcopf_case
L24->L03,0.286017507314682,0.4883880317211151,0.585635781288147,44,False,,seed_initial_dcopf_case
L18->L03,0.285652756690979,0.4883880317211151,0.5848889350891113,45,False,,seed_initial_dcopf_case
L03->L10,0.2854101359844208,0.5788425207138062,0.49307042360305786,46,False,,seed_initial_dcopf_case
L13->L03,0.28529372811317444,0.4883880317211151,0.5841538310050964,47,False,,seed_initial_dcopf_case
L22->L03,0.2851402461528778,0.4931413531303406,0.5782120227813721,48,False,,seed_initial_dcopf_case
L29->L03,0.28508785367012024,0.4883880317211151,0.5837322473526001,49,False,,seed_initial_dcopf_case
L38->L25,0.285037100315094,0.4883880317211151,0.5836283564567566,50,False,,seed_initial_dcopf_case
L38->L26,0.285037100315094,0.4883880317211151,0.5836283564567566,51,False,,seed_initial_dcopf_case
L03->L16,0.2849929928779602,0.5788425207138062,0.492349773645401,52,False,,seed_initial_dcopf_case
L28->L03,0.2849583625793457,0.4883880317211151,0.5834671258926392,53,False,,seed_initial_dcopf_case
L38->L03,0.28491929173469543,0.4883880317211151,0.5833871364593506,54,False,,seed_initial_dcopf_case
L03->L20,0.28474465012550354,0.5788425207138062,0.49192073941230774,55,False,,seed_initial_dcopf_case
L34->L03,0.28471890091896057,0.4883880317211151,0.5829768180847168,56,False,,seed_initial_dcopf_case
L35->L03,0.28471890091896057,0.4883880317211151,0.5829768180847168,57,False,,seed_initial_dcopf_case
L11->L03,0.2847185730934143,0.4883880317211151,0.5829761624336243,58,False,,seed_initial_dcopf_case
L05->L01,0.2846374213695526,0.5008670091629028,0.5682893991470337,59,False,,seed_initial_dcopf_case
L30->L03,0.28451353311538696,0.4883880317211151,0.5825563073158264,60,False,,seed_initial_dcopf_case
L03->L36,0.2843334376811981,0.5788425207138062,0.49121034145355225,61,False,,seed_initial_dcopf_case
L03->L37,0.2843334376811981,0.5788425207138062,0.49121034145355225,62,False,,seed_initial_dcopf_case
L31->L03,0.2842581272125244,0.48841774463653564,0.5819979310035706,63,False,,seed_initial_dcopf_case
L19->L03,0.2840336263179779,0.49082279205322266,0.5786887407302856,64,False,,seed_initial_dcopf_case
L23->L03,0.2832410931587219,0.4883880317211151,0.5799509286880493,65,False,,seed_initial_dcopf_case
L03->L28,0.28278684616088867,0.5788425207138062,0.4885384738445282,66,False,,seed_initial_dcopf_case
L20->L32,0.28271451592445374,0.4957038164138794,0.570329487323761,67,False,,seed_initial_dcopf_case
L20->L33,0.28271451592445374,0.4957038164138794,0.570329487323761,68,False,,seed_initial_dcopf_case
L03->L05,0.2826997637748718,0.5788425207138062,0.4883880317211151,69,False,,seed_initial_dcopf_case
L03->L11,0.2826997637748718,0.5788425207138062,0.4883880317211151,70,False,,seed_initial_dcopf_case
L03->L13,0.2826997637748718,0.5788425207138062,0.4883880317211151,71,False,,seed_initial_dcopf_case
L03->L15,0.2826997637748718,0.5788425207138062,0.4883880317211151,72,False,,seed_initial_dcopf_case
L03->L17,0.2826997637748718,0.5788425207138062,0.4883880317211151,73,False,,seed_initial_dcopf_case
L03->L18,0.2826997637748718,0.5788425207138062,0.4883880317211151,74,False,,seed_initial_dcopf_case
L03->L19,0.2826997637748718,0.5788425207138062,0.4883880317211151,75,False,,seed_initial_dcopf_case
L03->L22,0.2826997637748718,0.5788425207138062,0.4883880317211151,76,False,,seed_initial_dcopf_case
L03->L34,0.2826997637748718,0.5788425207138062,0.4883880317211151,77,False,,seed_initial_dcopf_case
L03->L35,0.2826997637748718,0.5788425207138062,0.4883880317211151,78,False,,seed_initial_dcopf_case
L16->L03,0.28184783458709717,0.4933817684650421,0.5712571144104004,79,False,,seed_initial_dcopf_case
L14->L32,0.28057661652565,0.4916797876358032,0.5706490874290466,80,False,,seed_initial_dcopf_case
L14->L33,0.28057661652565,0.4916797876358032,0.5706490874290466,81,False,,seed_initial_dcopf_case
L19->L32,0.28057318925857544,0.49082279205322266,0.5716384649276733,82,False,,seed_initial_dcopf_case
L19->L33,0.28057315945625305,0.49082279205322266,0.5716384053230286,83,False,,seed_initial_dcopf_case
L22->L32,0.27971798181533813,0.4931413531303406,0.5672166347503662,84,False,,seed_initial_dcopf_case
L22->L33,0.27971798181533813,0.4931413531303406,0.5672166347503662,85,False,,seed_initial_dcopf_case
L07->L27,0.2788003385066986,0.49578428268432617,0.5623420476913452,86,False,,seed_initial_dcopf_case
L02->L06,0.2786785662174225,0.5146157741546631,0.5415274500846863,87,False,,seed_initial_dcopf_case
L06->L01,0.2777017056941986,0.5049375891685486,0.5499723553657532,88,False,,seed_initial_dcopf_case
L14->L03,0.27641764283180237,0.4916797876358032,0.5621903538703918,89,False,,seed_initial_dcopf_case
L02->L01,0.2760826647281647,0.5146157741546631,0.536483108997345,90,False,,seed_initial_dcopf_case
L28->L30,0.2756074368953705,0.4883880317211151,0.5643206238746643,91,False,,seed_initial_dcopf_case
L15->L03,0.2751968502998352,0.4944387674331665,0.5565842986106873,92,False,,seed_initial_dcopf_case
L17->L03,0.27448752522468567,0.49147334694862366,0.5584993362426758,93,False,,seed_initial_dcopf_case
L02->L08,0.2741625905036926,0.5146157741546631,0.5327520370483398,94,False,,seed_initial_dcopf_case
L01->L02,0.27405834197998047,0.5240241289138794,0.5229880213737488,95,False,,seed_initial_dcopf_case
L15->L06,0.27404072880744934,0.4944387674331665,0.5542460680007935,96,False,,seed_initial_dcopf_case
L02->L04,0.2734714150428772,0.5146157741546631,0.5314089059829712,97,False,,seed_initial_dcopf_case
L30->L32,0.2729165256023407,0.4883880317211151,0.558810830116272,98,False,,seed_initial_dcopf_case
L30->L33,0.2729165256023407,0.4883880317211151,0.558810830116272,99,False,,seed_initial_dcopf_case
L25->L06,0.2719968259334564,0.506499171257019,0.5370133519172668,100,False,,seed_initial_dcopf_case
