line_id,from_bus,to_bus,topology_status_available,branch_flow_available,branch_flow_value,branch_flow_unit,branch_flow_source,line_limit_available,line_limit_value,line_limit_unit,line_limit_source,relay_threshold_available,relay_threshold_value,relay_threshold_unit,relay_threshold_source,relay_threshold_is_proxy,endpoint_load_available,from_bus_load_value,to_bus_load_value,endpoint_load_max_value,load_unit,endpoint_load_source,ready_for_x_t,ready_for_x_p,ready_for_x_b,ready_for_x_l,ready_for_lx4_feature_vector,missing_fields,l12_special_case_flag
L11,B18,B17,True,True,-200.68529133213815,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,600.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,720.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,158.0,0.0,158.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L12,B19,B16,True,True,460.0000000000001,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,600.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,720.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,0.0,329.0,329.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,True
L13,B2,B25,True,True,-261.7838071874038,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,500.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,600.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,0.0,224.0,224.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L14,B21,B16,True,True,334.7757692307695,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,600.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,720.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,274.0,329.0,329.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L15,B21,B22,True,True,-608.7757692307692,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,900.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,1080.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,274.0,0.0,274.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L16,B23,B22,True,True,-41.224230769230786,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,600.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,720.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,247.5,0.0,247.5,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L17,B23,B24,True,True,353.72423076923087,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,600.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,720.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,247.5,308.6,308.6,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L18,B25,B26,True,True,54.21619281259633,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,600.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,720.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,224.0,139.0,224.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L19,B26,B28,True,True,-145.36520000000002,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,600.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,720.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,139.0,206.0,206.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L20,B26,B29,True,True,-195.13480000000004,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,600.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,720.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,139.0,283.5,283.5,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L21,B27,B26,True,True,-255.71619281259626,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,600.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,720.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,281.0,139.0,281.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L22,B28,B29,True,True,-351.3652000000001,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,600.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,720.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,206.0,283.5,283.5,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L23,B3,B18,True,True,-42.685291332137965,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,500.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,600.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,322.0,158.0,322.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L24,B3,B2,True,True,-333.43008077345945,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,500.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,600.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,322.0,0.0,322.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L25,B39,B1,True,True,-80.7537264139441,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,1000.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,1200.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,1104.0,97.6,1104.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L26,B4,B14,True,True,-268.1988473078965,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,500.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,600.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,500.0,0.0,500.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L27,B4,B3,True,True,-54.11537210559736,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,500.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,600.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,500.0,322.0,500.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L28,B5,B4,True,True,177.68578058650667,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,600.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,720.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,0.0,500.0,500.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L29,B6,B5,True,True,514.7537351503701,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,1200.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,1440.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,0.0,0.0,0.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L30,B7,B6,True,True,-448.47831902219184,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,900.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,1080.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,233.8,0.0,233.8,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L31,B8,B5,True,True,-337.0679545638644,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,900.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,1080.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,522.0,0.0,522.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L32,B8,B7,True,True,-214.67831902219103,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,900.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,1080.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,522.0,233.8,522.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L33,B9,B39,True,True,23.246273586056,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,900.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,1080.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,6.5,1104.0,1104.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
L34,B9,B8,True,True,-29.746273586056304,MW,pypower.case39 rundcpf PF column mapped by endpoint bus pair,True,900.0,MVA_or_MW_case_RATE_A,pypower.case39 branch RATE_A column,False,1080.0,MVA_or_MW_proxy,proxy proposal only: beta * RATE_A; not approved for training,True,True,6.5,522.0,522.0,MW,pypower.case39 bus PD column,True,False,True,True,False,approved_relay_threshold,False
