top_rank,top_bucket,scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error
11,"top_20,top_50,top_100",1,20260708,L130->L033,L130,L033,True,True,150.1479669160098,150.1479669160098,0.0,1.0000000000000004,"L018,L019,L030,L033,L039,L040,L043,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L130,L131,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L180,L182",43,36.76969565366983,36.76969565366983,39,"L018,L019,L030,L039,L040,L043,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L112,L113,L115,L131,L134,L140,L143,L148,L149,L150,L153,L154,L156,L157,L158,L159,L160,L169,L178,L179,L180,L182",41,True,relay_cascade,
12,"top_20,top_50,top_100",1,20260708,L014->L147,L014,L147,True,True,132.78588574495785,132.78588574495785,0.0,1.0000000000000004,"L014,L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L132,L134,L140,L143,L147,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",42,16.057741681308247,16.057741681308247,40,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L132,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",40,True,relay_cascade,
13,"top_20,top_50,top_100",1,20260708,L083->L147,L083,L147,True,True,132.78588574495785,132.78588574495785,0.0,1.0000000000000004,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L083,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L132,L134,L140,L143,L147,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",42,16.0657394991815,16.0657394991815,40,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L132,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",40,True,relay_cascade,
14,"top_20,top_50,top_100",1,20260708,L124->L147,L124,L147,True,True,132.78588574495785,132.78588574495785,0.0,1.0000000000000004,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L112,L113,L115,L124,L128,L129,L130,L131,L132,L134,L140,L143,L147,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",42,16.266108382975585,16.266108382975585,38,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L112,L113,L115,L129,L130,L131,L132,L134,L140,L143,L149,L150,L153,L154,L156,L157,L158,L159,L160,L169,L178,L179,L182",40,True,relay_cascade,
15,"top_20,top_50,top_100",1,20260708,L171->L147,L171,L147,True,True,132.78588574495785,132.78588574495785,0.0,1.0000000000000004,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L132,L134,L140,L143,L147,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L171,L178,L179,L182",42,16.057237795854938,16.057237795854938,40,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L132,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",40,True,relay_cascade,
16,"top_20,top_50,top_100",1,20260708,L158->L141,L158,L141,True,True,130.065052528575,130.065052528575,0.0,1.0000000000000184,"L018,L019,L030,L039,L044,L045,L046,L054,L056,L060,L065,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L141,L142,L143,L148,L149,L150,L151,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",40,20.10583137349807,20.10583137349807,36,"L018,L019,L030,L039,L044,L045,L046,L054,L056,L060,L065,L102,L104,L109,L110,L111,L112,L113,L115,L134,L140,L142,L143,L148,L149,L150,L151,L153,L154,L156,L157,L160,L169,L178,L179,L182",38,True,relay_cascade,
17,"top_20,top_50,top_100",1,20260708,L126->L090,L126,L090,True,True,126.01555459277004,126.01555459277004,0.0,1.0000000000000036,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L057,L060,L065,L077,L078,L082,L089,L090,L091,L092,L095,L102,L104,L109,L110,L111,L112,L113,L115,L126,L128,L129,L130,L131,L132,L134,L135,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",54,59.25746804038934,59.25746804038934,50,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L057,L060,L065,L077,L078,L082,L089,L091,L092,L095,L102,L104,L109,L110,L111,L112,L113,L129,L130,L131,L132,L134,L135,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",52,True,relay_cascade,
18,"top_20,top_50,top_100",1,20260708,L127->L090,L127,L090,True,True,126.01555459277004,126.01555459277004,0.0,1.0000000000000036,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L057,L060,L065,L077,L078,L082,L089,L090,L091,L092,L095,L102,L104,L109,L110,L111,L112,L113,L115,L127,L128,L129,L130,L131,L132,L134,L135,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",54,59.25746804038934,59.25746804038934,50,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L057,L060,L065,L077,L078,L082,L089,L091,L092,L095,L102,L104,L109,L110,L111,L112,L113,L129,L130,L131,L132,L134,L135,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",52,True,relay_cascade,
19,"top_20,top_50,top_100",1,20260708,L010->L090,L010,L090,True,True,126.01555459277004,126.01555459277004,0.0,1.0000000000000022,"L010,L018,L019,L030,L039,L044,L045,L046,L054,L056,L057,L060,L065,L089,L090,L091,L092,L095,L102,L104,L109,L110,L111,L112,L113,L115,L126,L127,L128,L129,L130,L131,L132,L134,L135,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",52,62.06045524157557,62.06045524157557,49,"L019,L030,L039,L044,L045,L046,L054,L056,L057,L060,L065,L089,L091,L092,L095,L102,L104,L109,L110,L111,L112,L113,L115,L126,L127,L128,L129,L130,L131,L132,L134,L135,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",50,True,relay_cascade,
20,"top_20,top_50,top_100",1,20260708,L020->L090,L020,L090,True,True,126.01555459277004,126.01555459277004,0.0,1.0000000000000002,"L018,L019,L020,L030,L039,L044,L045,L046,L054,L056,L057,L060,L065,L077,L078,L082,L089,L090,L091,L092,L095,L102,L104,L109,L110,L111,L112,L113,L115,L126,L127,L128,L129,L130,L131,L132,L134,L135,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",55,62.05905019700264,62.05905019700264,52,"L019,L030,L039,L044,L045,L046,L054,L056,L057,L060,L065,L077,L078,L082,L089,L091,L092,L095,L102,L104,L109,L110,L111,L112,L113,L115,L126,L127,L128,L129,L130,L131,L132,L134,L135,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",53,True,relay_cascade,
21,"top_50,top_100",1,20260708,L130->L180,L130,L180,True,True,121.46165256578048,121.46165256578048,0.0,1.0000000000000144,"L018,L019,L030,L044,L045,L046,L054,L056,L060,L102,L109,L110,L111,L112,L113,L115,L128,L130,L131,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L180,L182",37,17.43899090903789,17.43899090903789,33,"L018,L019,L030,L044,L045,L046,L054,L056,L060,L102,L109,L110,L111,L112,L113,L115,L131,L134,L140,L143,L148,L149,L150,L153,L154,L156,L157,L158,L160,L169,L178,L179,L182",35,True,relay_cascade,
22,"top_50,top_100",1,20260708,L095->L116,L095,L116,True,True,120.5538691394734,120.5538691394734,0.0,1.0000000000000036,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L057,L060,L062,L063,L064,L065,L095,L102,L104,L105,L106,L109,L110,L111,L113,L114,L115,L116,L119,L120,L126,L127,L128,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",51,57.10618936435667,57.10618936435667,49,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L057,L060,L062,L063,L064,L065,L102,L104,L105,L106,L109,L110,L111,L113,L114,L115,L119,L120,L126,L127,L128,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",49,True,relay_cascade,
23,"top_50,top_100",1,20260708,L083->L116,L083,L116,True,True,120.5538691394734,120.5538691394734,0.0,1.0000000000000004,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L062,L063,L064,L065,L083,L102,L104,L105,L106,L109,L110,L111,L113,L114,L115,L116,L119,L120,L126,L127,L128,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",50,57.10618936435667,57.10618936435667,48,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L062,L063,L064,L065,L102,L104,L105,L106,L109,L110,L111,L113,L114,L115,L119,L120,L126,L127,L128,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",48,True,relay_cascade,
24,"top_50,top_100",1,20260708,L142->L068,L142,L068,True,True,119.13750114398512,119.13750114398512,0.0,1.000000000000002,"L018,L019,L030,L040,L044,L045,L046,L054,L060,L062,L065,L068,L102,L104,L109,L110,L111,L112,L113,L114,L115,L126,L127,L128,L134,L140,L142,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",43,55.27287313608235,55.27287313608235,40,"L018,L019,L030,L040,L044,L045,L046,L054,L060,L062,L065,L102,L104,L109,L110,L111,L112,L113,L114,L115,L126,L127,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,True,relay_cascade,
25,"top_50,top_100",1,20260708,L145->L052,L145,L052,True,True,118.85171212018324,115.99010020969234,2.861611910490913,1.0000000000000024,"L018,L019,L030,L044,L045,L046,L052,L053,L057,L058,L060,L065,L074,L077,L078,L082,L095,L102,L104,L109,L110,L111,L112,L113,L114,L115,L128,L134,L140,L143,L144,L145,L146,L150,L153,L154,L155,L156,L158,L159,L160,L169,L178,L179,L182",45,8.864465027634338,8.864465027634338,40,"L018,L019,L030,L044,L045,L046,L053,L057,L058,L060,L065,L074,L077,L078,L082,L095,L102,L104,L109,L110,L111,L112,L113,L114,L115,L134,L140,L143,L144,L146,L150,L153,L154,L158,L159,L160,L169,L178,L179,L182",43,True,relay_cascade,
26,"top_50,top_100",1,20260708,L147->L183,L147,L183,True,True,118.181546483182,118.181546483182,0.0,1.000000000000009,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L065,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L147,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182,L183",39,2.02650591706347,2.02650591706347,3,"L065,L148,L149",37,True,relay_cascade,
27,"top_50,top_100",1,20260708,L130->L090,L130,L090,True,True,117.0284811612585,117.0284811612585,0.0,1.0000000000000029,"L018,L019,L030,L039,L044,L045,L046,L054,L056,L057,L060,L063,L064,L065,L073,L075,L076,L077,L078,L080,L081,L082,L084,L089,L090,L091,L092,L093,L094,L095,L102,L104,L106,L109,L110,L111,L112,L113,L115,L128,L130,L131,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",58,18.02037353745082,18.02037353745082,54,"L018,L019,L030,L039,L044,L045,L046,L054,L056,L057,L060,L063,L064,L065,L073,L075,L076,L077,L078,L080,L081,L082,L084,L089,L091,L092,L093,L094,L095,L102,L104,L106,L109,L110,L111,L112,L113,L115,L131,L134,L140,L143,L149,L150,L153,L154,L156,L157,L158,L160,L169,L178,L179,L182",56,True,relay_cascade,
28,"top_50,top_100",1,20260708,L131->L112,L131,L112,True,True,113.81760833882768,113.81760833882768,0.0,1.0000000000000004,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L130,L131,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",38,12.645696104332256,12.645696104332256,34,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L102,L104,L109,L110,L111,L113,L115,L130,L134,L140,L143,L148,L149,L150,L153,L154,L156,L157,L158,L160,L169,L178,L179,L182",36,True,relay_cascade,
29,"top_50,top_100",1,20260708,L057->L093,L057,L093,True,True,113.77443874228751,113.77443874228751,0.0,1.0000000000000009,"L018,L019,L030,L040,L044,L045,L046,L056,L057,L060,L065,L077,L078,L080,L081,L082,L083,L084,L088,L089,L091,L092,L093,L101,L102,L104,L109,L110,L111,L113,L114,L115,L128,L129,L130,L131,L132,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",54,51.50771775175556,51.50771775175556,52,"L018,L019,L030,L040,L044,L045,L046,L056,L060,L065,L077,L078,L080,L081,L082,L083,L084,L088,L089,L091,L092,L101,L102,L104,L109,L110,L111,L113,L114,L115,L128,L129,L130,L131,L132,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",52,True,relay_cascade,
30,"top_50,top_100",1,20260708,L031->L107,L031,L107,True,True,113.24991518101832,113.24991518101832,0.0,1.0000000000000369,"L018,L019,L025,L030,L031,L035,L039,L040,L043,L044,L045,L046,L054,L056,L060,L062,L063,L064,L065,L102,L104,L105,L106,L107,L109,L110,L111,L112,L113,L114,L115,L119,L120,L126,L127,L128,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",54,3.722376288478631,3.722376288478631,15,"L062,L063,L064,L065,L104,L105,L106,L114,L119,L120,L126,L127,L149,L157,L186",52,True,relay_cascade,
31,"top_50,top_100",1,20260708,L048->L107,L048,L107,True,True,113.24991518101832,113.24991518101832,0.0,1.0000000000000369,"L018,L019,L030,L039,L044,L045,L046,L048,L054,L056,L057,L060,L062,L063,L064,L065,L091,L102,L104,L105,L106,L107,L109,L110,L111,L112,L113,L115,L126,L127,L128,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",49,2.694260193517198,2.694260193517198,10,"L062,L063,L064,L065,L091,L104,L105,L106,L126,L127",47,True,relay_cascade,
32,"top_50,top_100",1,20260708,L079->L107,L079,L107,True,True,113.24991518101832,113.24991518101832,0.0,1.0000000000000049,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L057,L060,L062,L063,L064,L065,L077,L079,L095,L102,L104,L105,L106,L107,L109,L110,L111,L112,L113,L114,L115,L119,L120,L126,L127,L128,L134,L140,L143,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182,L186",51,12.81776027624244,12.81776027624244,48,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L057,L060,L062,L063,L064,L065,L095,L102,L104,L105,L106,L109,L110,L111,L112,L113,L114,L115,L119,L120,L126,L127,L128,L134,L140,L143,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182,L186",49,True,relay_cascade,
33,"top_50,top_100",1,20260708,L121->L183,L121,L183,True,True,113.24991518101832,113.24991518101832,0.0,1.0000000000000004,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L057,L060,L062,L063,L064,L065,L102,L104,L105,L106,L109,L110,L111,L113,L115,L121,L122,L128,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L183",46,3.7828194156891177,3.7828194156891177,5,"L062,L063,L064,L105,L106",44,True,relay_cascade,
34,"top_50,top_100",1,20260708,L159->L121,L159,L121,True,True,111.77557526160912,111.77557526160912,0.0,1.0000000000000049,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L065,L102,L104,L109,L110,L111,L113,L115,L121,L122,L126,L127,L128,L134,L140,L143,L148,L149,L150,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",41,12.15414179140692,12.15414179140692,35,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L065,L102,L104,L109,L110,L111,L113,L115,L122,L126,L127,L134,L140,L143,L148,L149,L150,L154,L157,L160,L169,L178,L179,L182,L186",39,True,relay_cascade,
35,"top_50,top_100",1,20260708,L081->L037,L081,L037,True,True,109.56703147740156,109.56703147740156,0.0,1.000000000000001,"L006,L012,L015,L017,L018,L019,L020,L030,L037,L044,L045,L046,L060,L077,L078,L081,L082,L102,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",45,60.20007498353529,60.20007498353529,39,"L006,L012,L015,L017,L018,L019,L020,L030,L044,L045,L046,L060,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",43,True,relay_cascade,
36,"top_50,top_100",1,20260708,L155->L071,L155,L071,True,True,107.3892661154242,107.3892661154242,0.0,1.0000000000000215,"L018,L019,L030,L040,L044,L045,L046,L054,L060,L071,L074,L078,L082,L102,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",39,16.860854895208917,16.860854895208917,37,"L018,L019,L030,L040,L044,L045,L046,L054,L060,L074,L078,L082,L102,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L149,L150,L153,L154,L156,L157,L158,L159,L160,L169,L178,L179,L182",37,True,relay_cascade,
37,"top_50,top_100",1,20260708,L099->L071,L099,L071,True,True,107.3892661154242,107.3892661154242,0.0,1.0000000000000075,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L060,L071,L074,L078,L082,L091,L099,L102,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",42,56.44951254063432,56.44951254063432,37,"L018,L019,L030,L040,L044,L045,L046,L054,L056,L074,L078,L082,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",40,True,relay_cascade,
38,"top_50,top_100",1,20260708,L085->L071,L085,L071,True,True,107.3892661154242,107.3892661154242,0.0,1.000000000000007,"L018,L019,L030,L040,L044,L045,L046,L054,L060,L071,L074,L078,L082,L085,L102,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",40,56.42776354911333,56.42776354911333,38,"L018,L019,L030,L040,L044,L045,L046,L054,L060,L074,L078,L082,L102,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",38,True,relay_cascade,
