line_label,as_first_critical_count,as_first_total_count,as_first_critical_frequency,as_second_critical_count,as_second_total_count,as_second_critical_frequency,total_critical_count
L175,11,185,0.05945945945945946,2,185,0.010810810810810811,13
L185,11,185,0.05945945945945946,2,185,0.010810810810810811,13
L048,10,185,0.05405405405405406,3,185,0.016216216216216217,13
L110,12,185,0.06486486486486487,0,185,0.0,12
L113,12,185,0.06486486486486487,0,185,0.0,12
L001,11,185,0.05945945945945946,1,185,0.005405405405405406,12
L006,11,185,0.05945945945945946,1,185,0.005405405405405406,12
L015,11,185,0.05945945945945946,1,185,0.005405405405405406,12
L038,11,185,0.05945945945945946,1,185,0.005405405405405406,12
L049,11,185,0.05945945945945946,1,185,0.005405405405405406,12
L050,11,185,0.05945945945945946,1,185,0.005405405405405406,12
L068,11,185,0.05945945945945946,1,185,0.005405405405405406,12
L071,11,185,0.05945945945945946,1,185,0.005405405405405406,12
L088,11,185,0.05945945945945946,1,185,0.005405405405405406,12
L136,11,185,0.05945945945945946,1,185,0.005405405405405406,12
L013,10,185,0.05405405405405406,2,185,0.010810810810810811,12
L137,10,185,0.05405405405405406,2,185,0.010810810810810811,12
L054,9,185,0.04864864864864865,3,185,0.016216216216216217,12
L004,11,185,0.05945945945945946,0,185,0.0,11
L012,11,185,0.05945945945945946,0,185,0.0,11
L045,11,185,0.05945945945945946,0,185,0.0,11
L096,11,185,0.05945945945945946,0,185,0.0,11
L155,11,185,0.05945945945945946,0,185,0.0,11
L176,11,185,0.05945945945945946,0,185,0.0,11
L177,11,185,0.05945945945945946,0,185,0.0,11
L019,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L020,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L031,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L044,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L052,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L055,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L062,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L064,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L069,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L082,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L083,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L090,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L101,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L103,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L105,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L129,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L130,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L132,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L138,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L139,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L144,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L146,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L149,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L151,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L157,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L158,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L186,10,185,0.05405405405405406,1,185,0.005405405405405406,11
L174,9,185,0.04864864864864865,2,185,0.010810810810810811,11
L005,10,185,0.05405405405405406,0,185,0.0,10
L014,10,185,0.05405405405405406,0,185,0.0,10
L026,10,185,0.05405405405405406,0,185,0.0,10
L033,10,185,0.05405405405405406,0,185,0.0,10
L053,10,185,0.05405405405405406,0,185,0.0,10
L057,10,185,0.05405405405405406,0,185,0.0,10
L065,10,185,0.05405405405405406,0,185,0.0,10
L077,10,185,0.05405405405405406,0,185,0.0,10
L078,10,185,0.05405405405405406,0,185,0.0,10
L079,10,185,0.05405405405405406,0,185,0.0,10
L084,10,185,0.05405405405405406,0,185,0.0,10
L087,10,185,0.05405405405405406,0,185,0.0,10
L095,10,185,0.05405405405405406,0,185,0.0,10
L100,10,185,0.05405405405405406,0,185,0.0,10
L106,10,185,0.05405405405405406,0,185,0.0,10
L108,10,185,0.05405405405405406,0,185,0.0,10
L115,10,185,0.05405405405405406,0,185,0.0,10
L120,10,185,0.05405405405405406,0,185,0.0,10
L145,10,185,0.05405405405405406,0,185,0.0,10
L150,10,185,0.05405405405405406,0,185,0.0,10
L164,10,185,0.05405405405405406,0,185,0.0,10
L165,10,185,0.05405405405405406,0,185,0.0,10
L168,10,185,0.05405405405405406,0,185,0.0,10
L169,10,185,0.05405405405405406,0,185,0.0,10
L056,9,185,0.04864864864864865,1,185,0.005405405405405406,10
L058,9,185,0.04864864864864865,1,185,0.005405405405405406,10
L060,9,185,0.04864864864864865,1,185,0.005405405405405406,10
L002,9,185,0.04864864864864865,0,185,0.0,9
L003,9,185,0.04864864864864865,0,185,0.0,9
L010,9,185,0.04864864864864865,0,185,0.0,9
L011,9,185,0.04864864864864865,0,185,0.0,9
L018,9,185,0.04864864864864865,0,185,0.0,9
L021,9,185,0.04864864864864865,0,185,0.0,9
L024,9,185,0.04864864864864865,0,185,0.0,9
L030,9,185,0.04864864864864865,0,185,0.0,9
L039,9,185,0.04864864864864865,0,185,0.0,9
L041,9,185,0.04864864864864865,0,185,0.0,9
L042,9,185,0.04864864864864865,0,185,0.0,9
L043,9,185,0.04864864864864865,0,185,0.0,9
L046,9,185,0.04864864864864865,0,185,0.0,9
L066,9,185,0.04864864864864865,0,185,0.0,9
L067,9,185,0.04864864864864865,0,185,0.0,9
L075,9,185,0.04864864864864865,0,185,0.0,9
L076,9,185,0.04864864864864865,0,185,0.0,9
L085,9,185,0.04864864864864865,0,185,0.0,9
L086,9,185,0.04864864864864865,0,185,0.0,9
L089,9,185,0.04864864864864865,0,185,0.0,9
L091,9,185,0.04864864864864865,0,185,0.0,9
L092,9,185,0.04864864864864865,0,185,0.0,9
L093,9,185,0.04864864864864865,0,185,0.0,9
L094,9,185,0.04864864864864865,0,185,0.0,9
L097,9,185,0.04864864864864865,0,185,0.0,9
L102,9,185,0.04864864864864865,0,185,0.0,9
L104,9,185,0.04864864864864865,0,185,0.0,9
L109,9,185,0.04864864864864865,0,185,0.0,9
L111,9,185,0.04864864864864865,0,185,0.0,9
L112,9,185,0.04864864864864865,0,185,0.0,9
L114,9,185,0.04864864864864865,0,185,0.0,9
L116,9,185,0.04864864864864865,0,185,0.0,9
L117,9,185,0.04864864864864865,0,185,0.0,9
L119,9,185,0.04864864864864865,0,185,0.0,9
L123,9,185,0.04864864864864865,0,185,0.0,9
L124,9,185,0.04864864864864865,0,185,0.0,9
L126,9,185,0.04864864864864865,0,185,0.0,9
L127,9,185,0.04864864864864865,0,185,0.0,9
L128,9,185,0.04864864864864865,0,185,0.0,9
L131,9,185,0.04864864864864865,0,185,0.0,9
L140,9,185,0.04864864864864865,0,185,0.0,9
L141,9,185,0.04864864864864865,0,185,0.0,9
L142,9,185,0.04864864864864865,0,185,0.0,9
L143,9,185,0.04864864864864865,0,185,0.0,9
L148,9,185,0.04864864864864865,0,185,0.0,9
L153,9,185,0.04864864864864865,0,185,0.0,9
L154,9,185,0.04864864864864865,0,185,0.0,9
L156,9,185,0.04864864864864865,0,185,0.0,9
L159,9,185,0.04864864864864865,0,185,0.0,9
L163,9,185,0.04864864864864865,0,185,0.0,9
L166,9,185,0.04864864864864865,0,185,0.0,9
L167,9,185,0.04864864864864865,0,185,0.0,9
L170,9,185,0.04864864864864865,0,185,0.0,9
L172,9,185,0.04864864864864865,0,185,0.0,9
L178,9,185,0.04864864864864865,0,185,0.0,9
L179,9,185,0.04864864864864865,0,185,0.0,9
L182,9,185,0.04864864864864865,0,185,0.0,9
L023,8,185,0.043243243243243246,0,185,0.0,8
L032,8,185,0.043243243243243246,0,185,0.0,8
L063,8,185,0.043243243243243246,0,185,0.0,8
L098,8,185,0.043243243243243246,0,185,0.0,8
L099,8,185,0.043243243243243246,0,185,0.0,8
L107,8,185,0.043243243243243246,0,185,0.0,8
