top_rank,top_bucket,scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error
16,"top_20,top_50,top_100",1,20260708,L150->L183,L150,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000104,"L018,L060,L102,L115,L128,L134,L140,L150,L155,L156,L158,L178,L182,L183",14,12.128625940384309,12.128625940384309,12,"L018,L060,L102,L115,L128,L134,L140,L155,L156,L158,L178,L182",12,True,relay_cascade,
17,"top_20,top_50,top_100",1,20260708,L152->L183,L152,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000104,"L018,L060,L102,L115,L128,L134,L140,L152,L155,L178,L182,L183",12,4.133865664877761,4.133865664877761,8,"L018,L060,L102,L115,L134,L140,L178,L182",10,True,relay_cascade,
18,"top_20,top_50,top_100",1,20260708,L168->L183,L168,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000104,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L168,L178,L182,L183",13,13.599999741174466,13.599999741174466,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
19,"top_20,top_50,top_100",1,20260708,L172->L183,L172,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000104,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L172,L178,L182,L183",13,13.59999974117446,13.59999974117446,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
20,"top_20,top_50,top_100",1,20260708,L054->L183,L054,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000007,"L018,L030,L044,L045,L054,L102,L109,L111,L115,L128,L134,L140,L155,L158,L178,L182,L183",17,13.554602670482106,13.554602670482106,14,"L018,L030,L044,L102,L109,L111,L115,L128,L134,L140,L155,L158,L178,L182",15,True,relay_cascade,
21,"top_50,top_100",1,20260708,L005->L183,L005,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L005,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600122714079893,13.600122714079893,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
22,"top_50,top_100",1,20260708,L017->L183,L017,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L017,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",12,13.600039181820552,13.600039181820552,10,"L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",10,True,relay_cascade,
23,"top_50,top_100",1,20260708,L024->L183,L024,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L024,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599865480349507,13.599865480349507,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
24,"top_50,top_100",1,20260708,L032->L183,L032,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L032,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.597438035141073,13.597438035141073,9,"L018,L060,L102,L115,L128,L134,L140,L155,L158",11,True,relay_cascade,
25,"top_50,top_100",1,20260708,L055->L183,L055,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L055,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599701628031822,13.599701628031822,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
26,"top_50,top_100",1,20260708,L111->L183,L111,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L060,L102,L111,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.594442199926778,13.594442199926778,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
27,"top_50,top_100",1,20260708,L112->L183,L112,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L060,L102,L111,L112,L115,L128,L134,L140,L155,L158,L178,L182,L183",14,13.612043361328515,13.612043361328515,12,"L018,L060,L102,L111,L115,L128,L134,L140,L155,L158,L178,L182",12,True,relay_cascade,
28,"top_50,top_100",1,20260708,L130->L183,L130,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L060,L102,L115,L128,L130,L134,L140,L155,L158,L178,L182,L183",13,13.694634249396652,13.694634249396652,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
29,"top_50,top_100",1,20260708,L175->L183,L175,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L175,L178,L182,L183",13,13.59999974117444,13.59999974117444,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
30,"top_50,top_100",1,20260708,L180->L183,L180,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L158,L178,L180,L182,L183",14,1.135296188217953,1.135296188217953,0,,12,False,island_only,
31,"top_50,top_100",1,20260708,L181->L183,L181,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L158,L178,L181,L182,L183",14,1.1308770166417703,1.1308770166417703,0,,12,False,island_only,
32,"top_50,top_100",1,20260708,L185->L183,L185,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183,L185",13,13.654256685742055,13.654256685742055,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
33,"top_50,top_100",1,20260708,L036->L183,L036,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000038,"L018,L019,L020,L036,L044,L045,L060,L102,L109,L111,L115,L128,L134,L140,L155,L158,L178,L182,L183",19,13.613047419929634,13.613047419929634,7,"L060,L102,L128,L134,L140,L155,L158",17,True,relay_cascade,
34,"top_50,top_100",1,20260708,L019->L183,L019,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L019,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599977893892731,13.599977893892731,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
35,"top_50,top_100",1,20260708,L047->L183,L047,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L046,L047,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",14,1.1274306436681487,1.1274306436681487,0,,12,False,island_only,
36,"top_50,top_100",1,20260708,L062->L183,L062,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L062,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.598695449610055,13.598695449610055,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
37,"top_50,top_100",1,20260708,L069->L183,L069,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L069,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.601225773714718,13.601225773714718,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
38,"top_50,top_100",1,20260708,L072->L183,L072,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L072,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599117110350369,13.599117110350369,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
39,"top_50,top_100",1,20260708,L073->L183,L073,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L073,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.59975241589066,13.59975241589066,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
40,"top_50,top_100",1,20260708,L080->L183,L080,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L080,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.598975446984015,13.598975446984015,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
41,"top_50,top_100",1,20260708,L081->L183,L081,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L081,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.598037102175372,13.598037102175372,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
42,"top_50,top_100",1,20260708,L110->L183,L110,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L046,L060,L102,L110,L111,L115,L128,L134,L140,L155,L158,L178,L179,L182,L183",15,1.1849227124238524,1.1849227124238524,0,,13,False,island_only,
43,"top_50,top_100",1,20260708,L116->L183,L116,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L102,L115,L116,L128,L134,L140,L155,L178,L182,L183",12,13.608313500492155,13.608313500492155,8,"L018,L060,L102,L134,L140,L155,L178,L182",10,True,relay_cascade,
44,"top_50,top_100",1,20260708,L122->L183,L122,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L102,L115,L122,L128,L134,L140,L155,L158,L178,L182,L183",13,13.61369664000086,13.61369664000086,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
45,"top_50,top_100",1,20260708,L131->L183,L131,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L102,L115,L128,L131,L134,L140,L155,L178,L182,L183",12,13.972300680516724,13.972300680516724,9,"L018,L060,L102,L115,L134,L140,L155,L178,L182",10,True,relay_cascade,
46,"top_50,top_100",1,20260708,L135->L183,L135,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L102,L115,L128,L134,L135,L140,L155,L178,L182,L183",12,13.686317179143703,13.686317179143703,9,"L018,L060,L102,L115,L134,L140,L155,L178,L182",10,True,relay_cascade,
47,"top_50,top_100",1,20260708,L147->L183,L147,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L102,L115,L128,L134,L140,L147,L155,L156,L158,L178,L182,L183",14,1.123406923062501,1.123406923062501,0,,12,False,island_only,
48,"top_50,top_100",1,20260708,L162->L183,L162,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L162,L178,L182,L183",13,4.133865664877761,4.133865664877761,9,"L018,L060,L102,L115,L134,L140,L158,L178,L182",11,True,relay_cascade,
49,"top_50,top_100",1,20260708,L174->L183,L174,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L174,L178,L182,L183",13,13.599999741174422,13.599999741174422,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
50,"top_50,top_100",1,20260708,L048->L183,L048,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L048,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599937699088368,13.599937699088368,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
51,top_100,1,20260708,L052->L183,L052,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L052,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599361767000016,13.599361767000016,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
52,top_100,1,20260708,L056->L183,L056,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L056,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599554910697073,13.599554910697073,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
53,top_100,1,20260708,L058->L183,L058,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600044243210856,13.600044243210856,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
54,top_100,1,20260708,L082->L183,L082,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L060,L082,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600006244820218,13.600006244820218,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
55,top_100,1,20260708,L101->L183,L101,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L060,L101,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599664250533143,13.599664250533143,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
56,top_100,1,20260708,L146->L183,L146,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L060,L102,L115,L128,L134,L140,L146,L155,L158,L178,L182,L183",13,4.132449362922441,4.132449362922441,10,"L018,L060,L102,L115,L128,L134,L140,L158,L178,L182",11,True,relay_cascade,
57,top_100,1,20260708,L170->L183,L170,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L170,L178,L182,L183",13,13.599999741174448,13.599999741174448,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
58,top_100,1,20260708,L009->L183,L009,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000018,"L009,L018,L019,L102,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182,L183",16,1.3197349636301912,1.3197349636301912,1,L102,14,True,relay_cascade,
59,top_100,1,20260708,L049->L183,L049,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000018,"L018,L046,L049,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",14,1.140350626065053,1.140350626065053,0,,12,False,island_only,
60,top_100,1,20260708,L008->L183,L008,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000016,"L008,L018,L019,L020,L045,L060,L102,L115,L128,L134,L140,L155,L178,L182,L183",15,1.067778484316712,1.067778484316712,0,,13,False,island_only,
61,top_100,1,20260708,L068->L183,L068,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000016,"L018,L060,L068,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.601276751617478,13.601276751617478,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
62,top_100,1,20260708,L114->L183,L114,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000016,"L018,L060,L102,L114,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.663030949081683,13.663030949081683,10,"L018,L060,L102,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
63,top_100,1,20260708,L154->L183,L154,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000016,"L018,L060,L102,L115,L128,L134,L140,L154,L155,L158,L178,L182,L183",13,4.133865664877761,4.133865664877761,9,"L018,L060,L102,L115,L134,L140,L158,L178,L182",11,True,relay_cascade,
64,top_100,1,20260708,L002->L183,L002,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000001,"L002,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600008903571656,13.600008903571656,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
65,top_100,1,20260708,L071->L183,L071,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000001,"L018,L060,L071,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.5959632396944,13.5959632396944,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
66,top_100,1,20260708,L086->L183,L086,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000001,"L018,L060,L086,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.60103001056635,13.60103001056635,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
67,top_100,1,20260708,L088->L183,L088,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000001,"L018,L060,L088,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.60093084099984,13.60093084099984,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
68,top_100,1,20260708,L092->L183,L092,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000001,"L018,L060,L092,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600162583212288,13.600162583212288,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
69,top_100,1,20260708,L100->L183,L100,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000001,"L018,L060,L100,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599302959573786,13.599302959573786,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
70,top_100,1,20260708,L141->L183,L141,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000001,"L018,L060,L102,L115,L128,L134,L140,L141,L155,L156,L178,L182,L183",13,4.133865664877761,4.133865664877761,7,"L018,L060,L102,L115,L134,L178,L182",11,True,relay_cascade,
71,top_100,1,20260708,L144->L183,L144,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000001,"L018,L060,L102,L115,L128,L134,L140,L144,L155,L158,L178,L182,L183",13,4.132426385640221,4.132426385640221,10,"L018,L060,L102,L115,L128,L134,L140,L158,L178,L182",11,True,relay_cascade,
72,top_100,1,20260708,L004->L183,L004,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L004,L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600094452295526,13.600094452295526,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
73,top_100,1,20260708,L030->L183,L030,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L030,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.570010203841171,13.570010203841171,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
74,top_100,1,20260708,L037->L183,L037,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L019,L020,L037,L102,L115,L128,L134,L140,L155,L158,L178,L179,L182,L183",15,1.4448280001179732,1.4448280001179732,1,L102,13,True,relay_cascade,
75,top_100,1,20260708,L042->L183,L042,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L042,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.598594944640972,13.598594944640972,10,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178",11,True,relay_cascade,
76,top_100,1,20260708,L043->L183,L043,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L043,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600026545222622,13.600026545222622,10,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178",11,True,relay_cascade,
77,top_100,1,20260708,L066->L183,L066,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L060,L066,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.60051951312045,13.60051951312045,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
78,top_100,1,20260708,L067->L183,L067,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L060,L067,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.60051951312045,13.60051951312045,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
79,top_100,1,20260708,L085->L183,L085,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L060,L085,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600970004169785,13.600970004169785,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
80,top_100,1,20260708,L087->L183,L087,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L060,L087,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.601170576725586,13.601170576725586,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
81,top_100,1,20260708,L089->L183,L089,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L060,L089,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.601208333944257,13.601208333944257,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
82,top_100,1,20260708,L119->L183,L119,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L060,L102,L115,L119,L128,L134,L140,L155,L178,L182,L183",12,13.608313500492146,13.608313500492146,9,"L018,L060,L102,L115,L134,L140,L155,L178,L182",10,True,relay_cascade,
83,top_100,1,20260708,L121->L183,L121,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L060,L102,L115,L121,L128,L134,L140,L155,L178,L182,L183",12,13.60831350049211,13.60831350049211,9,"L018,L060,L102,L115,L134,L140,L155,L178,L182",10,True,relay_cascade,
84,top_100,1,20260708,L151->L183,L151,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L060,L102,L115,L128,L134,L140,L151,L155,L178,L182,L183",12,4.133865664877586,4.133865664877586,8,"L018,L060,L102,L115,L134,L140,L178,L182",10,True,relay_cascade,
