seed,path,y_critical,y_load_shed,rank_in_pio_x,rank_in_paper_x,rank_in_lodf_x,model_type,heldout_seed,learned_score,first_line,second_line,is_critical,total_load_shed_mw,rank_in_pio_y,rank_in_paper_y,rank_in_lodf_y,pio_score,paper_score,lodf_score,ensemble_score_alpha_0_75,first_line_loading_ratio,second_line_loading_ratio,max_loading_ratio,min_security_margin,min_relay_margin,first_line_abs_flow,second_line_abs_flow,first_outage_num_overloaded_lines,first_outage_max_loading_ratio,first_outage_total_load_shed_mw,candidate_position_min_rank,learned_rank
20260722,L07->L22,0,0.0,170,295,46,mlp,20260722,0.9657449,L07,L22,0,0.0,170,295,46,0.645337700843811,0.5111826062202454,1.02617946720788,0.5977621796320916,0.5535178797430919,0.4786047623191181,0.9327738387007676,0.0672261612992325,0.2672261612992325,221.40715189723676,239.30238115955908,0,0.9327738387007676,0.0,46,74
20260722,L05->L30,0,0.0,741,776,191,mlp,20260722,0.9601849,L05,L30,0,0.0,741,776,191,0.4975153803825378,0.4557129144668579,0.816040169383248,0.353412973723729,0.2697973673100588,0.316155850031393,0.9033494171046148,0.0966505828953853,0.2966505828953852,47.21453927926029,158.0779250156965,0,0.9033494171046148,0.0,191,75
20260722,L10->L14,0,0.0,12,57,45,mlp,20260722,0.9598077,L10,L14,0,0.0,12,57,45,0.7791128158569336,0.6040249466896057,1.026284736330325,0.8466268171564085,0.6335520497945564,0.4802107160423212,1.0,0.0,0.1999999999999999,110.87160871404735,192.0842864169285,0,1.0,0.0,12,76
20260722,L05->L09,0,0.0,420,407,121,mlp,20260722,0.959132,L05,L09,0,0.0,420,407,121,0.5650792121887207,0.4941892027854919,0.8548425425676939,0.4736307990959558,0.2697973673100588,0.5872348701830936,0.9033494171046148,0.0966505828953853,0.2966505828953852,47.21453927926029,102.76610228204136,0,0.9033494171046148,0.0,121,77
20260722,L04->L27,0,0.0,542,563,255,mlp,20260722,0.9556618,L04,L27,0,0.0,542,563,255,0.5411757230758667,0.4772688150405884,0.765192865564458,0.4289474004169514,0.1774203344492252,0.5127899217517738,0.9783170209217408,0.0216829790782593,0.2216829790782593,31.04855852861441,256.3949608758869,0,0.9783170209217408,0.0,255,79
20260722,L21->L27,0,0.0,66,141,80,mlp,20260722,0.9480652,L21,L27,0,0.0,66,141,80,0.7079985737800598,0.5608744025230408,0.9104319888297382,0.7183665795877275,0.4450422107639788,0.5040343670525825,0.8847714454067139,0.115228554593286,0.315228554593286,222.5211053819894,252.0171835262913,0,0.8847714454067139,0.0,66,82
20260722,L05->L21,0,0.0,424,525,188,mlp,20260722,0.9462084,L05,L21,0,0.0,424,525,188,0.563732922077179,0.4799394011497497,0.8160401693832484,0.4624659507033353,0.2697973673100588,0.4690936409003168,0.9033494171046148,0.0966505828953853,0.2966505828953852,47.21453927926029,234.54682045015844,0,0.9033494171046148,0.0,188,83
20260722,L24->L07,0,0.0,749,278,240,mlp,20260722,0.9460045,L24,L07,0,0.0,749,278,240,0.4959537088871002,0.5142330527305603,0.7790454545408471,0.3892739452977863,0.0587147270979594,0.583879029845921,0.8847714454067139,0.115228554593286,0.315228554593286,29.35736354897971,233.5516119383684,0,0.8847714454067139,0.0,240,84
20260722,L05->L28,0,0.0,396,468,207,mlp,20260722,0.93154466,L05,L28,0,0.0,396,468,207,0.5708903670310974,0.4874101877212524,0.8160401693832469,0.477409290254963,0.2697973673100588,0.5949913574264208,0.9033494171046148,0.0966505828953853,0.2966505828953852,47.21453927926029,297.4956787132104,0,0.9033494171046148,0.0,207,85
20260722,L05->L38,0,0.0,648,669,186,mlp,20260722,0.92818165,L05,L38,0,0.0,648,669,186,0.5153137445449829,0.4671855568885803,0.8160401693832485,0.3859514605613826,0.2697973673100588,0.3211644926049729,0.9033494171046148,0.0966505828953853,0.2966505828953852,47.21453927926029,160.58224630248645,0,0.9033494171046148,0.0,186,86
20260722,L05->L25,0,0.0,477,475,202,mlp,20260722,0.91985214,L05,L25,0,0.0,477,475,202,0.5522559881210327,0.4865763783454895,0.8160401693832475,0.4506123680607419,0.2697973673100588,0.4434478026875382,0.9033494171046148,0.0966505828953853,0.2966505828953852,47.21453927926029,221.7239013437691,0,0.9033494171046148,0.0,202,87
20260722,L05->L26,0,0.0,478,476,203,mlp,20260722,0.9198057,L05,L26,0,0.0,478,476,203,0.5522559881210327,0.4865763783454895,0.8160401693832475,0.4506123680607419,0.2697973673100588,0.4434478026875382,0.9033494171046148,0.0966505828953853,0.2966505828953852,47.21453927926029,221.7239013437691,0,0.9033494171046148,0.0,203,88
20260722,L07->L11,0,0.0,281,264,28,mlp,20260722,0.9133079,L07,L11,0,0.0,281,264,28,0.6003172993659973,0.5162209272384644,1.0808960038215392,0.5376082949229665,0.5535178797430919,0.8847714454067139,0.9327738387007676,0.0672261612992325,0.2672261612992325,221.40715189723676,154.83500294617494,0,0.9327738387007676,0.0,28,89
20260722,L05->L15,0,0.0,384,431,184,mlp,20260722,0.9126268,L05,L15,0,0.0,384,431,184,0.5755914449691772,0.4916444420814514,0.8160401693832487,0.4867867424047526,0.2697973673100588,0.4797341746316716,0.9033494171046148,0.0966505828953853,0.2966505828953852,47.21453927926029,191.89366985266864,0,0.9033494171046148,0.0,184,90
20260722,L05->L18,0,0.0,402,307,180,mlp,20260722,0.90976715,L05,L18,0,0.0,402,307,180,0.5700977444648743,0.5087478160858154,0.8160401693832495,0.4901704453645917,0.2697973673100588,0.4971287599777669,0.9033494171046148,0.0966505828953853,0.2966505828953852,47.21453927926029,248.56437998888347,0,0.9033494171046148,0.0,180,91
20260722,L24->L27,0,0.0,494,89,239,mlp,20260722,0.9081563,L24,L27,0,0.0,494,89,239,0.5496731400489807,0.5818125009536743,0.7790454545408478,0.5089144984477987,0.0587147270979594,0.4671032238767365,0.8847714454067139,0.115228554593286,0.315228554593286,29.35736354897971,233.55161193836827,0,0.8847714454067139,0.0,89,92
20260722,L21->L07,0,0.0,175,345,79,mlp,20260722,0.9022627,L21,L07,0,0.0,175,345,79,0.6438408493995667,0.5036715269088745,0.9104319888297392,0.5907680382892311,0.4450422107639788,0.6300429588157286,0.8847714454067139,0.115228554593286,0.315228554593286,222.5211053819894,252.01718352629143,0,0.8847714454067139,0.0,79,94
20260722,L05->L23,0,0.0,400,363,176,mlp,20260722,0.90015614,L05,L23,0,0.0,400,363,176,0.570329487323761,0.5004761815071106,0.8255031269622851,0.4851171177467884,0.2697973673100588,0.6859664380018977,0.9033494171046148,0.0966505828953853,0.2966505828953852,47.21453927926029,342.98321900094885,0,0.9033494171046148,0.0,176,95
20260722,L05->L22,0,0.0,621,674,199,mlp,20260722,0.8917633,L05,L22,0,0.0,621,674,199,0.5190644860267639,0.4670449197292328,0.8160401693832476,0.3911445390996521,0.2697973673100588,0.2949884574450406,0.9033494171046148,0.0966505828953853,0.2966505828953852,47.21453927926029,147.49422872252032,0,0.9033494171046148,0.0,199,96
20260722,L10->L03,0,0.0,21,81,44,mlp,20260722,0.87924397,L10,L03,0,0.0,21,81,44,0.7650280594825745,0.5879223942756653,1.028324502121862,0.8163092848061555,0.6335520497945564,0.5094820063201164,1.0,0.0,0.1999999999999999,110.87160871404735,89.15935110602037,0,1.0,0.0,21,98
20260722,L28->L07,0,0.0,62,112,109,mlp,20260722,0.8744843,L28,L07,0,0.0,62,112,109,0.7103492617607117,0.5735705494880676,0.8810676647788839,0.729936067814377,0.5915868556757948,0.5573566819556972,0.8847714454067139,0.115228554593286,0.315228554593286,295.7934278378974,222.9426727822789,0,0.8847714454067139,0.0,62,99
20260723,L27->L28,0,0.0,11,6,21,mlp,20260723,0.9988134,L27,L28,0,0.0,11,6,21,0.7500790357589722,0.6711328625679016,1.0963150650831228,0.8806690906880803,0.439878094179808,0.6711525815819882,0.9475977881470508,0.0524022118529492,0.2524022118529492,219.939047089904,335.5762907909941,0,0.9475977881470508,0.0,6,5
20260723,L27->L24,0,0.0,15,7,20,mlp,20260723,0.9971733,L27,L24,0,0.0,15,7,20,0.7375223636627197,0.6599666476249695,1.096315065083129,0.8558588824187505,0.439878094179808,0.5268446595424165,0.9475977881470508,0.0524022118529492,0.2524022118529492,219.939047089904,263.4223297712083,0,0.9475977881470508,0.0,7,18
20260723,L27->L21,0,0.0,38,111,30,mlp,20260723,0.993137,L27,L21,0,0.0,38,111,30,0.7118480801582336,0.5546382665634155,1.060283435837443,0.7494364012019552,0.439878094179808,0.5445322348165279,0.9475977881470508,0.0524022118529492,0.2524022118529492,219.939047089904,272.26611740826394,0,0.9475977881470508,0.0,30,29
20260723,L07->L28,0,0.0,60,40,19,mlp,20260723,0.9907969,L07,L28,0,0.0,60,40,19,0.68690425157547,0.5989727973937988,1.0963150650831377,0.7450559545409173,0.54984761772476,0.6711525815819896,0.947597788147052,0.052402211852948,0.252402211852948,219.939047089904,335.57629079099485,0,0.947597788147052,0.0,19,31
20260723,L07->L24,0,0.0,76,58,18,mlp,20260723,0.98719585,L07,L24,0,0.0,76,58,18,0.6758022904396057,0.5857399106025696,1.0963150650831386,0.7208515168855226,0.54984761772476,0.5268446595424159,0.947597788147052,0.052402211852948,0.252402211852948,219.939047089904,263.422329771208,0,0.947597788147052,0.0,18,36
20260723,L27->L22,0,0.0,67,108,32,mlp,20260723,0.98578006,L27,L22,0,0.0,67,108,32,0.6817575693130493,0.5581654906272888,1.0464292725762523,0.7104276370365865,0.439878094179808,0.4540496479782675,0.9475977881470508,0.0524022118529492,0.2524022118529492,219.939047089904,227.02482398913372,0,0.9475977881470508,0.0,32,37
20260723,L27->L11,0,0.0,126,81,17,mlp,20260723,0.98395616,L27,L11,0,0.0,126,81,17,0.6427788138389587,0.5697791576385498,1.0981478361878303,0.6646520966081483,0.439878094179808,0.9319532930128894,0.9475977881470508,0.0524022118529492,0.2524022118529492,219.939047089904,163.09182627725565,0,0.9475977881470508,0.0,17,44
20260723,L21->L23,0,0.0,17,52,71,mlp,20260723,0.9783344,L21,L23,0,0.0,17,52,71,0.7286624908447266,0.5912639498710632,0.9017373733074592,0.7972908600939225,0.4302377109616019,0.8381182852730601,0.9319532930128894,0.0680467069871105,0.2680467069871105,215.11885548080096,419.05914263653005,0,0.9319532930128894,0.0,17,45
20260723,L29->L19,0,0.0,829,495,238,mlp,20260723,0.97530997,L29,L19,0,0.0,829,495,238,0.4692550599575043,0.4737694561481476,0.764394081045803,0.3611512830390213,0.0747132083933746,0.3544800248416776,0.9319532930128894,0.0680467069871105,0.2680467069871105,37.356604196687336,177.2400124208388,0,0.9319532930128894,0.0,238,46
20260723,L07->L21,0,0.0,111,311,29,mlp,20260723,0.97214836,L07,L21,0,0.0,111,311,29,0.6513287425041199,0.4962138235569,1.060283435837449,0.6267487799315187,0.54984761772476,0.5445322348165278,0.947597788147052,0.052402211852948,0.252402211852948,219.939047089904,272.2661174082639,0,0.947597788147052,0.0,29,47
20260723,L24->L07,0,0.0,642,250,171,mlp,20260723,0.9716034,L24,L07,0,0.0,642,250,171,0.5029858946800232,0.5062772035598755,0.7995685339152004,0.4294945453501685,0.0924872098399332,0.5893153217743929,0.9319532930128894,0.0680467069871105,0.2680467069871105,46.2436049199666,235.7261287097572,0,0.9319532930128894,0.0,171,48
20260723,L01->L07,0,0.0,908,894,190,mlp,20260723,0.9695048,L01,L07,0,0.0,908,894,190,0.4545174241065979,0.4345679879188537,0.7799175156842449,0.3144145520652935,0.012675351813639,0.6370997562400651,0.7030900477469864,0.2969099522530136,0.4969099522530136,2.2181865673868373,254.83990249602604,0,0.7030900477469864,0.0,190,49
20260723,L01->L27,0,0.0,763,519,189,mlp,20260723,0.96240866,L01,L27,0,0.0,763,519,189,0.4829685389995575,0.4713605046272278,0.7799175156842463,0.3783881168955253,0.012675351813639,0.5096798049920522,0.7030900477469864,0.2969099522530136,0.4969099522530136,2.2181865673868373,254.83990249602613,0,0.7030900477469864,0.0,189,51
20260723,L05->L07,0,0.0,562,813,119,mlp,20260723,0.9620059,L05,L07,0,0.0,562,813,119,0.5203855037689209,0.4434929192066192,0.8544828655800548,0.4110423846437949,0.2715602604758946,0.6393121321380824,0.9319532930128894,0.0680467069871105,0.2680467069871105,47.52304558328155,255.7248528552329,0,0.9319532930128894,0.0,119,52
20260723,L07->L22,0,0.0,174,295,31,mlp,20260723,0.955296,L07,L22,0,0.0,174,295,31,0.6238566040992737,0.4991321563720703,1.0464292725762585,0.5909305679918879,0.54984761772476,0.4540496479782677,0.947597788147052,0.052402211852948,0.252402211852948,219.939047089904,227.02482398913384,0,0.947597788147052,0.0,31,54
20260723,L05->L11,0,0.0,635,549,66,mlp,20260723,0.93976,L05,L11,0,0.0,635,549,66,0.5047653913497925,0.4685718417167663,0.926705346057788,0.4064874201083838,0.2715602604758946,0.9319532930128894,0.9319532930128894,0.0680467069871105,0.2680467069871105,47.52304558328155,163.09182627725565,0,0.9319532930128894,0.0,66,57
20260723,L21->L27,0,0.0,56,137,57,mlp,20260723,0.938619,L21,L27,0,0.0,56,137,57,0.6886926889419556,0.545912504196167,0.9310428679900508,0.7116950286004792,0.4302377109616019,0.4996183243944273,0.9319532930128894,0.0680467069871105,0.2680467069871105,215.11885548080096,249.80916219721365,0,0.9319532930128894,0.0,56,58
20260723,L21->L07,0,0.0,181,356,56,mlp,20260723,0.93772465,L21,L07,0,0.0,181,356,56,0.6216853857040405,0.4904142618179321,0.9310428679900518,0.5820585797145288,0.4302377109616019,0.6245229054930344,0.9319532930128894,0.0680467069871105,0.2680467069871105,215.11885548080096,249.8091621972137,0,0.9319532930128894,0.0,56,59
20260723,L27->L17,0,0.0,32,61,60,mlp,20260723,0.93126035,L27,L17,0,0.0,32,61,60,0.7162835001945496,0.5828548669815063,0.9274972117031846,0.7745863926452936,0.439878094179808,0.5172941906813115,0.9475977881470508,0.0524022118529492,0.2524022118529492,219.939047089904,206.91767627252463,0,0.9475977881470508,0.0,32,60
20260723,L27->L15,0,0.0,33,65,62,mlp,20260723,0.9279658,L27,L15,0,0.0,33,65,62,0.7156408429145813,0.5817961096763611,0.9270351540501308,0.7729876410544068,0.439878094179808,0.5133322197814826,0.9475977881470508,0.0524022118529492,0.2524022118529492,219.939047089904,205.33288791259304,0,0.9475977881470508,0.0,33,61
20260723,L06->L11,0,0.0,984,660,155,mlp,20260723,0.9172164,L06,L11,0,0.0,984,660,155,0.4376359581947326,0.4570489823818207,0.8156539370999111,0.3063707165578527,0.019902465825779,0.9319532930128896,0.9319532930128896,0.0680467069871104,0.2680467069871104,3.482931519511334,163.09182627725568,0,0.9319532930128896,0.0,155,62
20260723,L08->L02,0,0.0,357,578,195,mlp,20260723,0.90717196,L08,L02,0,0.0,357,578,195,0.5652098655700684,0.4657205045223236,0.7776340223367677,0.4877048476809422,0.2490708705309077,0.5145792124441718,0.9497523080459556,0.0502476919540445,0.2502476919540445,43.58740234290885,90.05136217773007,0,0.9497523080459556,0.0,195,64
20260723,L05->L27,0,0.0,446,454,120,mlp,20260723,0.90395516,L05,L27,0,0.0,446,454,120,0.5469643473625183,0.4782041311264038,0.8544828655800548,0.4710355229157663,0.2715602604758946,0.5114497057104656,0.9319532930128894,0.0680467069871105,0.2680467069871105,47.52304558328155,255.7248528552328,0,0.9319532930128894,0.0,120,66
20260723,L07->L11,0,0.0,274,236,14,mlp,20260723,0.9009873,L07,L11,0,0.0,274,236,14,0.5878546833992004,0.5100562572479248,1.0981478361878343,0.5487841870542365,0.54984761772476,0.9319532930128894,0.947597788147052,0.052402211852948,0.252402211852948,219.939047089904,163.09182627725565,0,0.947597788147052,0.0,14,67
20260723,L04->L07,0,0.0,547,817,232,mlp,20260723,0.8900261,L04,L07,0,0.0,547,817,232,0.525377631187439,0.4432357549667358,0.7759799968733911,0.4177355262001854,0.2204110181059208,0.6417489141509622,0.9319532930128894,0.0680467069871105,0.2680467069871105,38.57192816853614,256.6995656603849,0,0.9319532930128894,0.0,232,68
20260723,L29->L11,0,0.0,1065,493,77,mlp,20260723,0.8855767,L29,L11,0,0.0,1065,493,77,0.4193626046180725,0.474016010761261,0.8779021703770599,0.2926898438339768,0.0747132083933746,0.9319532930128894,0.9319532930128894,0.0680467069871105,0.2680467069871105,37.356604196687336,163.09182627725565,0,0.9319532930128894,0.0,77,69
20260723,L10->L11,0,0.0,115,198,64,mlp,20260723,0.8706905,L10,L11,0,0.0,115,198,64,0.6497922539710999,0.520695686340332,0.9267053460577892,0.6411629958717686,0.5006941945722616,0.9319532930128894,0.9319532930128894,0.0680467069871105,0.2680467069871105,87.62148405014578,163.09182627725565,0,0.9319532930128894,0.0,64,71
20260723,L24->L27,0,0.0,383,80,170,mlp,20260723,0.8609578,L24,L27,0,0.0,383,80,170,0.5614210963249207,0.5698084831237793,0.7995685339152011,0.5527630237110939,0.0924872098399332,0.471452257419514,0.9319532930128894,0.0680467069871105,0.2680467069871105,46.2436049199666,235.726128709757,0,0.9319532930128894,0.0,80,72
20260723,L07->L17,0,0.0,105,194,59,mlp,20260723,0.8501116,L07,L17,0,0.0,105,194,59,0.6553904414176941,0.5214877128601074,0.9274972117031898,0.6493980905354917,0.54984761772476,0.5172941906813115,0.947597788147052,0.052402211852948,0.252402211852948,219.939047089904,206.91767627252463,0,0.947597788147052,0.0,59,73
20260723,L07->L15,0,0.0,106,193,61,mlp,20260723,0.8414423,L07,L15,0,0.0,106,193,61,0.6539197564125061,0.5217052102088928,0.9270351540501351,0.6475219715098749,0.54984761772476,0.5133322197814825,0.947597788147052,0.052402211852948,0.252402211852948,219.939047089904,205.33288791259295,0,0.947597788147052,0.0,61,74
20260723,L04->L09,0,0.0,450,506,241,mlp,20260723,0.81042856,L04,L09,0,0.0,450,506,241,0.5459499359130859,0.4724839031696319,0.7628483186128104,0.4657784632206935,0.2204110181059208,0.5545402325996676,0.9319532930128894,0.0680467069871105,0.2680467069871105,38.57192816853614,97.04454070494182,0,0.9319532930128894,0.0,241,79
