path,score,first_probability,second_probability,rank,used_measured_state,initial_offline_lines,simulation_initial_source
L14->L32,0.27896618843078613,0.49459075927734375,0.5640344023704529,79,False,,seed_initial_dcopf_case
L14->L33,0.27896618843078613,0.49459075927734375,0.5640344023704529,80,False,,seed_initial_dcopf_case
L01->L02,0.27869439125061035,0.5246789455413818,0.5311712622642517,81,False,,seed_initial_dcopf_case
L23->L03,0.278099924325943,0.4883880317211151,0.5694240927696228,82,False,,seed_initial_dcopf_case
L20->L32,0.2779673933982849,0.4941639006137848,0.5625004172325134,83,False,,seed_initial_dcopf_case
L20->L33,0.2779673635959625,0.4941639006137848,0.5625003576278687,84,False,,seed_initial_dcopf_case
L14->L03,0.27707335352897644,0.49459075927734375,0.5602073073387146,85,False,,seed_initial_dcopf_case
L17->L03,0.27654293179512024,0.49456074833869934,0.5591687560081482,86,False,,seed_initial_dcopf_case
L15->L03,0.27527645230293274,0.49627867341041565,0.5546811819076538,87,False,,seed_initial_dcopf_case
L02->L01,0.274984747171402,0.5067684650421143,0.5426240563392639,88,False,,seed_initial_dcopf_case
L28->L30,0.27448907494544983,0.4883880317211151,0.5620307326316833,89,False,,seed_initial_dcopf_case
L22->L32,0.2737996578216553,0.4896465837955475,0.5591781139373779,90,False,,seed_initial_dcopf_case
L22->L33,0.2737996578216553,0.4896465837955475,0.5591781139373779,91,False,,seed_initial_dcopf_case
L04->L08,0.27366697788238525,0.5237561464309692,0.5225083827972412,92,False,,seed_initial_dcopf_case
L19->L30,0.2730826735496521,0.5005295872688293,0.5455874800682068,93,False,,seed_initial_dcopf_case
L15->L04,0.2721969485282898,0.49627867341041565,0.5484760403633118,94,False,,seed_initial_dcopf_case
L19->L38,0.2721375823020935,0.5005295872688293,0.5436992645263672,95,False,,seed_initial_dcopf_case
L01->L03,0.2720179259777069,0.5246789455413818,0.5184464454650879,96,False,,seed_initial_dcopf_case
L15->L06,0.27197888493537903,0.49627867341041565,0.5480366349220276,97,False,,seed_initial_dcopf_case
L01->L04,0.2714332938194275,0.5246789455413818,0.517332136631012,98,False,,seed_initial_dcopf_case
L15->L08,0.27110403776168823,0.49627867341041565,0.5462738275527954,99,False,,seed_initial_dcopf_case
L06->L01,0.2709394097328186,0.4940732419490814,0.5483790636062622,100,False,,seed_initial_dcopf_case
