scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error,first_step_critical,first_step_total_load_shed_mw,valid_ordered_n2,skip_reason
1,20260708,L063->L054,L063,L054,True,False,0.0,0.0,0.0,1.0,"L018,L030,L044,L045,L054,L063,L109,L110,L111,L112,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",20,17.203627211171217,17.203627211171217,18,"L018,L030,L044,L045,L109,L110,L111,L112,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L066->L054,L066,L054,True,False,0.0,0.0,0.0,1.0000000000000089,"L018,L030,L044,L045,L046,L054,L066,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",20,15.351100995454962,15.351100995454962,18,"L018,L030,L044,L045,L046,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L067->L054,L067,L054,True,False,0.0,0.0,0.0,1.0000000000000089,"L018,L030,L044,L045,L046,L054,L067,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",20,15.351100995454962,15.351100995454962,18,"L018,L030,L044,L045,L046,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L085->L106,L085,L106,True,False,0.0,0.0,0.0,1.0000000000000064,"L045,L046,L060,L063,L064,L065,L085,L102,L104,L106,L109,L111,L115,L128,L134,L140,L155,L178,L179,L182",20,13.2305898516038,13.2305898516038,18,"L045,L046,L060,L063,L064,L065,L102,L104,L109,L111,L115,L128,L134,L140,L155,L178,L179,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L086->L106,L086,L106,True,False,0.0,0.0,0.0,1.0000000000000064,"L045,L046,L060,L063,L064,L065,L086,L102,L104,L106,L109,L111,L115,L128,L134,L140,L155,L178,L179,L182",20,13.2305898516038,13.2305898516038,18,"L045,L046,L060,L063,L064,L065,L102,L104,L109,L111,L115,L128,L134,L140,L155,L178,L179,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L095->L106,L095,L106,True,False,0.0,0.0,0.0,1.0000000000000064,"L045,L046,L060,L063,L064,L065,L095,L102,L104,L106,L109,L111,L115,L128,L134,L140,L155,L178,L179,L182",20,13.230589851603783,13.230589851603783,18,"L045,L046,L060,L063,L064,L065,L102,L104,L109,L111,L115,L128,L134,L140,L155,L178,L179,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L101->L106,L101,L106,True,False,0.0,0.0,0.0,1.0000000000000064,"L045,L046,L060,L063,L064,L065,L101,L102,L104,L106,L109,L111,L115,L128,L134,L140,L155,L178,L179,L182",20,13.230589851603792,13.230589851603792,18,"L045,L046,L060,L063,L064,L065,L102,L104,L109,L111,L115,L128,L134,L140,L155,L178,L179,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L103->L106,L103,L106,True,False,0.0,0.0,0.0,1.0000000000000064,"L045,L046,L060,L063,L064,L065,L102,L103,L104,L106,L109,L111,L115,L128,L134,L140,L155,L178,L179,L182",20,13.2305898516038,13.2305898516038,18,"L045,L046,L060,L063,L064,L065,L102,L104,L109,L111,L115,L128,L134,L140,L155,L178,L179,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L114->L054,L114,L054,True,False,0.0,0.0,0.0,1.0000000000000016,"L018,L030,L044,L045,L054,L065,L102,L104,L109,L111,L114,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",21,15.351100995454996,15.351100995454996,18,"L018,L030,L044,L045,L065,L102,L104,L109,L111,L128,L134,L140,L155,L156,L158,L178,L179,L182",19,True,non_critical,,False,0.0,True,
1,20260708,L116->L054,L116,L054,True,False,0.0,0.0,0.0,1.0,"L018,L030,L044,L045,L046,L054,L104,L109,L110,L111,L112,L115,L116,L128,L134,L140,L155,L156,L158,L178,L179,L182",22,15.833498661110635,15.833498661110635,18,"L018,L030,L044,L045,L046,L104,L109,L110,L111,L112,L134,L140,L155,L156,L158,L178,L179,L182",20,True,non_critical,,False,0.0,True,
1,20260708,L124->L054,L124,L054,True,False,0.0,0.0,0.0,1.0000000000000064,"L018,L030,L044,L045,L054,L065,L102,L104,L109,L111,L115,L124,L128,L134,L140,L155,L156,L158,L178,L179,L182",21,15.351100995454946,15.351100995454946,18,"L018,L030,L044,L045,L065,L102,L104,L109,L111,L115,L134,L140,L155,L156,L158,L178,L179,L182",19,True,non_critical,,False,0.0,True,
1,20260708,L143->L054,L143,L054,True,False,0.0,0.0,0.0,1.0000000000000058,"L018,L030,L044,L045,L046,L054,L104,L109,L111,L115,L128,L134,L140,L143,L155,L156,L158,L178,L179,L182",20,16.468984725797938,16.468984725797938,18,"L018,L030,L044,L045,L046,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L144->L106,L144,L106,True,False,0.0,0.0,0.0,1.0000000000000002,"L045,L046,L060,L063,L064,L065,L102,L104,L106,L109,L111,L115,L128,L134,L140,L144,L155,L158,L178,L179,L182",21,2.84225886978876,2.84225886978876,18,"L045,L046,L060,L063,L064,L065,L102,L104,L109,L111,L115,L128,L134,L140,L158,L178,L179,L182",19,True,non_critical,,False,0.0,True,
1,20260708,L145->L106,L145,L106,True,False,0.0,0.0,0.0,1.0000000000000002,"L045,L046,L060,L063,L064,L065,L102,L104,L106,L109,L111,L115,L128,L134,L140,L145,L155,L158,L178,L179,L182",21,3.0292168093890264,3.0292168093890264,18,"L045,L046,L060,L063,L064,L065,L102,L104,L109,L111,L115,L128,L134,L140,L158,L178,L179,L182",19,True,non_critical,,False,0.0,True,
1,20260708,L146->L106,L146,L106,True,False,0.0,0.0,0.0,1.0000000000000002,"L045,L046,L060,L063,L064,L065,L102,L104,L106,L109,L111,L115,L128,L134,L140,L146,L155,L158,L178,L179,L182",21,2.849058212339266,2.849058212339266,18,"L045,L046,L060,L063,L064,L065,L102,L104,L109,L111,L115,L128,L134,L140,L158,L178,L179,L182",19,True,non_critical,,False,0.0,True,
1,20260708,L171->L054,L171,L054,True,False,0.0,0.0,0.0,1.0000000000000089,"L018,L030,L044,L045,L046,L054,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L171,L178,L179,L182",20,15.351100995454962,15.351100995454962,18,"L018,L030,L044,L045,L046,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L172->L054,L172,L054,True,False,0.0,0.0,0.0,1.000000000000001,"L018,L030,L044,L045,L046,L054,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L172,L178,L179,L182",20,15.351100995455006,15.351100995455006,18,"L018,L030,L044,L045,L046,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L173->L054,L173,L054,True,False,0.0,0.0,0.0,1.000000000000007,"L018,L030,L044,L045,L046,L054,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L173,L178,L179,L182",20,15.351100995454962,15.351100995454962,18,"L018,L030,L044,L045,L046,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L178,L179,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L179->L032,L179,L032,True,False,0.0,0.0,0.0,1.0000000000000102,"L018,L019,L025,L026,L032,L039,L045,L060,L102,L109,L111,L115,L128,L134,L140,L155,L158,L178,L179,L182",20,14.671981282674013,14.671981282674013,18,"L018,L019,L025,L026,L039,L045,L060,L102,L109,L111,L115,L128,L134,L140,L155,L158,L178,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L186->L054,L186,L054,True,False,0.0,0.0,0.0,1.0000000000000062,"L018,L030,L044,L045,L054,L065,L102,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L178,L182,L186",20,15.351100995454962,15.351100995454962,18,"L018,L030,L044,L045,L065,L102,L104,L109,L111,L115,L128,L134,L140,L155,L156,L158,L178,L182",18,True,non_critical,,False,0.0,True,
1,20260708,L003->L051,L003,L051,True,True,36.76716258821504,36.76716258821504,0.0,1.0000000000000009,"L003,L018,L044,L045,L046,L051,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",19,13.531330301860551,13.531330301860551,17,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",17,True,relay_cascade,,False,0.0,True,
1,20260708,L004->L051,L004,L051,True,True,36.76716258821504,36.76716258821504,0.0,1.0000000000000004,"L004,L018,L044,L045,L046,L051,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",19,13.531337429266053,13.531337429266053,17,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",17,True,relay_cascade,,False,0.0,True,
1,20260708,L006->L051,L006,L051,True,True,36.76716258821504,36.76716258821504,0.0,1.0000000000000009,"L006,L018,L044,L045,L046,L051,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",19,13.53133284643286,13.53133284643286,17,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",17,True,relay_cascade,,False,0.0,True,
1,20260708,L010->L051,L010,L051,True,True,36.76716258821504,36.76716258821504,0.0,1.0000000000000009,"L010,L018,L044,L045,L046,L051,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",19,13.531329441270996,13.531329441270996,17,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",17,True,relay_cascade,,False,0.0,True,
1,20260708,L013->L051,L013,L051,True,True,36.76716258821504,36.76716258821504,0.0,1.0000000000000002,"L013,L018,L044,L045,L046,L051,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",19,13.531094747141974,13.531094747141974,17,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",17,True,relay_cascade,,False,0.0,True,
1,20260708,L015->L051,L015,L051,True,True,36.76716258821504,36.76716258821504,0.0,1.0000000000000002,"L015,L018,L044,L045,L046,L051,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",19,13.531239555203612,13.531239555203612,17,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",17,True,relay_cascade,,False,0.0,True,
1,20260708,L017->L051,L017,L051,True,True,36.76716258821504,36.76716258821504,0.0,1.000000000000001,"L017,L018,L044,L045,L046,L051,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",19,13.531250066069774,13.531250066069774,17,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",17,True,relay_cascade,,False,0.0,True,
1,20260708,L018->L051,L018,L051,True,True,36.76716258821504,36.76716258821504,0.0,1.0,"L018,L019,L044,L045,L046,L051,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",19,13.530840395452358,13.530840395452358,17,"L019,L044,L045,L046,L056,L057,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",17,True,relay_cascade,,False,0.0,True,
