scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error,first_step_critical,first_step_total_load_shed_mw,valid_ordered_n2,skip_reason
1,20260708,L040->L183,L040,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L040,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.6005482777702,13.6005482777702,10,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178",11,True,relay_cascade,,False,0.0,True,
1,20260708,L041->L183,L041,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L041,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.58798725574254,13.58798725574254,9,"L018,L060,L102,L115,L128,L134,L140,L155,L158",11,True,relay_cascade,,False,0.0,True,
1,20260708,L042->L183,L042,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L042,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.598594944640972,13.598594944640972,10,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178",11,True,relay_cascade,,False,0.0,True,
1,20260708,L043->L183,L043,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L043,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600026545222622,13.600026545222622,10,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178",11,True,relay_cascade,,False,0.0,True,
1,20260708,L044->L183,L044,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000004,"L018,L044,L045,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",14,13.597787399653582,13.597787399653582,12,"L018,L045,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",12,True,relay_cascade,,False,0.0,True,
1,20260708,L045->L183,L045,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L045,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.59852521409018,13.59852521409018,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L046->L183,L046,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000004,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599955736000409,13.599955736000409,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L048->L183,L048,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L048,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599937699088368,13.599937699088368,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L049->L183,L049,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000018,"L018,L046,L049,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",14,1.140350626065053,1.140350626065053,0,,12,False,island_only,,False,0.0,True,
1,20260708,L050->L183,L050,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L045,L046,L050,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",15,1.1361158693747864,1.1361158693747864,0,,13,False,island_only,,False,0.0,True,
1,20260708,L052->L183,L052,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L052,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599361767000016,13.599361767000016,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L053->L183,L053,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000004,"L018,L053,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599493005404794,13.599493005404794,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L054->L183,L054,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000007,"L018,L030,L044,L045,L054,L102,L109,L111,L115,L128,L134,L140,L155,L158,L178,L182,L183",17,13.554602670482106,13.554602670482106,14,"L018,L030,L044,L102,L109,L111,L115,L128,L134,L140,L155,L158,L178,L182",15,True,relay_cascade,,False,0.0,True,
1,20260708,L055->L183,L055,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000005,"L018,L055,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599701628031822,13.599701628031822,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L056->L183,L056,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L056,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599554910697073,13.599554910697073,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L057->L183,L057,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L057,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599913974167851,13.599913974167851,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L058->L183,L058,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L058,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600044243210856,13.600044243210856,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L059->L183,L059,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L059,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",12,13.599930705062873,13.599930705062873,10,"L018,L102,L115,L128,L134,L140,L155,L158,L178,L182",10,True,relay_cascade,,False,0.0,True,
1,20260708,L060->L183,L060,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",12,13.5997292236251,13.5997292236251,10,"L018,L102,L115,L128,L134,L140,L155,L158,L178,L182",10,True,relay_cascade,,False,0.0,True,
1,20260708,L062->L183,L062,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L062,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.598695449610055,13.598695449610055,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L063->L183,L063,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L060,L063,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.598943170238014,13.598943170238014,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L064->L183,L064,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000004,"L018,L060,L064,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599986687643131,13.599986687643131,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L065->L183,L065,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000104,"L018,L060,L065,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.597840695259332,13.597840695259332,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L066->L183,L066,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L060,L066,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.60051951312045,13.60051951312045,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L067->L183,L067,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L018,L060,L067,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.60051951312045,13.60051951312045,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L068->L183,L068,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000016,"L018,L060,L068,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.601276751617478,13.601276751617478,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L069->L183,L069,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L069,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.601225773714718,13.601225773714718,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L070->L183,L070,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L060,L070,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.596870203971498,13.596870203971498,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L071->L183,L071,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000001,"L018,L060,L071,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.5959632396944,13.5959632396944,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L072->L183,L072,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L072,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599117110350369,13.599117110350369,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L073->L183,L073,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L073,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.59975241589066,13.59975241589066,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L074->L183,L074,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L060,L074,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600526999392036,13.600526999392036,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L075->L183,L075,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L060,L075,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.597962969436685,13.597962969436685,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L076->L183,L076,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000004,"L018,L060,L076,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.597979932110224,13.597979932110224,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L077->L183,L077,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L018,L060,L077,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599998878295404,13.599998878295404,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L078->L183,L078,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000104,"L018,L060,L078,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600050440232325,13.600050440232325,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L079->L183,L079,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000004,"L018,L060,L079,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599958192308067,13.599958192308067,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L080->L183,L080,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L080,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.598975446984015,13.598975446984015,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L081->L183,L081,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000024,"L018,L060,L081,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.598037102175372,13.598037102175372,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L082->L183,L082,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.000000000000002,"L018,L060,L082,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.600006244820218,13.600006244820218,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
1,20260708,L083->L183,L083,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000002,"L018,L060,L083,L102,L115,L128,L134,L140,L155,L158,L178,L182,L183",13,13.599439868779568,13.599439868779568,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,,False,0.0,True,
