seed,method,rank,path,method_score,first_probability,second_probability
20260722,physics_ce_no_mask,39,L10->L20,0.7248492240905762,0.8269250988960266,0.8765596747398376
20260722,physics_ce_no_mask,40,L27->L14,0.72451251745224,0.8081671595573425,0.8964884281158447
20260722,physics_ce_no_mask,41,L17->L18,0.7244733572006226,0.8526560664176941,0.8496665954589844
20260722,physics_ce_no_mask,42,L21->L28,0.7244195342063904,0.8141443729400635,0.8897924423217773
20260722,physics_ce_no_mask,43,L25->L30,0.7218593955039978,0.8388031721115112,0.8605825901031494
20260722,physics_ce_no_mask,44,L26->L30,0.7218593955039978,0.8388031721115112,0.8605825901031494
20260722,physics_ce_no_mask,45,L27->L17,0.7192625403404236,0.8081671595573425,0.8899922966957092
20260722,physics_ce_no_mask,46,L27->L15,0.7165226340293884,0.8081671595573425,0.886601984500885
20260722,physics_ce_no_mask,47,L16->L17,0.7149372100830078,0.8428539633750916,0.8482337594032288
20260722,physics_ce_no_mask,48,L10->L25,0.7146663069725037,0.8269250988960266,0.8642455339431763
20260722,physics_ce_no_mask,49,L10->L26,0.7146663069725037,0.8269250988960266,0.8642455339431763
20260722,physics_ce_no_mask,50,L17->L15,0.7144982814788818,0.8526560664176941,0.8379677534103394
20260722,physics_ce_no_mask,51,L27->L21,0.7125992178916931,0.8081671595573425,0.881747305393219
20260722,physics_ce_no_mask,52,L07->L23,0.711346447467804,0.7516865730285645,0.9463338255882263
20260722,physics_ce_no_mask,53,L27->L06,0.7107872366905212,0.8081671595573425,0.8795052170753479
20260722,physics_ce_no_mask,54,L10->L06,0.7100669741630554,0.8269250988960266,0.8586835265159607
20260722,physics_ce_no_mask,55,L27->L29,0.7091535925865173,0.8081671595573425,0.8774837851524353
20260722,physics_ce_no_mask,56,L10->L12,0.707492470741272,0.8269250988960266,0.8555701971054077
20260722,physics_ce_no_mask,57,L23->L21,0.7055320739746094,0.8596165180206299,0.8207520842552185
20260722,physics_ce_no_mask,58,L18->L28,0.7036903500556946,0.7946064472198486,0.8855834603309631
20260722,physics_ce_no_mask,59,L28->L07,0.7030895948410034,0.867500901222229,0.810477077960968
20260722,physics_ce_no_mask,60,L12->L17,0.7024222612380981,0.7795484662055969,0.9010629653930664
20260722,physics_ce_no_mask,61,L27->L10,0.7017085552215576,0.8081671595573425,0.8682715892791748
20260722,physics_ce_no_mask,62,L10->L13,0.7009502053260803,0.8269250988960266,0.847658634185791
20260722,physics_ce_no_mask,63,L07->L28,0.7005625367164612,0.7516865730285645,0.9319875836372375
20260722,physics_ce_no_mask,64,L21->L27,0.7001034617424011,0.8141443729400635,0.8599254488945007
20260722,physics_ce_no_mask,65,L15->L17,0.6996912956237793,0.81638103723526,0.8570646047592163
20260722,physics_ce_no_mask,66,L23->L15,0.6995171308517456,0.8596165180206299,0.8137548565864563
20260722,physics_ce_no_mask,67,L12->L13,0.6965515613555908,0.7795484662055969,0.8935320973396301
20260722,physics_ce_no_mask,68,L21->L25,0.6963376998901367,0.8141443729400635,0.8553000092506409
20260722,physics_ce_no_mask,69,L21->L26,0.6963376998901367,0.8141443729400635,0.8553000092506409
20260722,physics_ce_no_mask,70,L10->L19,0.6957868337631226,0.8269250988960266,0.8414145708084106
20260722,physics_ce_no_mask,71,L12->L16,0.6949484944343567,0.7795484662055969,0.8914756774902344
20260722,physics_ce_no_mask,72,L28->L32,0.6923502683639526,0.867500901222229,0.7980974912643433
20260722,physics_ce_no_mask,73,L28->L33,0.6923502683639526,0.867500901222229,0.7980974912643433
20260722,physics_ce_no_mask,74,L18->L23,0.6882995963096619,0.7946064472198486,0.8662144541740417
20260722,physics_ce_no_mask,75,L07->L24,0.6845350861549377,0.7516865730285645,0.9106655716896057
20260722,physics_ce_no_mask,76,L25->L27,0.6843271255493164,0.8388031721115112,0.815837562084198
20260722,physics_ce_no_mask,77,L26->L27,0.6843271255493164,0.8388031721115112,0.815837562084198
20260722,physics_ce_no_mask,78,L23->L22,0.6838232278823853,0.8596165180206299,0.7954980134963989
20260722,physics_ce_no_mask,79,L27->L22,0.683631420135498,0.8081671595573425,0.8459034562110901
20260722,physics_ce_no_mask,80,L27->L25,0.6834057569503784,0.8081671595573425,0.8456242680549622
20260722,physics_ce_no_mask,81,L27->L26,0.6834057569503784,0.8081671595573425,0.8456242680549622
20260722,physics_ce_no_mask,82,L16->L20,0.6808362603187561,0.8428539633750916,0.8077749013900757
20260722,physics_ce_no_mask,83,L14->L16,0.6782817840576172,0.8025663495063782,0.8451410531997681
20260722,physics_ce_no_mask,84,L27->L30,0.6780156493186951,0.8081671595573425,0.838954746723175
20260722,physics_ce_no_mask,85,L15->L18,0.6772755980491638,0.81638103723526,0.8296071887016296
20260722,physics_ce_no_mask,86,L07->L16,0.6762471199035645,0.7516865730285645,0.8996397256851196
20260722,physics_ce_no_mask,87,L14->L17,0.6759351491928101,0.8025663495063782,0.8422171473503113
20260722,physics_ce_no_mask,88,L07->L19,0.6756107807159424,0.7516865730285645,0.8987931609153748
20260722,physics_ce_no_mask,89,L38->L28,0.6755305528640747,0.7831729650497437,0.862555980682373
20260722,physics_ce_no_mask,90,L16->L21,0.6752678751945496,0.8428539633750916,0.8011683225631714
20260722,physics_ce_no_mask,91,L07->L14,0.6730698347091675,0.7516865730285645,0.8954128623008728
20260722,physics_ce_no_mask,92,L17->L23,0.6721789836883545,0.8526560664176941,0.7883354425430298
20260722,physics_ce_no_mask,93,L18->L25,0.6713736653327942,0.7946064472198486,0.8449134230613708
20260722,physics_ce_no_mask,94,L18->L26,0.6713736653327942,0.7946064472198486,0.8449134230613708
20260722,physics_ce_no_mask,95,L16->L15,0.6710377931594849,0.8428539633750916,0.7961495518684387
20260722,physics_ce_no_mask,96,L21->L16,0.6694158315658569,0.8141443729400635,0.8222323060035706
20260722,physics_ce_no_mask,97,L13->L28,0.6692096590995789,0.7572526931762695,0.8837336301803589
20260722,physics_ce_no_mask,98,L21->L22,0.6690736413002014,0.8141443729400635,0.8218120336532593
20260722,physics_ce_no_mask,99,L15->L10,0.6690614819526672,0.81638103723526,0.819545567035675
20260722,physics_ce_no_mask,100,L07->L17,0.6690047383308411,0.7516865730285645,0.8900049328804016
20260722,physics_ce_no_mask,101,L23->L10,0.6685899496078491,0.8596165180206299,0.7777770161628723
20260722,physics_ce_no_mask,102,L28->L17,0.6685771346092224,0.867500901222229,0.770693302154541
20260722,physics_ce_no_mask,103,L10->L11,0.6676346063613892,0.8269250988960266,0.807370126247406
20260722,physics_ce_no_mask,104,L21->L19,0.6671512722969055,0.8141443729400635,0.8194507956504822
20260722,physics_ce_no_mask,105,L25->L38,0.6661742925643921,0.8388031721115112,0.7941961884498596
20260722,physics_ce_no_mask,106,L26->L38,0.6661742925643921,0.8388031721115112,0.7941961884498596
20260722,physics_ce_no_mask,107,L07->L15,0.6655753254890442,0.7516865730285645,0.8854426145553589
20260722,physics_ce_no_mask,108,L10->L22,0.6649883389472961,0.8269250988960266,0.8041700124740601
20260722,physics_ce_no_mask,109,L38->L23,0.6646324396133423,0.7831729650497437,0.8486406803131104
20260722,physics_ce_no_mask,110,L28->L30,0.6634963154792786,0.867500901222229,0.7648364305496216
20260722,physics_ce_no_mask,111,L07->L21,0.6627538800239563,0.7516865730285645,0.8816891312599182
20260722,physics_ce_no_mask,112,L17->L36,0.6626296639442444,0.8526560664176941,0.7771359086036682
20260722,physics_ce_no_mask,113,L17->L37,0.6626296639442444,0.8526560664176941,0.7771359086036682
20260722,physics_ce_no_mask,114,L23->L20,0.6624491810798645,0.8596165180206299,0.7706333994865417
20260722,physics_ce_no_mask,115,L27->L18,0.6616858243942261,0.8081671595573425,0.8187487125396729
20260722,physics_ce_no_mask,116,L15->L16,0.6611385941505432,0.81638103723526,0.809840738773346
20260722,physics_ce_no_mask,117,L12->L10,0.6608766913414001,0.7795484662055969,0.8477685451507568
20260722,physics_ce_no_mask,118,L07->L29,0.6606169939041138,0.7516865730285645,0.8788463473320007
20260722,physics_ce_no_mask,119,L10->L38,0.6602011322975159,0.8269250988960266,0.7983807921409607
20260722,physics_ce_no_mask,120,L28->L16,0.6599529981613159,0.867500901222229,0.7607519626617432
20260722,physics_ce_no_mask,121,L13->L23,0.659915566444397,0.7572526931762695,0.8714601993560791
20260722,physics_ce_no_mask,122,L17->L14,0.6591434478759766,0.8526560664176941,0.7730472683906555
20260722,physics_ce_no_mask,123,L07->L06,0.6589961647987366,0.7516865730285645,0.8766900897026062
20260722,physics_ce_no_mask,124,L14->L10,0.6589472889900208,0.8025663495063782,0.821050226688385
20260722,physics_ce_no_mask,125,L14->L15,0.6586430668830872,0.8025663495063782,0.8206711411476135
20260722,physics_ce_no_mask,126,L26->L31,0.6572102904319763,0.8388031721115112,0.7835095524787903
20260722,physics_ce_no_mask,127,L25->L31,0.6572101712226868,0.8388031721115112,0.7835094332695007
20260722,physics_ce_no_mask,128,L31->L25,0.6556838154792786,0.7313939929008484,0.8964850902557373
20260722,physics_ce_no_mask,129,L31->L26,0.6556838154792786,0.7313939929008484,0.8964850902557373
20260722,physics_ce_no_mask,130,L23->L19,0.655055582523346,0.8596165180206299,0.7620323300361633
20260722,physics_ce_no_mask,131,L25->L16,0.6547248959541321,0.8388031721115112,0.7805464863777161
20260722,physics_ce_no_mask,132,L26->L16,0.6547248959541321,0.8388031721115112,0.7805464863777161
20260722,physics_ce_no_mask,133,L12->L18,0.6537489295005798,0.7795484662055969,0.8386251330375671
20260722,physics_ce_no_mask,134,L31->L38,0.6530109643936157,0.7313939929008484,0.8928306102752686
20260722,physics_ce_no_mask,135,L07->L10,0.652765691280365,0.7516865730285645,0.8684014081954956
20260722,physics_ce_no_mask,136,L16->L14,0.6522216796875,0.8428539633750916,0.7738252282142639
20260722,physics_ce_no_mask,137,L27->L38,0.6520976424217224,0.8081671595573425,0.8068845868110657
20260722,physics_ce_no_mask,138,L14->L20,0.651886522769928,0.8025663495063782,0.8122524619102478
20260722,physics_ce_no_mask,139,L21->L38,0.6515937447547913,0.8141443729400635,0.800341784954071
20260722,physics_ce_no_mask,140,L15->L14,0.6502922177314758,0.81638103723526,0.7965547442436218
20260722,physics_ce_no_mask,141,L23->L16,0.648088276386261,0.8596165180206299,0.7539272308349609
20260722,physics_ce_no_mask,142,L25->L17,0.6473971605300903,0.8388031721115112,0.7718105912208557
20260722,physics_ce_no_mask,143,L26->L17,0.6473971605300903,0.8388031721115112,0.7718105912208557
20260722,physics_ce_no_mask,144,L21->L20,0.647220253944397,0.8141443729400635,0.7949698567390442
20260722,physics_ce_no_mask,145,L30->L25,0.6458684206008911,0.7570880651473999,0.853095531463623
20260722,physics_ce_no_mask,146,L30->L26,0.6458684206008911,0.7570880651473999,0.853095531463623
20260722,physics_ce_no_mask,147,L27->L09,0.6457403302192688,0.8081671595573425,0.7990182638168335
20260722,physics_ce_no_mask,148,L17->L08,0.6450285315513611,0.8526560664176941,0.7564932107925415
20260722,physics_ce_no_mask,149,L14->L21,0.6445691585540771,0.8025663495063782,0.8031350374221802
20260722,physics_ce_no_mask,150,L17->L12,0.6428921222686768,0.8526560664176941,0.7539876103401184
20260722,physics_ce_no_mask,151,L27->L20,0.6426874399185181,0.8081671595573425,0.7952407598495483
20260722,physics_ce_no_mask,152,L08->L17,0.6423776149749756,0.6952787637710571,0.9239137172698975
20260722,physics_ce_no_mask,153,L18->L27,0.6420143246650696,0.7946064472198486,0.8079651594161987
20260722,physics_ce_no_mask,154,L12->L21,0.6417794227600098,0.7795484662055969,0.8232706785202026
20260722,physics_ce_no_mask,155,L17->L03,0.6410478949546814,0.8526560664176941,0.751824676990509
20260722,physics_ce_no_mask,156,L17->L10,0.640968918800354,0.8526560664176941,0.7517321109771729
20260722,physics_ce_no_mask,157,L13->L25,0.6404812335968018,0.7572526931762695,0.8457959294319153
20260722,physics_ce_no_mask,158,L13->L26,0.6404812335968018,0.7572526931762695,0.8457959294319153
20260722,physics_ce_no_mask,159,L17->L28,0.6398923397064209,0.8526560664176941,0.750469446182251
20260722,physics_ce_no_mask,160,L31->L28,0.6398272514343262,0.7313939929008484,0.874805212020874
20260722,physics_ce_no_mask,161,L17->L21,0.6396361589431763,0.8526560664176941,0.750169038772583
20260722,physics_ce_no_mask,162,L28->L10,0.6391111016273499,0.867500901222229,0.736726701259613
20260722,physics_ce_no_mask,163,L08->L16,0.6381191611289978,0.6952787637710571,0.9177889227867126
20260722,physics_ce_no_mask,164,L21->L14,0.637968122959137,0.8141443729400635,0.7836056351661682
20260722,physics_ce_no_mask,165,L07->L25,0.6379434466362,0.7516865730285645,0.8486827611923218
20260722,physics_ce_no_mask,166,L07->L26,0.6379434466362,0.7516865730285645,0.8486827611923218
20260722,physics_ce_no_mask,167,L17->L11,0.6377196907997131,0.8526560664176941,0.747921347618103
20260722,physics_ce_no_mask,168,L23->L07,0.6375889778137207,0.8596165180206299,0.741713285446167
20260722,physics_ce_no_mask,169,L27->L11,0.6374122500419617,0.8081671595573425,0.7887133955955505
20260722,physics_ce_no_mask,170,L12->L20,0.6373680830001831,0.7795484662055969,0.8176118731498718
20260722,physics_ce_no_mask,171,L27->L08,0.637159526348114,0.8081671595573425,0.7884006500244141
20260722,physics_ce_no_mask,172,L25->L19,0.6365091800689697,0.8388031721115112,0.758830189704895
20260722,physics_ce_no_mask,173,L26->L19,0.6365091800689697,0.8388031721115112,0.758830189704895
20260722,physics_ce_no_mask,174,L12->L15,0.636093258857727,0.7795484662055969,0.8159765005111694
20260722,physics_ce_no_mask,175,L21->L07,0.6360616087913513,0.8141443729400635,0.7812638878822327
20260722,physics_ce_no_mask,176,L23->L03,0.6360198259353638,0.8596165180206299,0.7398878335952759
20260722,physics_ce_no_mask,177,L07->L22,0.6358597874641418,0.7516865730285645,0.8459107875823975
20260722,physics_ce_no_mask,178,L23->L27,0.635387122631073,0.8596165180206299,0.7391518354415894
20260722,physics_ce_no_mask,179,L21->L30,0.6345548629760742,0.8141443729400635,0.7794131636619568
20260722,physics_ce_no_mask,180,L10->L30,0.6335930228233337,0.8269250988960266,0.7662036418914795
20260722,physics_ce_no_mask,181,L27->L02,0.6335470676422119,0.8081671595573425,0.7839307188987732
20260722,physics_ce_no_mask,182,L08->L10,0.632637619972229,0.6952787637710571,0.9099050164222717
20260722,physics_ce_no_mask,183,L27->L31,0.6323282718658447,0.8081671595573425,0.7824226021766663
20260722,physics_ce_no_mask,184,L15->L36,0.6323134303092957,0.81638103723526,0.7745322585105896
20260722,physics_ce_no_mask,185,L15->L37,0.6323134303092957,0.81638103723526,0.7745322585105896
20260722,physics_ce_no_mask,186,L25->L32,0.6320421695709229,0.8388031721115112,0.753504753112793
20260722,physics_ce_no_mask,187,L26->L32,0.6320421695709229,0.8388031721115112,0.753504753112793
20260722,physics_ce_no_mask,188,L26->L33,0.6320421695709229,0.8388031721115112,0.753504753112793
20260722,physics_ce_no_mask,189,L25->L33,0.6320421099662781,0.8388031721115112,0.7535046935081482
20260722,physics_ce_no_mask,190,L10->L36,0.6318824887275696,0.8269250988960266,0.7641351222991943
20260722,physics_ce_no_mask,191,L10->L37,0.6318824887275696,0.8269250988960266,0.7641351222991943
20260722,physics_ce_no_mask,192,L30->L24,0.6317368149757385,0.7570880651473999,0.8344298005104065
20260722,physics_ce_no_mask,193,L07->L30,0.6313651204109192,0.7516865730285645,0.8399313688278198
20260722,physics_ce_no_mask,194,L18->L38,0.6307163238525391,0.7946064472198486,0.7937467694282532
20260722,physics_ce_no_mask,195,L28->L03,0.6293503046035767,0.867500901222229,0.7254751324653625
20260722,physics_ce_no_mask,196,L28->L31,0.6287896633148193,0.867500901222229,0.724828839302063
20260722,physics_ce_no_mask,197,L28->L21,0.6286596059799194,0.867500901222229,0.7246789336204529
20260722,physics_ce_no_mask,198,L31->L30,0.6283259391784668,0.7313939929008484,0.8590799570083618
20260722,physics_ce_no_mask,199,L12->L03,0.6277386546134949,0.7795484662055969,0.8052592873573303
20260722,physics_ce_no_mask,200,L31->L23,0.6269713640213013,0.7313939929008484,0.8572279214859009
20260722,physics_ce_no_mask,201,L19->L17,0.6261360049247742,0.7552042603492737,0.8290948867797852
20260722,physics_ce_no_mask,202,L16->L03,0.6242964267730713,0.8428539633750916,0.7406934499740601
20260722,physics_ce_no_mask,203,L25->L10,0.6241257190704346,0.8388031721115112,0.7440669536590576
20260722,physics_ce_no_mask,204,L26->L10,0.6241257190704346,0.8388031721115112,0.7440669536590576
20260722,physics_ce_no_mask,205,L18->L17,0.623300313949585,0.7946064472198486,0.7844138741493225
20260722,physics_ce_no_mask,206,L13->L27,0.6232721209526062,0.7572526931762695,0.8230701684951782
20260722,physics_ce_no_mask,207,L03->L17,0.6231655478477478,0.7456838488578796,0.8356966972351074
20260722,physics_ce_no_mask,208,L31->L27,0.6231487989425659,0.7313939929008484,0.8520015478134155
20260722,physics_ce_no_mask,209,L16->L10,0.6224303245544434,0.8428539633750916,0.7384794354438782
20260722,physics_ce_no_mask,210,L21->L17,0.6215777397155762,0.8141443729400635,0.7634735703468323
20260722,physics_ce_no_mask,211,L15->L23,0.6209784150123596,0.81638103723526,0.7606477737426758
20260722,physics_ce_no_mask,212,L30->L23,0.6207811832427979,0.7570880651473999,0.8199590444564819
20260722,physics_ce_no_mask,213,L18->L30,0.6201409101486206,0.7946064472198486,0.7804378271102905
20260722,physics_ce_no_mask,214,L16->L18,0.619958221912384,0.8428539633750916,0.7355464100837708
20260722,physics_ce_no_mask,215,L14->L18,0.6180434226989746,0.8025663495063782,0.7700839042663574
20260722,physics_ce_no_mask,216,L23->L11,0.6173754334449768,0.8596165180206299,0.7181986570358276
20260722,physics_ce_no_mask,217,L08->L09,0.6166190505027771,0.6952787637710571,0.8868659734725952
20260722,physics_ce_no_mask,218,L15->L21,0.6161223649978638,0.81638103723526,0.7546995282173157
20260722,physics_ce_no_mask,219,L28->L18,0.6161078810691833,0.867500901222229,0.7102100849151611
20260722,physics_ce_no_mask,220,L07->L18,0.6153768301010132,0.7516865730285645,0.8186614513397217
20260722,physics_ce_no_mask,221,L20->L16,0.6145952939987183,0.7655544877052307,0.8028106093406677
20260722,physics_ce_no_mask,222,L16->L11,0.6127809882164001,0.8428539633750916,0.7270310521125793
20260722,physics_ce_no_mask,223,L10->L31,0.6123515963554382,0.8269250988960266,0.7405163645744324
20260722,physics_ce_no_mask,224,L12->L14,0.6123470664024353,0.7795484662055969,0.7855150699615479
20260722,physics_ce_no_mask,225,L21->L10,0.612248420715332,0.8141443729400635,0.7520145773887634
20260722,physics_ce_no_mask,226,L28->L15,0.6118622422218323,0.867500901222229,0.7053160071372986
20260722,physics_ce_no_mask,227,L30->L27,0.6116836071014404,0.7570880651473999,0.8079424500465393
20260722,physics_ce_no_mask,228,L16->L36,0.6116043925285339,0.8428539633750916,0.7256350517272949
20260722,physics_ce_no_mask,229,L16->L37,0.6116043925285339,0.8428539633750916,0.7256350517272949
20260722,physics_ce_no_mask,230,L21->L31,0.6108593344688416,0.8141443729400635,0.7503083348274231
20260722,physics_ce_no_mask,231,L25->L29,0.610818088054657,0.8388031721115112,0.7282019257545471
20260722,physics_ce_no_mask,232,L26->L29,0.610818088054657,0.8388031721115112,0.7282019257545471
20260722,physics_ce_no_mask,233,L12->L08,0.6089998483657837,0.7795484662055969,0.7812212705612183
20260722,physics_ce_no_mask,234,L07->L38,0.6089600920677185,0.7516865730285645,0.8101249933242798
20260722,physics_ce_no_mask,235,L17->L25,0.6086546182632446,0.8526560664176941,0.7138336896896362
20260722,physics_ce_no_mask,236,L17->L26,0.6086546182632446,0.8526560664176941,0.7138336896896362
20260722,physics_ce_no_mask,237,L38->L16,0.6075816750526428,0.7831729650497437,0.775795042514801
20260722,physics_ce_no_mask,238,L25->L21,0.6067532896995544,0.8388031721115112,0.7233559489250183
20260722,physics_ce_no_mask,239,L26->L21,0.6067532896995544,0.8388031721115112,0.7233559489250183
20260722,physics_ce_no_mask,240,L20->L18,0.6065724492073059,0.7655544877052307,0.7923308610916138
20260722,physics_ce_no_mask,241,L12->L23,0.6064121127128601,0.7795484662055969,0.7779017686843872
20260722,physics_ce_no_mask,242,L03->L16,0.6063209176063538,0.7456838488578796,0.8131072521209717
20260722,physics_ce_no_mask,243,L16->L12,0.6062260866165161,0.8428539633750916,0.7192540168762207
20260722,physics_ce_no_mask,244,L17->L07,0.6058435440063477,0.8526560664176941,0.7105368375778198
20260722,physics_ce_no_mask,245,L17->L27,0.6055240631103516,0.8526560664176941,0.7101621627807617
20260722,physics_ce_no_mask,246,L17->L38,0.6053648591041565,0.8526560664176941,0.7099754214286804
20260722,physics_ce_no_mask,247,L38->L31,0.6035067439079285,0.7831729650497437,0.7705919146537781
20260722,physics_ce_no_mask,248,L38->L17,0.603067934513092,0.7831729650497437,0.7700316309928894
20260722,physics_ce_no_mask,249,L37->L28,0.6026603579521179,0.6820492148399353,0.8836024403572083
20260722,physics_ce_no_mask,250,L36->L28,0.6026602983474731,0.6820491552352905,0.8836024403572083
20260722,physics_ce_no_mask,251,L21->L36,0.6025174856185913,0.8141443729400635,0.7400621771812439
20260722,physics_ce_no_mask,252,L21->L37,0.6025174856185913,0.8141443729400635,0.7400621771812439
20260722,physics_ce_no_mask,253,L31->L32,0.6017888188362122,0.7313939929008484,0.8227970600128174
20260722,physics_ce_no_mask,254,L31->L33,0.6017888188362122,0.7313939929008484,0.8227970600128174
20260722,physics_ce_no_mask,255,L13->L38,0.6006708741188049,0.7572526931762695,0.7932237982749939
20260722,physics_ce_no_mask,256,L19->L18,0.6005111932754517,0.7552042603492737,0.7951639294624329
20260722,physics_ce_no_mask,257,L07->L09,0.6001031994819641,0.7516865730285645,0.7983423471450806
20260722,physics_ce_no_mask,258,L08->L18,0.5999473929405212,0.6952787637710571,0.8628875613212585
20260722,physics_ce_no_mask,259,L24->L28,0.5997599363327026,0.6647512912750244,0.9022320508956909
20260722,physics_ce_no_mask,260,L25->L03,0.5987622737884521,0.8388031721115112,0.7138292789459229
20260722,physics_ce_no_mask,261,L26->L03,0.5987622737884521,0.8388031721115112,0.7138292789459229
20260722,physics_ce_no_mask,262,L03->L18,0.5979978442192078,0.7456838488578796,0.8019455671310425
20260722,physics_ce_no_mask,263,L31->L24,0.5978468060493469,0.7313939929008484,0.8174073100090027
20260722,physics_ce_no_mask,264,L07->L20,0.5976662635803223,0.7516865730285645,0.7951003313064575
20260722,physics_ce_no_mask,265,L18->L24,0.5975661873817444,0.7946064472198486,0.7520278692245483
20260722,physics_ce_no_mask,266,L16->L08,0.5972952842712402,0.8428539633750916,0.7086580991744995
20260722,physics_ce_no_mask,267,L25->L07,0.5968843698501587,0.8388031721115112,0.7115905284881592
20260722,physics_ce_no_mask,268,L26->L07,0.5968843698501587,0.8388031721115112,0.7115905284881592
20260722,physics_ce_no_mask,269,L21->L03,0.5965787768363953,0.8141443729400635,0.7327678203582764
20260722,physics_ce_no_mask,270,L19->L16,0.596528947353363,0.7552042603492737,0.7898908853530884
20260722,physics_ce_no_mask,271,L17->L34,0.5960736274719238,0.8526560664176941,0.6990786194801331
20260722,physics_ce_no_mask,272,L17->L35,0.5960736274719238,0.8526560664176941,0.6990786194801331
20260722,physics_ce_no_mask,273,L15->L28,0.5954422354698181,0.81638103723526,0.7293680310249329
20260722,physics_ce_no_mask,274,L28->L14,0.5952821969985962,0.867500901222229,0.6862035393714905
20260722,physics_ce_no_mask,275,L05->L17,0.5950589179992676,0.643731415271759,0.9243900775909424
20260722,physics_ce_no_mask,276,L28->L11,0.5944517850875854,0.867500901222229,0.6852462887763977
20260722,physics_ce_no_mask,277,L07->L02,0.5941768288612366,0.7516865730285645,0.7904582023620605
20260722,physics_ce_no_mask,278,L22->L17,0.5939462184906006,0.7580124139785767,0.7835574150085449
20260722,physics_ce_no_mask,279,L18->L20,0.5938194990158081,0.7946064472198486,0.7473127245903015
20260722,physics_ce_no_mask,280,L19->L21,0.5938054919242859,0.7552042603492737,0.7862846255302429
