seed,method,path,total_load_shed_mw,rank,method_score,in_candidate_order,ranked_after_100
20260722,physics_ce_mask,L02->L27,27.98107265493719,877,0.47149792313575745,True,True
20260722,physics_ce_mask,L03->L09,85.8406488939796,337,0.5797620415687561,True,True
20260722,physics_ce_mask,L04->L01,82.39944368301173,650,0.5103564262390137,True,True
20260722,physics_ce_mask,L04->L08,79.93761520301625,670,0.5064950585365295,True,True
20260722,physics_ce_mask,L04->L09,100.94153457850766,469,0.5485981106758118,True,True
20260722,physics_ce_mask,L04->L10,82.39944368301173,397,0.5657926797866821,True,True
20260722,physics_ce_mask,L05->L10,158.08614799330758,336,0.579857587814331,True,True
20260722,physics_ce_mask,L06->L07,27.981072654937165,893,0.4670010507106781,True,True
20260722,physics_ce_mask,L06->L27,27.981072654937165,673,0.5063119530677795,True,True
20260722,physics_ce_mask,L07->L02,27.981072654937165,277,0.5941768288612366,True,True
20260722,physics_ce_mask,L07->L06,27.981072654937165,123,0.6589961647987366,True,True
20260722,physics_ce_mask,L07->L29,368.6730123770492,118,0.6606169939041138,True,True
20260722,physics_ce_mask,L08->L01,162.33705888602796,715,0.4986715018749237,True,True
20260722,physics_ce_mask,L08->L04,79.93761520301625,377,0.5703815817832947,True,True
20260722,physics_ce_mask,L08->L09,180.8791497815239,217,0.6166190505027771,True,True
20260722,physics_ce_mask,L08->L10,162.33705888602796,182,0.632637619972229,True,True
20260722,physics_ce_mask,L09->L03,85.8406488939796,739,0.49389466643333435,True,True
20260722,physics_ce_mask,L11->L12,17.88838157697601,530,0.5374171137809753,True,True
20260722,physics_ce_mask,L11->L13,17.888381576976077,525,0.5383777022361755,True,True
20260722,physics_ce_mask,L12->L11,17.88838157697601,1139,0.4135245382785797,True,True
20260722,physics_ce_mask,L13->L11,17.888381576976077,605,0.5185500979423523,True,True
20260722,physics_ce_mask,L13->L12,38.05337863080115,883,0.46919846534729004,True,True
20260722,physics_ce_mask,L19->L23,193.9878918650109,773,0.4884004294872284,True,True
20260722,physics_ce_mask,L23->L19,193.9878918650109,130,0.655055582523346,True,True
20260722,physics_ce_mask,L24->L28,316.8267403508264,259,0.5997599363327026,True,True
20260722,physics_ce_mask,L27->L02,27.98107265493719,181,0.6335470676422119,True,True
20260722,physics_ce_mask,L29->L07,368.6730123770492,756,0.49149540066719055,True,True
20260722,physics_ce_mask,L29->L23,368.673012377049,386,0.5684753060340881,True,True
20260722,physics_ce_mask,L29->L27,368.6730123770493,496,0.5442121028900146,True,True
20260722,physics_ce_mask,L31->L38,20.907752918885308,134,0.6530109643936157,True,True
20260722,physics_ce_mask,L38->L31,20.907752918885308,247,0.6035067439079285,True,True
20260722,physics_loss_no_mask,L02->L07,27.981072654937165,1127,0.41818302869796753,True,True
20260722,physics_loss_no_mask,L02->L27,27.98107265493719,894,0.47117501497268677,True,True
20260722,physics_loss_no_mask,L03->L09,85.8406488939796,340,0.5857664942741394,True,True
20260722,physics_loss_no_mask,L04->L01,82.39944368301173,668,0.5118213295936584,True,True
20260722,physics_loss_no_mask,L04->L08,79.93761520301625,670,0.5115272402763367,True,True
20260722,physics_loss_no_mask,L04->L09,100.94153457850766,476,0.5525603294372559,True,True
20260722,physics_loss_no_mask,L04->L10,82.39944368301173,405,0.569147527217865,True,True
20260722,physics_loss_no_mask,L05->L10,158.08614799330758,351,0.5823847055435181,True,True
20260722,physics_loss_no_mask,L06->L07,27.981072654937165,905,0.46837475895881653,True,True
20260722,physics_loss_no_mask,L06->L27,27.981072654937165,693,0.5072780251502991,True,True
20260722,physics_loss_no_mask,L07->L02,27.981072654937165,285,0.5997207164764404,True,True
20260722,physics_loss_no_mask,L07->L06,27.981072654937165,124,0.6672096252441406,True,True
20260722,physics_loss_no_mask,L07->L29,368.6730123770492,119,0.6692943572998047,True,True
20260722,physics_loss_no_mask,L08->L01,162.33705888602796,710,0.5030835866928101,True,True
20260722,physics_loss_no_mask,L08->L04,79.93761520301625,374,0.5776327848434448,True,True
20260722,physics_loss_no_mask,L08->L09,180.8791497815239,219,0.6239907741546631,True,True
20260722,physics_loss_no_mask,L08->L10,162.33705888602796,194,0.6391292214393616,True,True
20260722,physics_loss_no_mask,L09->L03,85.8406488939796,728,0.5001121163368225,True,True
20260722,physics_loss_no_mask,L11->L12,17.88838157697601,521,0.5452320575714111,True,True
20260722,physics_loss_no_mask,L11->L13,17.888381576976077,519,0.5456110239028931,True,True
20260722,physics_loss_no_mask,L12->L11,17.88838157697601,1141,0.4149114787578583,True,True
20260722,physics_loss_no_mask,L13->L11,17.888381576976077,602,0.524351179599762,True,True
20260722,physics_loss_no_mask,L13->L12,38.05337863080115,877,0.4753085672855377,True,True
20260722,physics_loss_no_mask,L19->L23,193.9878918650109,760,0.49487748742103577,True,True
20260722,physics_loss_no_mask,L21->L22,727.2781283848517,102,0.6769399642944336,True,True
20260722,physics_loss_no_mask,L23->L19,193.9878918650109,134,0.6628085374832153,True,True
20260722,physics_loss_no_mask,L24->L28,316.8267403508264,266,0.6042144298553467,True,True
20260722,physics_loss_no_mask,L27->L02,27.98107265493719,192,0.6395756602287292,True,True
20260722,physics_loss_no_mask,L29->L07,368.6730123770492,770,0.4934384524822235,True,True
20260722,physics_loss_no_mask,L29->L23,368.673012377049,404,0.569698691368103,True,True
20260722,physics_loss_no_mask,L29->L27,368.6730123770493,518,0.545653760433197,True,True
20260722,physics_loss_no_mask,L31->L38,20.907752918885308,131,0.6643446683883667,True,True
20260722,physics_loss_no_mask,L38->L31,20.907752918885308,252,0.6117976903915405,True,True
20260722,physics_loss_mask,L02->L07,27.981072654937165,1127,0.41818302869796753,True,True
20260722,physics_loss_mask,L02->L27,27.98107265493719,894,0.47117501497268677,True,True
20260722,physics_loss_mask,L03->L09,85.8406488939796,340,0.5857664942741394,True,True
20260722,physics_loss_mask,L04->L01,82.39944368301173,668,0.5118213295936584,True,True
20260722,physics_loss_mask,L04->L08,79.93761520301625,670,0.5115272402763367,True,True
20260722,physics_loss_mask,L04->L09,100.94153457850766,476,0.5525603294372559,True,True
20260722,physics_loss_mask,L04->L10,82.39944368301173,405,0.569147527217865,True,True
20260722,physics_loss_mask,L05->L10,158.08614799330758,351,0.5823847055435181,True,True
20260722,physics_loss_mask,L06->L07,27.981072654937165,905,0.46837475895881653,True,True
20260722,physics_loss_mask,L06->L27,27.981072654937165,693,0.5072780251502991,True,True
20260722,physics_loss_mask,L07->L02,27.981072654937165,285,0.5997207164764404,True,True
20260722,physics_loss_mask,L07->L06,27.981072654937165,124,0.6672096252441406,True,True
20260722,physics_loss_mask,L07->L29,368.6730123770492,119,0.6692943572998047,True,True
20260722,physics_loss_mask,L08->L01,162.33705888602796,710,0.5030835866928101,True,True
20260722,physics_loss_mask,L08->L04,79.93761520301625,374,0.5776327848434448,True,True
20260722,physics_loss_mask,L08->L09,180.8791497815239,219,0.6239907741546631,True,True
20260722,physics_loss_mask,L08->L10,162.33705888602796,194,0.6391292214393616,True,True
20260722,physics_loss_mask,L09->L03,85.8406488939796,728,0.5001121163368225,True,True
20260722,physics_loss_mask,L11->L12,17.88838157697601,521,0.5452320575714111,True,True
20260722,physics_loss_mask,L11->L13,17.888381576976077,519,0.5456110239028931,True,True
20260722,physics_loss_mask,L12->L11,17.88838157697601,1141,0.4149114787578583,True,True
20260722,physics_loss_mask,L13->L11,17.888381576976077,602,0.524351179599762,True,True
20260722,physics_loss_mask,L13->L12,38.05337863080115,877,0.4753085672855377,True,True
20260722,physics_loss_mask,L19->L23,193.9878918650109,760,0.49487748742103577,True,True
20260722,physics_loss_mask,L21->L22,727.2781283848517,102,0.6769399642944336,True,True
20260722,physics_loss_mask,L23->L19,193.9878918650109,134,0.6628085374832153,True,True
20260722,physics_loss_mask,L24->L28,316.8267403508264,266,0.6042144298553467,True,True
20260722,physics_loss_mask,L27->L02,27.98107265493719,192,0.6395756602287292,True,True
20260722,physics_loss_mask,L29->L07,368.6730123770492,770,0.4934384524822235,True,True
20260722,physics_loss_mask,L29->L23,368.673012377049,404,0.569698691368103,True,True
20260722,physics_loss_mask,L29->L27,368.6730123770493,518,0.545653760433197,True,True
20260722,physics_loss_mask,L31->L38,20.907752918885308,131,0.6643446683883667,True,True
20260722,physics_loss_mask,L38->L31,20.907752918885308,252,0.6117976903915405,True,True
20260722,paper_gcn_path_prob,L02->L07,27.981072654937165,1004,,True,True
20260722,paper_gcn_path_prob,L02->L27,27.98107265493719,501,,True,True
20260722,paper_gcn_path_prob,L03->L09,85.8406488939796,510,,True,True
20260722,paper_gcn_path_prob,L06->L07,27.981072654937165,1159,,True,True
20260722,paper_gcn_path_prob,L06->L27,27.981072654937165,673,,True,True
20260722,paper_gcn_path_prob,L07->L02,27.981072654937165,999,,True,True
20260722,paper_gcn_path_prob,L07->L06,27.981072654937165,1313,,True,True
20260722,paper_gcn_path_prob,L07->L23,368.6730123770492,444,,True,True
20260722,paper_gcn_path_prob,L07->L29,368.6730123770492,1371,,True,True
20260722,paper_gcn_path_prob,L08->L01,162.33705888602796,272,,True,True
20260722,paper_gcn_path_prob,L08->L04,79.93761520301625,656,,True,True
20260722,paper_gcn_path_prob,L09->L03,85.8406488939796,1085,,True,True
20260722,paper_gcn_path_prob,L10->L01,162.337058886028,556,,True,True
20260722,paper_gcn_path_prob,L10->L02,180.87914978152395,519,,True,True
20260722,paper_gcn_path_prob,L10->L04,82.39944368301173,1288,,True,True
20260722,paper_gcn_path_prob,L10->L07,383.860222436461,822,,True,True
20260722,paper_gcn_path_prob,L10->L27,383.860222436461,470,,True,True
20260722,paper_gcn_path_prob,L11->L12,17.88838157697601,740,,True,True
20260722,paper_gcn_path_prob,L11->L13,17.888381576976077,317,,True,True
20260722,paper_gcn_path_prob,L12->L11,17.88838157697601,694,,True,True
20260722,paper_gcn_path_prob,L12->L13,38.05337863080115,1036,,True,True
20260722,paper_gcn_path_prob,L13->L11,17.888381576976077,1401,,True,True
20260722,paper_gcn_path_prob,L13->L12,38.05337863080115,653,,True,True
20260722,paper_gcn_path_prob,L16->L17,4.621657307708116,1329,,True,True
20260722,paper_gcn_path_prob,L17->L16,4.621657307708116,1331,,True,True
20260722,paper_gcn_path_prob,L19->L23,193.9878918650109,1120,,True,True
20260722,paper_gcn_path_prob,L21->L22,727.2781283848517,549,,True,True
20260722,paper_gcn_path_prob,L23->L19,193.9878918650109,845,,True,True
20260722,paper_gcn_path_prob,L24->L28,316.8267403508264,1035,,True,True
20260722,paper_gcn_path_prob,L25->L26,465.9176206657203,1395,,True,True
20260722,paper_gcn_path_prob,L25->L28,465.9176206657203,1014,,True,True
20260722,paper_gcn_path_prob,L26->L25,465.9176206657203,1394,,True,True
20260722,paper_gcn_path_prob,L26->L28,465.9176206657203,1015,,True,True
20260722,paper_gcn_path_prob,L27->L02,27.98107265493719,823,,True,True
20260722,paper_gcn_path_prob,L27->L06,27.981072654937165,1193,,True,True
20260722,paper_gcn_path_prob,L27->L23,368.6730123770493,262,,True,True
20260722,paper_gcn_path_prob,L27->L29,368.6730123770493,1342,,True,True
20260722,paper_gcn_path_prob,L28->L24,316.8267403508264,581,,True,True
20260722,paper_gcn_path_prob,L28->L25,465.9176206657203,858,,True,True
20260722,paper_gcn_path_prob,L28->L26,465.9176206657203,859,,True,True
20260722,paper_gcn_path_prob,L29->L07,368.6730123770492,1271,,True,True
20260722,paper_gcn_path_prob,L29->L23,368.673012377049,1209,,True,True
20260722,paper_gcn_path_prob,L29->L27,368.6730123770493,1000,,True,True
20260722,paper_gcn_path_prob,L31->L38,20.907752918885308,763,,True,True
20260722,paper_gcn_path_prob,L38->L31,20.907752918885308,1357,,True,True
20260722,LODF_yP,L02->L07,27.981072654937165,890,-890.0,True,True
20260722,LODF_yP,L02->L27,27.98107265493719,891,-891.0,True,True
20260722,LODF_yP,L03->L09,85.8406488939796,815,-815.0,True,True
20260722,LODF_yP,L04->L01,82.39944368301173,965,-965.0,True,True
20260722,LODF_yP,L04->L08,79.93761520301625,966,-966.0,True,True
20260722,LODF_yP,L04->L09,100.94153457850766,963,-963.0,True,True
20260722,LODF_yP,L04->L10,82.39944368301173,964,-964.0,True,True
20260722,LODF_yP,L06->L07,27.981072654937165,854,-854.0,True,True
20260722,LODF_yP,L06->L27,27.981072654937165,853,-853.0,True,True
20260722,LODF_yP,L07->L02,27.981072654937165,119,-119.0,True,True
20260722,LODF_yP,L07->L06,27.981072654937165,118,-118.0,True,True
20260722,LODF_yP,L07->L23,368.6730123770492,112,-112.0,True,True
20260722,LODF_yP,L07->L29,368.6730123770492,113,-113.0,True,True
20260722,LODF_yP,L08->L01,162.33705888602796,632,-632.0,True,True
20260722,LODF_yP,L08->L04,79.93761520301625,633,-633.0,True,True
20260722,LODF_yP,L08->L09,180.8791497815239,630,-630.0,True,True
20260722,LODF_yP,L08->L10,162.33705888602796,631,-631.0,True,True
20260722,LODF_yP,L09->L03,85.8406488939796,704,-704.0,True,True
20260722,LODF_yP,L12->L11,17.88838157697601,482,-482.0,True,True
20260722,LODF_yP,L12->L13,38.05337863080115,483,-483.0,True,True
20260722,LODF_yP,L13->L11,17.888381576976077,519,-519.0,True,True
20260722,LODF_yP,L13->L12,38.05337863080115,520,-520.0,True,True
20260722,LODF_yP,L16->L17,4.621657307708116,261,-261.0,True,True
20260722,LODF_yP,L17->L16,4.621657307708116,409,-409.0,True,True
20260722,LODF_yP,L19->L23,193.9878918650109,1075,-1075.0,True,True
20260722,LODF_yP,L21->L22,727.2781283848517,297,-297.0,True,True
20260722,LODF_yP,L23->L19,193.9878918650109,187,-187.0,True,True
20260722,LODF_yP,L24->L28,316.8267403508264,1148,-1148.0,True,True
20260722,LODF_yP,L25->L26,465.9176206657203,334,-334.0,True,True
20260722,LODF_yP,L25->L28,465.9176206657203,335,-335.0,True,True
20260722,LODF_yP,L26->L25,465.9176206657203,371,-371.0,True,True
20260722,LODF_yP,L26->L28,465.9176206657203,372,-372.0,True,True
20260722,LODF_yP,L27->L02,27.98107265493719,156,-156.0,True,True
20260722,LODF_yP,L27->L06,27.981072654937165,155,-155.0,True,True
20260722,LODF_yP,L27->L23,368.6730123770493,150,-150.0,True,True
20260722,LODF_yP,L27->L29,368.6730123770493,149,-149.0,True,True
20260722,LODF_yP,L28->L24,316.8267403508264,556,-556.0,True,True
20260722,LODF_yP,L28->L25,465.9176206657203,557,-557.0,True,True
20260722,LODF_yP,L28->L26,465.9176206657203,558,-558.0,True,True
20260722,LODF_yP,L29->L07,368.6730123770492,594,-594.0,True,True
20260722,LODF_yP,L29->L23,368.673012377049,593,-593.0,True,True
20260722,LODF_yP,L29->L27,368.6730123770493,595,-595.0,True,True
20260722,LODF_yP,L31->L38,20.907752918885308,1112,-1112.0,True,True
20260722,LODF_yP,L38->L31,20.907752918885308,779,-779.0,True,True
20260722,random,L02->L07,27.981072654937165,428,-428.0,True,True
20260722,random,L02->L27,27.98107265493719,670,-670.0,True,True
20260722,random,L03->L09,85.8406488939796,255,-255.0,True,True
20260722,random,L04->L01,82.39944368301173,775,-775.0,True,True
20260722,random,L04->L08,79.93761520301625,1244,-1244.0,True,True
20260722,random,L04->L09,100.94153457850766,1347,-1347.0,True,True
20260722,random,L04->L10,82.39944368301173,468,-468.0,True,True
20260722,random,L05->L10,158.08614799330758,410,-410.0,True,True
20260722,random,L06->L07,27.981072654937165,218,-218.0,True,True
20260722,random,L06->L27,27.981072654937165,159,-159.0,True,True
20260722,random,L07->L02,27.981072654937165,460,-460.0,True,True
20260722,random,L07->L06,27.981072654937165,126,-126.0,True,True
20260722,random,L07->L29,368.6730123770492,769,-769.0,True,True
20260722,random,L08->L01,162.33705888602796,464,-464.0,True,True
20260722,random,L08->L04,79.93761520301625,1172,-1172.0,True,True
20260722,random,L08->L09,180.8791497815239,106,-106.0,True,True
20260722,random,L08->L10,162.33705888602796,1254,-1254.0,True,True
20260722,random,L09->L03,85.8406488939796,1381,-1381.0,True,True
20260722,random,L10->L01,162.337058886028,1080,-1080.0,True,True
20260722,random,L10->L02,180.87914978152395,824,-824.0,True,True
20260722,random,L10->L04,82.39944368301173,652,-652.0,True,True
20260722,random,L10->L05,158.08614799330758,1301,-1301.0,True,True
20260722,random,L10->L07,383.860222436461,288,-288.0,True,True
20260722,random,L10->L08,162.33705888602796,615,-615.0,True,True
20260722,random,L10->L27,383.860222436461,1128,-1128.0,True,True
20260722,random,L11->L12,17.88838157697601,927,-927.0,True,True
20260722,random,L11->L13,17.888381576976077,1187,-1187.0,True,True
20260722,random,L12->L11,17.88838157697601,917,-917.0,True,True
20260722,random,L12->L13,38.05337863080115,226,-226.0,True,True
20260722,random,L13->L11,17.888381576976077,283,-283.0,True,True
20260722,random,L16->L17,4.621657307708116,926,-926.0,True,True
20260722,random,L17->L16,4.621657307708116,1321,-1321.0,True,True
20260722,random,L19->L23,193.9878918650109,590,-590.0,True,True
20260722,random,L21->L22,727.2781283848517,755,-755.0,True,True
20260722,random,L23->L19,193.9878918650109,1372,-1372.0,True,True
20260722,random,L24->L28,316.8267403508264,1209,-1209.0,True,True
20260722,random,L25->L26,465.9176206657203,1197,-1197.0,True,True
20260722,random,L25->L28,465.9176206657203,766,-766.0,True,True
20260722,random,L26->L25,465.9176206657203,1373,-1373.0,True,True
20260722,random,L26->L28,465.9176206657203,1111,-1111.0,True,True
20260722,random,L27->L06,27.981072654937165,1141,-1141.0,True,True
20260722,random,L27->L23,368.6730123770493,637,-637.0,True,True
20260722,random,L27->L29,368.6730123770493,554,-554.0,True,True
20260722,random,L28->L24,316.8267403508264,484,-484.0,True,True
20260722,random,L28->L25,465.9176206657203,158,-158.0,True,True
20260722,random,L28->L26,465.9176206657203,1114,-1114.0,True,True
20260722,random,L29->L07,368.6730123770492,892,-892.0,True,True
20260722,random,L29->L23,368.673012377049,544,-544.0,True,True
20260722,random,L29->L27,368.6730123770493,383,-383.0,True,True
20260722,random,L31->L38,20.907752918885308,826,-826.0,True,True
20260722,random,L38->L31,20.907752918885308,903,-903.0,True,True
20260722,line_order,L04->L01,82.39944368301173,112,-112.0,True,True
20260722,line_order,L04->L08,79.93761520301625,118,-118.0,True,True
20260722,line_order,L04->L09,100.94153457850766,119,-119.0,True,True
20260722,line_order,L04->L10,82.39944368301173,120,-120.0,True,True
20260722,line_order,L05->L10,158.08614799330758,157,-157.0,True,True
20260722,line_order,L06->L07,27.981072654937165,191,-191.0,True,True
20260722,line_order,L06->L27,27.981072654937165,211,-211.0,True,True
20260722,line_order,L07->L02,27.981072654937165,224,-224.0,True,True
20260722,line_order,L07->L06,27.981072654937165,228,-228.0,True,True
20260722,line_order,L07->L23,368.6730123770492,244,-244.0,True,True
20260722,line_order,L07->L29,368.6730123770492,250,-250.0,True,True
20260722,line_order,L08->L01,162.33705888602796,260,-260.0,True,True
20260722,line_order,L08->L04,79.93761520301625,263,-263.0,True,True
20260722,line_order,L08->L09,180.8791497815239,267,-267.0,True,True
20260722,line_order,L08->L10,162.33705888602796,268,-268.0,True,True
20260722,line_order,L09->L03,85.8406488939796,299,-299.0,True,True
20260722,line_order,L10->L01,162.337058886028,334,-334.0,True,True
20260722,line_order,L10->L02,180.87914978152395,335,-335.0,True,True
20260722,line_order,L10->L04,82.39944368301173,337,-337.0,True,True
20260722,line_order,L10->L05,158.08614799330758,338,-338.0,True,True
20260722,line_order,L10->L07,383.860222436461,340,-340.0,True,True
20260722,line_order,L10->L08,162.33705888602796,341,-341.0,True,True
20260722,line_order,L10->L09,180.8791497815239,342,-342.0,True,True
20260722,line_order,L10->L27,383.860222436461,359,-359.0,True,True
20260722,line_order,L11->L12,17.88838157697601,381,-381.0,True,True
20260722,line_order,L11->L13,17.888381576976077,382,-382.0,True,True
20260722,line_order,L12->L11,17.88838157697601,418,-418.0,True,True
20260722,line_order,L12->L13,38.05337863080115,419,-419.0,True,True
20260722,line_order,L13->L11,17.888381576976077,455,-455.0,True,True
20260722,line_order,L13->L12,38.05337863080115,456,-456.0,True,True
20260722,line_order,L16->L17,4.621657307708116,571,-571.0,True,True
20260722,line_order,L17->L16,4.621657307708116,608,-608.0,True,True
20260722,line_order,L19->L23,193.9878918650109,688,-688.0,True,True
20260722,line_order,L21->L22,727.2781283848517,761,-761.0,True,True
20260722,line_order,L23->L19,193.9878918650109,833,-833.0,True,True
20260722,line_order,L24->L28,316.8267403508264,878,-878.0,True,True
20260722,line_order,L25->L26,465.9176206657203,913,-913.0,True,True
20260722,line_order,L25->L28,465.9176206657203,915,-915.0,True,True
20260722,line_order,L26->L25,465.9176206657203,950,-950.0,True,True
20260722,line_order,L26->L28,465.9176206657203,952,-952.0,True,True
20260722,line_order,L27->L02,27.98107265493719,964,-964.0,True,True
20260722,line_order,L27->L06,27.981072654937165,968,-968.0,True,True
20260722,line_order,L27->L23,368.6730123770493,985,-985.0,True,True
20260722,line_order,L27->L29,368.6730123770493,990,-990.0,True,True
20260722,line_order,L28->L24,316.8267403508264,1023,-1023.0,True,True
20260722,line_order,L28->L25,465.9176206657203,1024,-1024.0,True,True
20260722,line_order,L28->L26,465.9176206657203,1025,-1025.0,True,True
20260722,line_order,L29->L07,368.6730123770492,1043,-1043.0,True,True
20260722,line_order,L29->L23,368.673012377049,1059,-1059.0,True,True
20260722,line_order,L29->L27,368.6730123770493,1063,-1063.0,True,True
20260722,line_order,L31->L38,20.907752918885308,1147,-1147.0,True,True
20260722,line_order,L38->L31,20.907752918885308,1400,-1400.0,True,True
20260723,physics_ce_no_mask,L02->L07,216.37758156688287,1214,0.3890618085861206,True,True
20260723,physics_ce_no_mask,L02->L27,216.37758156688287,954,0.4418538510799408,True,True
20260723,physics_ce_no_mask,L03->L09,84.46507773498566,306,0.5725482702255249,True,True
20260723,physics_ce_no_mask,L04->L08,82.15933051144506,571,0.5121440887451172,True,True
20260723,physics_ce_no_mask,L05->L10,135.14452963342728,388,0.5546666979789734,True,True
20260723,physics_ce_no_mask,L06->L07,216.37758156688287,948,0.4441578686237335,True,True
20260723,physics_ce_no_mask,L06->L27,216.37758156688287,749,0.4814192056655884,True,True
20260723,physics_ce_no_mask,L07->L02,216.37758156688287,320,0.5678623914718628,True,True
20260723,physics_ce_no_mask,L07->L06,216.37758156688287,114,0.6420267224311829,True,True
20260723,physics_ce_no_mask,L07->L29,406.53373178839536,120,0.639691948890686,True,True
20260723,physics_ce_no_mask,L08->L01,125.4270729600854,430,0.5442143082618713,True,True
20260723,physics_ce_no_mask,L08->L04,82.15933051144506,560,0.5156449675559998,True,True
20260723,physics_ce_no_mask,L08->L07,350.6646623120599,309,0.5711299777030945,True,True
20260723,physics_ce_no_mask,L08->L09,134.28708074517692,224,0.5968992710113525,True,True
20260723,physics_ce_no_mask,L08->L10,125.4270729600854,206,0.604840874671936,True,True
20260723,physics_ce_no_mask,L08->L27,350.6646623120599,314,0.5700424313545227,True,True
20260723,physics_ce_no_mask,L09->L03,84.46507773498566,925,0.44884470105171204,True,True
20260723,physics_ce_no_mask,L11->L12,17.422982221758286,406,0.5498625040054321,True,True
20260723,physics_ce_no_mask,L11->L13,17.422982221758332,414,0.54818195104599,True,True
20260723,physics_ce_no_mask,L12->L11,17.422982221758286,1158,0.3999321758747101,True,True
20260723,physics_ce_no_mask,L13->L11,17.422982221758332,750,0.48078927397727966,True,True
20260723,physics_ce_no_mask,L13->L12,29.616407960729667,1112,0.409079909324646,True,True
20260723,physics_ce_no_mask,L19->L23,226.117890293284,850,0.46262842416763306,True,True
20260723,physics_ce_no_mask,L21->L22,751.3467559529659,104,0.6487318873405457,True,True
20260723,physics_ce_no_mask,L24->L28,360.4909248917319,163,0.6180171966552734,True,True
20260723,physics_ce_no_mask,L27->L02,216.37758156688287,172,0.6165807843208313,True,True
20260723,physics_ce_no_mask,L29->L07,406.53373178839536,803,0.4726967513561249,True,True
20260723,physics_ce_no_mask,L29->L23,406.53373178839536,394,0.5541170239448547,True,True
20260723,physics_ce_no_mask,L29->L27,406.5337317883954,513,0.5274360179901123,True,True
20260723,physics_ce_no_mask,L31->L38,51.1649114999982,101,0.6500893831253052,True,True
20260723,physics_ce_no_mask,L38->L31,51.1649114999982,225,0.5968519449234009,True,True
20260723,physics_ce_mask,L02->L07,216.37758156688287,1214,0.3890618085861206,True,True
20260723,physics_ce_mask,L02->L27,216.37758156688287,954,0.4418538510799408,True,True
20260723,physics_ce_mask,L03->L09,84.46507773498566,306,0.5725482702255249,True,True
20260723,physics_ce_mask,L04->L08,82.15933051144506,571,0.5121440887451172,True,True
20260723,physics_ce_mask,L05->L10,135.14452963342728,388,0.5546666979789734,True,True
20260723,physics_ce_mask,L06->L07,216.37758156688287,948,0.4441578686237335,True,True
20260723,physics_ce_mask,L06->L27,216.37758156688287,749,0.4814192056655884,True,True
20260723,physics_ce_mask,L07->L02,216.37758156688287,320,0.5678623914718628,True,True
