path,rank,score,used_measured_state,initial_offline_lines,simulation_initial_source,total_load_shed_mw,critical,final_outage_labels
L34->L03,54,0.2795022428035736,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L35->L03,55,0.2795022428035736,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L38->L25,56,0.27948087453842163,False,,seed_initial_dcopf_case,0.0,False,"L25,L38"
L38->L26,57,0.27948087453842163,False,,seed_initial_dcopf_case,0.0,False,"L26,L38"
L18->L03,58,0.2794388234615326,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L20->L32,59,0.2790631353855133,False,,seed_initial_dcopf_case,0.0,False,"L20,L32"
L20->L33,60,0.2790631353855133,False,,seed_initial_dcopf_case,0.0,False,"L20,L33"
L06->L01,61,0.27896660566329956,False,,seed_initial_dcopf_case,0.0,False,"L01,L06"
L05->L01,62,0.2788647711277008,False,,seed_initial_dcopf_case,0.0,False,"L01,L05"
L31->L03,63,0.2788395285606384,False,,seed_initial_dcopf_case,0.0,False,"L03,L31"
L03->L36,64,0.27871543169021606,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L03->L37,65,0.27871543169021606,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L17->L03,66,0.2786257565021515,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L30->L03,67,0.27852582931518555,False,,seed_initial_dcopf_case,0.0,False,"L03,L30"
L22->L03,68,0.2781522274017334,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L03->L20,69,0.2769660949707031,False,,seed_initial_dcopf_case,0.0,False,"L03,L20"
L14->L32,70,0.2767135798931122,False,,seed_initial_dcopf_case,0.0,False,"L14,L32"
L14->L33,71,0.2767135500907898,False,,seed_initial_dcopf_case,0.0,False,"L14,L33"
L23->L03,72,0.27646729350090027,False,,seed_initial_dcopf_case,0.0,False,"L03,L23"
L03->L22,73,0.27615657448768616,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L01->L02,74,0.27585604786872864,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L03->L10,75,0.27547863125801086,False,,seed_initial_dcopf_case,0.0,False,"L03,L10"
L22->L32,76,0.2752416431903839,False,,seed_initial_dcopf_case,0.0,False,"L22,L32"
L22->L33,77,0.2752416431903839,False,,seed_initial_dcopf_case,0.0,False,"L22,L33"
L03->L05,78,0.2752356231212616,False,,seed_initial_dcopf_case,0.0,False,"L03,L05"
L03->L13,79,0.2752356231212616,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L03->L15,80,0.2752356231212616,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L03->L16,81,0.2752356231212616,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L03->L17,82,0.2752356231212616,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L03->L18,83,0.2752356231212616,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L03->L19,84,0.2752356231212616,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L03->L28,85,0.2752356231212616,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L03->L29,86,0.2752356231212616,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L03->L34,87,0.2752356231212616,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L03->L35,88,0.2752356231212616,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L28->L30,89,0.27499762177467346,False,,seed_initial_dcopf_case,0.0,False,"L28,L30"
L02->L01,90,0.274498850107193,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L01->L04,91,0.2732885479927063,False,,seed_initial_dcopf_case,0.0,False,"L01,L04"
L01->L03,92,0.2719235420227051,False,,seed_initial_dcopf_case,0.0,False,"L01,L03"
L14->L06,93,0.2715204060077667,False,,seed_initial_dcopf_case,0.0,False,"L06,L14"
L14->L03,94,0.27149292826652527,False,,seed_initial_dcopf_case,0.0,False,"L03,L14"
L15->L06,95,0.2709398865699768,False,,seed_initial_dcopf_case,0.0,False,"L06,L15"
L19->L23,96,0.27092060446739197,False,,seed_initial_dcopf_case,216.67728484829846,True,"L19,L23"
L30->L32,97,0.2708195149898529,False,,seed_initial_dcopf_case,0.0,False,"L30,L32"
L30->L33,98,0.2708195149898529,False,,seed_initial_dcopf_case,0.0,False,"L30,L33"
L19->L30,99,0.27080047130584717,False,,seed_initial_dcopf_case,0.0,False,"L19,L30"
L15->L03,100,0.27066031098365784,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
