path,score,first_probability,second_probability,rank,used_measured_state,initial_offline_lines,simulation_initial_source
L33->L03,0.28047284483909607,0.4883880317211151,0.5742828249931335,46,False,,seed_initial_dcopf_case
L20->L03,0.28042536973953247,0.4965214133262634,0.5647799968719482,47,False,,seed_initial_dcopf_case
L03->L31,0.2802664041519165,0.5635592937469482,0.4973148703575134,48,False,,seed_initial_dcopf_case
L19->L32,0.2801996171474457,0.4963519871234894,0.5645179748535156,49,False,,seed_initial_dcopf_case
L19->L33,0.2801996171474457,0.4963519871234894,0.5645179748535156,50,False,,seed_initial_dcopf_case
L03->L11,0.2800372540950775,0.5635592937469482,0.4969082176685333,51,False,,seed_initial_dcopf_case
L13->L03,0.28002968430519104,0.4883880317211151,0.573375403881073,52,False,,seed_initial_dcopf_case
L38->L03,0.2797142565250397,0.4883880317211151,0.5727295279502869,53,False,,seed_initial_dcopf_case
L34->L03,0.2795022428035736,0.4883880317211151,0.5722954273223877,54,False,,seed_initial_dcopf_case
L35->L03,0.2795022428035736,0.4883880317211151,0.5722954273223877,55,False,,seed_initial_dcopf_case
L38->L25,0.27948087453842163,0.4883880317211151,0.5722516775131226,56,False,,seed_initial_dcopf_case
L38->L26,0.27948087453842163,0.4883880317211151,0.5722516775131226,57,False,,seed_initial_dcopf_case
L18->L03,0.2794388234615326,0.48905816674232483,0.5713815689086914,58,False,,seed_initial_dcopf_case
L20->L32,0.2790631353855133,0.4965214133262634,0.5620364546775818,59,False,,seed_initial_dcopf_case
L20->L33,0.2790631353855133,0.4965214133262634,0.5620364546775818,60,False,,seed_initial_dcopf_case
L06->L01,0.27896660566329956,0.49991515278816223,0.5580279231071472,61,False,,seed_initial_dcopf_case
L05->L01,0.2788647711277008,0.49274778366088867,0.5659381747245789,62,False,,seed_initial_dcopf_case
L31->L03,0.2788395285606384,0.4907680153846741,0.5681697130203247,63,False,,seed_initial_dcopf_case
L03->L36,0.27871543169021606,0.5635592937469482,0.4945627450942993,64,False,,seed_initial_dcopf_case
L03->L37,0.27871543169021606,0.5635592937469482,0.4945627450942993,65,False,,seed_initial_dcopf_case
L17->L03,0.2786257565021515,0.4928114712238312,0.5653800368309021,66,False,,seed_initial_dcopf_case
L30->L03,0.27852582931518555,0.4883880317211151,0.5702961683273315,67,False,,seed_initial_dcopf_case
L22->L03,0.2781522274017334,0.4930163621902466,0.5641846060752869,68,False,,seed_initial_dcopf_case
L03->L20,0.2769660949707031,0.5635592937469482,0.4914586842060089,69,False,,seed_initial_dcopf_case
L14->L32,0.2767135798931122,0.49101725220680237,0.563551664352417,70,False,,seed_initial_dcopf_case
L14->L33,0.2767135500907898,0.49101725220680237,0.5635516047477722,71,False,,seed_initial_dcopf_case
L23->L03,0.27646729350090027,0.4883880317211151,0.5660812258720398,72,False,,seed_initial_dcopf_case
L03->L22,0.27615657448768616,0.5635592937469482,0.490022212266922,73,False,,seed_initial_dcopf_case
L01->L02,0.27585604786872864,0.5271721482276917,0.5232750773429871,74,False,,seed_initial_dcopf_case
L03->L10,0.27547863125801086,0.5635592937469482,0.4888192415237427,75,False,,seed_initial_dcopf_case
L22->L32,0.2752416431903839,0.4930163621902466,0.5582809448242188,76,False,,seed_initial_dcopf_case
L22->L33,0.2752416431903839,0.4930163621902466,0.5582809448242188,77,False,,seed_initial_dcopf_case
L03->L05,0.2752356231212616,0.5635592937469482,0.4883880317211151,78,False,,seed_initial_dcopf_case
L03->L13,0.2752356231212616,0.5635592937469482,0.4883880317211151,79,False,,seed_initial_dcopf_case
L03->L15,0.2752356231212616,0.5635592937469482,0.4883880317211151,80,False,,seed_initial_dcopf_case
L03->L16,0.2752356231212616,0.5635592937469482,0.4883880317211151,81,False,,seed_initial_dcopf_case
L03->L17,0.2752356231212616,0.5635592937469482,0.4883880317211151,82,False,,seed_initial_dcopf_case
L03->L18,0.2752356231212616,0.5635592937469482,0.4883880317211151,83,False,,seed_initial_dcopf_case
L03->L19,0.2752356231212616,0.5635592937469482,0.4883880317211151,84,False,,seed_initial_dcopf_case
L03->L28,0.2752356231212616,0.5635592937469482,0.4883880317211151,85,False,,seed_initial_dcopf_case
L03->L29,0.2752356231212616,0.5635592937469482,0.4883880317211151,86,False,,seed_initial_dcopf_case
L03->L34,0.2752356231212616,0.5635592937469482,0.4883880317211151,87,False,,seed_initial_dcopf_case
L03->L35,0.2752356231212616,0.5635592937469482,0.4883880317211151,88,False,,seed_initial_dcopf_case
L28->L30,0.27499762177467346,0.4883880317211151,0.5630719661712646,89,False,,seed_initial_dcopf_case
L02->L01,0.274498850107193,0.5060092806816101,0.5424779057502747,90,False,,seed_initial_dcopf_case
L01->L04,0.2732885479927063,0.5271721482276917,0.5184047818183899,91,False,,seed_initial_dcopf_case
L01->L03,0.2719235420227051,0.5271721482276917,0.5158154368400574,92,False,,seed_initial_dcopf_case
L14->L06,0.2715204060077667,0.49101725220680237,0.5529752969741821,93,False,,seed_initial_dcopf_case
L14->L03,0.27149292826652527,0.49101725220680237,0.552919328212738,94,False,,seed_initial_dcopf_case
L15->L06,0.2709398865699768,0.4931110441684723,0.5494500398635864,95,False,,seed_initial_dcopf_case
L19->L23,0.27092060446739197,0.4963519871234894,0.5458235740661621,96,False,,seed_initial_dcopf_case
L30->L32,0.2708195149898529,0.4883880317211151,0.5545170903205872,97,False,,seed_initial_dcopf_case
L30->L33,0.2708195149898529,0.4883880317211151,0.5545170903205872,98,False,,seed_initial_dcopf_case
L19->L30,0.27080047130584717,0.4963519871234894,0.5455815196037292,99,False,,seed_initial_dcopf_case
L15->L03,0.27066031098365784,0.4931110441684723,0.5488830804824829,100,False,,seed_initial_dcopf_case
