top_rank,top_bucket,scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error
31,"top_50,top_100",1,20260708,L153->L047,L153,L047,True,True,31.300605334860517,31.300605334860517,0.0,1.0,"L018,L046,L047,L060,L102,L115,L128,L134,L140,L153,L155,L156,L158,L178,L182",15,4.394093375470019,4.394093375470019,11,"L018,L046,L060,L102,L115,L134,L140,L156,L158,L178,L182",13,True,relay_cascade,
32,"top_50,top_100",1,20260708,L134->L152,L134,L152,True,True,31.05817161312981,31.05817161312981,0.0,1.0000000000000009,"L060,L102,L115,L128,L134,L140,L152,L155,L158,L178,L182",11,1.1992620875533018,1.1992620875533018,0,,9,False,island_only,
33,"top_50,top_100",1,20260708,L155->L008,L155,L008,True,True,25.67010059251546,25.67010059251546,0.0,1.0000000000000102,"L008,L018,L019,L020,L022,L045,L060,L102,L109,L111,L115,L128,L134,L140,L155,L178,L182",17,24.23019967465688,24.23019967465688,15,"L018,L019,L020,L022,L045,L060,L102,L109,L111,L115,L128,L134,L140,L178,L182",15,True,relay_cascade,
34,"top_50,top_100",1,20260708,L097->L184,L097,L184,True,True,21.648461416338748,21.648461416338748,0.0,1.000000000000002,"L045,L046,L060,L065,L097,L102,L115,L128,L134,L140,L155,L158,L178,L182,L184",15,14.619766545565088,14.619766545565088,11,"L045,L046,L065,L115,L128,L134,L140,L155,L158,L178,L182",13,True,relay_cascade,
35,"top_50,top_100",1,20260708,L059->L184,L059,L184,True,True,21.648461416338748,21.648461416338748,0.0,1.000000000000001,"L059,L102,L115,L128,L134,L140,L155,L158,L178,L182,L184",11,14.469438157541267,14.469438157541267,9,"L102,L115,L128,L134,L140,L155,L158,L178,L182",9,True,relay_cascade,
36,"top_50,top_100",1,20260708,L171->L184,L171,L184,True,True,21.648461416338748,21.648461416338748,0.0,1.0,"L046,L060,L102,L115,L128,L134,L140,L155,L158,L171,L178,L182,L184",13,14.469551632961052,14.469551632961052,11,"L046,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
37,"top_50,top_100",1,20260708,L113->L133,L113,L133,True,True,20.77635989697293,20.77635989697293,0.0,1.0000000000000004,"L046,L060,L102,L113,L115,L128,L133,L134,L140,L155,L158,L178,L182",13,1.188398755937562,1.188398755937562,0,,11,False,island_only,
38,"top_50,top_100",1,20260708,L045->L181,L045,L181,True,True,20.772296104867053,20.772296104867053,0.0,1.000000000000005,"L018,L045,L060,L102,L115,L128,L134,L140,L155,L158,L178,L181,L182",13,20.53284778737438,20.53284778737438,11,"L018,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",11,True,relay_cascade,
39,"top_50,top_100",1,20260708,L090->L181,L090,L181,True,True,20.772296104867053,20.772296104867053,0.0,1.0000000000000004,"L018,L046,L060,L090,L102,L115,L128,L134,L140,L155,L158,L178,L181,L182",14,20.53284778737436,20.53284778737436,12,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",12,True,relay_cascade,
40,"top_50,top_100",1,20260708,L105->L181,L105,L181,True,True,20.772296104867053,20.772296104867053,0.0,1.0000000000000002,"L018,L046,L060,L102,L105,L115,L128,L134,L140,L155,L158,L178,L181,L182",14,20.532847787374376,20.532847787374376,12,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",12,True,relay_cascade,
41,"top_50,top_100",1,20260708,L033->L181,L033,L181,True,True,20.772296104867053,20.772296104867053,0.0,1.0,"L033,L060,L102,L115,L128,L134,L140,L155,L158,L178,L181,L182",12,14.46879937309944,14.46879937309944,8,"L060,L102,L115,L128,L134,L140,L155,L158",10,True,relay_cascade,
42,"top_50,top_100",1,20260708,L035->L181,L035,L181,True,True,20.772296104867053,20.772296104867053,0.0,1.0,"L018,L035,L046,L060,L102,L115,L128,L134,L140,L155,L158,L178,L181,L182",14,14.473954464998762,14.473954464998762,11,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L158,L178",12,True,relay_cascade,
43,"top_50,top_100",1,20260708,L047->L059,L047,L059,True,True,18.346497960874867,18.346497960874867,0.0,1.0000000000000024,"L018,L046,L047,L059,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",14,1.1669517352800358,1.1669517352800358,0,,12,False,island_only,
44,"top_50,top_100",1,20260708,L006->L015,L006,L015,True,True,17.515788549835076,17.515788549835076,0.0,1.0000000000000002,"L006,L015,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",12,14.501605170727396,14.501605170727396,10,"L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",10,True,relay_cascade,
45,"top_50,top_100",1,20260708,L070->L081,L070,L081,True,True,16.14448705021324,16.14448705021324,0.0,1.000000000000001,"L018,L060,L070,L081,L115,L128,L134,L140,L155,L158,L178,L182",12,14.511685111874492,14.511685111874492,10,"L018,L060,L115,L128,L134,L140,L155,L158,L178,L182",10,True,relay_cascade,
46,"top_50,top_100",1,20260708,L036->L180,L036,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.000000000000005,"L018,L019,L020,L036,L044,L045,L060,L102,L109,L111,L115,L128,L134,L140,L155,L158,L178,L180,L182",19,14.60480492229547,14.60480492229547,7,"L060,L102,L128,L134,L140,L155,L158",17,True,relay_cascade,
47,"top_50,top_100",1,20260708,L038->L180,L038,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.0000000000000004,"L018,L038,L045,L060,L102,L109,L111,L115,L128,L134,L140,L155,L158,L178,L179,L180,L182",17,1.2854129936885978,1.2854129936885978,3,"L060,L102,L109",15,True,relay_cascade,
48,"top_50,top_100",1,20260708,L130->L180,L130,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.0000000000000002,"L018,L046,L060,L102,L115,L128,L130,L134,L140,L155,L158,L178,L180,L182",14,14.687322805028671,14.687322805028671,12,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",12,True,relay_cascade,
49,"top_50,top_100",1,20260708,L149->L180,L149,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.0000000000000002,"L018,L046,L060,L102,L115,L128,L134,L140,L149,L155,L158,L178,L180,L182",14,14.036593644060517,14.036593644060517,11,"L018,L046,L060,L102,L115,L134,L140,L155,L158,L178,L182",12,True,relay_cascade,
50,"top_50,top_100",1,20260708,L165->L180,L165,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.0000000000000002,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L158,L165,L178,L180,L182",14,14.58003129428725,14.58003129428725,12,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",12,True,relay_cascade,
51,top_100,1,20260708,L122->L180,L122,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.0,"L018,L046,L060,L102,L115,L122,L128,L134,L140,L155,L158,L178,L180,L182",14,14.588783581886709,14.588783581886709,12,"L018,L046,L060,L102,L115,L128,L134,L140,L155,L158,L178,L182",12,True,relay_cascade,
52,top_100,1,20260708,L135->L180,L135,L180,True,True,7.272188818003705,7.272188818003705,0.0,1.0,"L018,L046,L060,L102,L115,L128,L134,L135,L140,L155,L158,L178,L180,L182",14,14.334764290797128,14.334764290797128,11,"L018,L046,L060,L102,L115,L134,L140,L155,L158,L178,L182",12,True,relay_cascade,
53,top_100,1,20260708,L055->L004,L055,L004,True,False,0.0,0.0,0.0,1.0000000000001756,"L004,L055",2,1.000176584097667,1.000176584097667,0,,0,False,non_critical,
54,top_100,1,20260708,L136->L002,L136,L002,True,False,0.0,0.0,0.0,1.0000000000001756,"L002,L128,L136",3,1.0327715029335138,1.0327715029335138,0,,1,False,non_critical,
55,top_100,1,20260708,L141->L003,L141,L003,True,False,0.0,0.0,0.0,1.0000000000001756,"L003,L128,L140,L141,L155,L156",6,1.0020970487332996,1.0020970487332996,0,,4,False,non_critical,
56,top_100,1,20260708,L003->L148,L003,L148,True,False,0.0,0.0,0.0,1.0000000000000877,"L003,L148",2,1.00017686116603,1.00017686116603,0,,0,False,non_critical,
57,top_100,1,20260708,L005->L157,L005,L157,True,False,0.0,0.0,0.0,1.0000000000000877,"L005,L157",2,1.0005799107868223,1.0005799107868223,0,,0,False,non_critical,
58,top_100,1,20260708,L013->L082,L013,L082,True,False,0.0,0.0,0.0,1.0000000000000877,"L013,L082",2,1.0044725807539887,1.0044725807539887,0,,0,False,non_critical,
59,top_100,1,20260708,L013->L157,L013,L157,True,False,0.0,0.0,0.0,1.0000000000000877,"L013,L157",2,1.001122461186514,1.001122461186514,0,,0,False,non_critical,
60,top_100,1,20260708,L021->L085,L021,L085,True,False,0.0,0.0,0.0,1.0000000000000877,"L018,L021,L085",3,1.0013214080751058,1.0013214080751058,0,,1,False,non_critical,
61,top_100,1,20260708,L022->L158,L022,L158,True,False,0.0,0.0,0.0,1.0000000000000877,"L022,L128,L155,L156,L158",5,3.8401788069841936,3.8401788069841936,3,"L128,L155,L156",3,True,non_critical,
62,top_100,1,20260708,L023->L168,L023,L168,True,False,0.0,0.0,0.0,1.0000000000000877,"L023,L168",2,1.0000000000000109,1.0000000000000109,0,,0,False,non_critical,
63,top_100,1,20260708,L039->L120,L039,L120,True,False,0.0,0.0,0.0,1.0000000000000877,"L039,L120",2,1.0607613127920688,1.0607613127920688,0,,0,False,non_critical,
64,top_100,1,20260708,L054->L071,L054,L071,True,False,0.0,0.0,0.0,1.0000000000000877,"L045,L054,L071",3,1.1406558062448382,1.1406558062448382,0,,1,False,non_critical,
65,top_100,1,20260708,L054->L137,L054,L137,True,False,0.0,0.0,0.0,1.0000000000000877,"L045,L054,L128,L137,L155",5,2.7902542332478224,2.7902542332478224,2,"L128,L155",3,True,non_critical,
66,top_100,1,20260708,L072->L003,L072,L003,True,False,0.0,0.0,0.0,1.0000000000000877,"L003,L072",2,1.005452726314165,1.005452726314165,0,,0,False,non_critical,
67,top_100,1,20260708,L074->L077,L074,L077,True,False,0.0,0.0,0.0,1.0000000000000877,"L074,L077",2,1.000049863840082,1.000049863840082,0,,0,False,non_critical,
68,top_100,1,20260708,L081->L011,L081,L011,True,False,0.0,0.0,0.0,1.0000000000000877,"L011,L081",2,1.0296758982262275,1.0296758982262275,0,,0,False,non_critical,
69,top_100,1,20260708,L084->L024,L084,L024,True,False,0.0,0.0,0.0,1.0000000000000877,"L018,L024,L084",3,1.2539830419668168,1.2539830419668168,1,L018,1,True,non_critical,
70,top_100,1,20260708,L097->L049,L097,L049,True,False,0.0,0.0,0.0,1.0000000000000877,"L049,L060,L097,L102",4,1.0002061071525603,1.0002061071525603,0,,2,False,non_critical,
71,top_100,1,20260708,L107->L116,L107,L116,True,False,0.0,0.0,0.0,1.0000000000000877,"L107,L115,L116,L128",4,3.2474620664623,3.2474620664623,1,L115,2,True,non_critical,
72,top_100,1,20260708,L109->L005,L109,L005,True,False,0.0,0.0,0.0,1.0000000000000877,"L005,L109",2,1.032870056383772,1.032870056383772,0,,0,False,non_critical,
73,top_100,1,20260708,L121->L073,L121,L073,True,False,0.0,0.0,0.0,1.0000000000000877,"L073,L121,L128",3,1.0003130269534914,1.0003130269534914,0,,1,False,non_critical,
74,top_100,1,20260708,L121->L132,L121,L132,True,False,0.0,0.0,0.0,1.0000000000000877,"L121,L128,L132",3,1.1467801170064924,1.1467801170064924,0,,1,False,non_critical,
75,top_100,1,20260708,L136->L126,L136,L126,True,False,0.0,0.0,0.0,1.0000000000000877,"L115,L126,L128,L136",4,2.4247979577865912,2.4247979577865912,1,L115,2,True,non_critical,
76,top_100,1,20260708,L140->L125,L140,L125,True,False,0.0,0.0,0.0,1.0000000000000877,"L125,L128,L140",3,1.2680775311183154,1.2680775311183154,1,L128,1,True,non_critical,
77,top_100,1,20260708,L142->L157,L142,L157,True,False,0.0,0.0,0.0,1.0000000000000877,"L142,L157",2,1.001692218080943,1.001692218080943,0,,0,False,non_critical,
78,top_100,1,20260708,L151->L164,L151,L164,True,False,0.0,0.0,0.0,1.0000000000000877,"L128,L151,L155,L164",4,1.049465067014672,1.049465067014672,0,,2,False,non_critical,
79,top_100,1,20260708,L156->L062,L156,L062,True,False,0.0,0.0,0.0,1.0000000000000877,"L060,L062,L156",3,1.2473532004698262,1.2473532004698262,1,L060,1,True,non_critical,
80,top_100,1,20260708,L163->L025,L163,L025,True,False,0.0,0.0,0.0,1.0000000000000877,"L025,L163",2,1.0136454152731706,1.0136454152731706,0,,0,False,non_critical,
81,top_100,1,20260708,L167->L091,L167,L091,True,False,0.0,0.0,0.0,1.0000000000000877,"L091,L167",2,1.0173560485706283,1.0173560485706283,0,,0,False,non_critical,
82,top_100,1,20260708,L170->L004,L170,L004,True,False,0.0,0.0,0.0,1.0000000000000877,"L004,L170",2,1.0000018296538065,1.0000018296538065,0,,0,False,non_critical,
83,top_100,1,20260708,L171->L002,L171,L002,True,False,0.0,0.0,0.0,1.0000000000000877,"L002,L171",2,1.0335120661034112,1.0335120661034112,0,,0,False,non_critical,
84,top_100,1,20260708,L171->L162,L171,L162,True,False,0.0,0.0,0.0,1.0000000000000877,"L128,L155,L162,L171",4,2.829795811395853,2.829795811395853,2,"L128,L155",2,True,non_critical,
85,top_100,1,20260708,L173->L111,L173,L111,True,False,0.0,0.0,0.0,1.0000000000000877,"L111,L173",2,1.176581724902286,1.176581724902286,0,,0,False,non_critical,
86,top_100,1,20260708,L175->L170,L175,L170,True,False,0.0,0.0,0.0,1.0000000000000877,"L170,L175",2,1.0000000000000038,1.0000000000000038,0,,0,False,non_critical,
87,top_100,1,20260708,L014->L076,L014,L076,True,False,0.0,0.0,0.0,1.000000000000044,"L014,L076",2,1.0086985472637764,1.0086985472637764,0,,0,False,non_critical,
88,top_100,1,20260708,L018->L035,L018,L035,True,False,0.0,0.0,0.0,1.000000000000044,"L018,L035",2,1.18658828427473,1.18658828427473,0,,0,False,non_critical,
89,top_100,1,20260708,L021->L065,L021,L065,True,False,0.0,0.0,0.0,1.000000000000044,"L018,L021,L065",3,1.0288710995934411,1.0288710995934411,0,,1,False,non_critical,
90,top_100,1,20260708,L022->L086,L022,L086,True,False,0.0,0.0,0.0,1.000000000000044,"L022,L086",2,1.0030300542810573,1.0030300542810573,0,,0,False,non_critical,
91,top_100,1,20260708,L028->L170,L028,L170,True,False,0.0,0.0,0.0,1.000000000000044,"L028,L169,L170",3,1.3104887605738869,1.3104887605738869,1,L169,1,True,non_critical,
92,top_100,1,20260708,L054->L173,L054,L173,True,False,0.0,0.0,0.0,1.000000000000044,"L045,L054,L173",3,1.000000000000006,1.000000000000006,0,,1,False,non_critical,
93,top_100,1,20260708,L078->L108,L078,L108,True,False,0.0,0.0,0.0,1.000000000000044,"L078,L108,L115",3,2.755519517567657,2.755519517567657,1,L115,1,True,non_critical,
94,top_100,1,20260708,L087->L185,L087,L185,True,False,0.0,0.0,0.0,1.000000000000044,"L087,L185",2,1.0785457197616115,1.0785457197616115,0,,0,False,non_critical,
95,top_100,1,20260708,L090->L025,L090,L025,True,False,0.0,0.0,0.0,1.000000000000044,"L025,L090",2,1.0313691303933898,1.0313691303933898,0,,0,False,non_critical,
96,top_100,1,20260708,L090->L094,L090,L094,True,False,0.0,0.0,0.0,1.000000000000044,"L090,L091,L094,L102",4,1.7409711733808113,1.7409711733808113,2,"L091,L102",2,True,non_critical,
97,top_100,1,20260708,L098->L167,L098,L167,True,False,0.0,0.0,0.0,1.000000000000044,"L098,L102,L167",3,1.0000000000000069,1.0000000000000069,0,,1,False,non_critical,
98,top_100,1,20260708,L103->L015,L103,L015,True,False,0.0,0.0,0.0,1.000000000000044,"L015,L103",2,1.0274854602819323,1.0274854602819323,0,,0,False,non_critical,
99,top_100,1,20260708,L103->L073,L103,L073,True,False,0.0,0.0,0.0,1.000000000000044,"L073,L103",2,1.0035032662117114,1.0035032662117114,0,,0,False,non_critical,
100,top_100,1,20260708,L116->L065,L116,L065,True,False,0.0,0.0,0.0,1.000000000000044,"L065,L115,L116,L128",4,1.0145628215273217,1.0145628215273217,0,,2,False,non_critical,
