path,score,first_probability,second_probability,rank,used_measured_state,initial_offline_lines,simulation_initial_source
L14->L26,0.28264617919921875,0.49195563793182373,0.5745359063148499,39,False,,seed_initial_dcopf_case
L25->L03,0.2825912833213806,0.4883880317211151,0.578620433807373,40,False,,seed_initial_dcopf_case
L26->L03,0.2825912833213806,0.4883880317211151,0.578620433807373,41,False,,seed_initial_dcopf_case
L13->L03,0.282536119222641,0.4892348349094391,0.5775061249732971,42,False,,seed_initial_dcopf_case
L38->L32,0.28247445821762085,0.4883880317211151,0.5783811807632446,43,False,,seed_initial_dcopf_case
L38->L33,0.28247442841529846,0.4883880317211151,0.5783811211585999,44,False,,seed_initial_dcopf_case
L23->L03,0.2823605239391327,0.4883880317211151,0.5781479477882385,45,False,,seed_initial_dcopf_case
L30->L03,0.2821994423866272,0.4883880317211151,0.5778180956840515,46,False,,seed_initial_dcopf_case
L29->L03,0.28215497732162476,0.4883880317211151,0.5777270793914795,47,False,,seed_initial_dcopf_case
L18->L03,0.28194841742515564,0.4883880317211151,0.5773041248321533,48,False,,seed_initial_dcopf_case
L03->L21,0.28162115812301636,0.5678359270095825,0.4959551692008972,49,False,,seed_initial_dcopf_case
L19->L03,0.2813394367694855,0.4918419122695923,0.5720119476318359,50,False,,seed_initial_dcopf_case
L03->L11,0.28114980459213257,0.5678359270095825,0.49512508511543274,51,False,,seed_initial_dcopf_case
L05->L01,0.2808966636657715,0.5000582337379456,0.5617278814315796,52,False,,seed_initial_dcopf_case
L20->L25,0.28029659390449524,0.4883880317211151,0.5739219188690186,53,False,,seed_initial_dcopf_case
L20->L26,0.28029659390449524,0.4883880317211151,0.5739219188690186,54,False,,seed_initial_dcopf_case
L17->L03,0.2800684869289398,0.49280741810798645,0.5683122277259827,55,False,,seed_initial_dcopf_case
L03->L10,0.27963948249816895,0.5678359270095825,0.4924652874469757,56,False,,seed_initial_dcopf_case
L22->L25,0.2796258330345154,0.4883880317211151,0.572548508644104,57,False,,seed_initial_dcopf_case
L22->L26,0.2796258330345154,0.4883880317211151,0.572548508644104,58,False,,seed_initial_dcopf_case
L20->L03,0.278377503156662,0.4883880317211151,0.5699924826622009,59,False,,seed_initial_dcopf_case
L03->L16,0.2780938446521759,0.5678359270095825,0.48974329233169556,60,False,,seed_initial_dcopf_case
L22->L03,0.27794256806373596,0.4883880317211151,0.5691019296646118,61,False,,seed_initial_dcopf_case
L03->L36,0.27776920795440674,0.5678359270095825,0.4891715943813324,62,False,,seed_initial_dcopf_case
L03->L37,0.27776920795440674,0.5678359270095825,0.4891715943813324,63,False,,seed_initial_dcopf_case
L03->L29,0.27741608023643494,0.5678359270095825,0.48854970932006836,64,False,,seed_initial_dcopf_case
L03->L05,0.27732425928115845,0.5678359270095825,0.4883880317211151,65,False,,seed_initial_dcopf_case
L03->L13,0.27732425928115845,0.5678359270095825,0.4883880317211151,66,False,,seed_initial_dcopf_case
L03->L15,0.27732425928115845,0.5678359270095825,0.4883880317211151,67,False,,seed_initial_dcopf_case
L03->L17,0.27732425928115845,0.5678359270095825,0.4883880317211151,68,False,,seed_initial_dcopf_case
L03->L18,0.27732425928115845,0.5678359270095825,0.4883880317211151,69,False,,seed_initial_dcopf_case
L03->L19,0.27732425928115845,0.5678359270095825,0.4883880317211151,70,False,,seed_initial_dcopf_case
L03->L20,0.27732425928115845,0.5678359270095825,0.4883880317211151,71,False,,seed_initial_dcopf_case
L03->L22,0.27732425928115845,0.5678359270095825,0.4883880317211151,72,False,,seed_initial_dcopf_case
L03->L28,0.27732425928115845,0.5678359270095825,0.4883880317211151,73,False,,seed_initial_dcopf_case
L03->L34,0.27732425928115845,0.5678359270095825,0.4883880317211151,74,False,,seed_initial_dcopf_case
L03->L35,0.27732425928115845,0.5678359270095825,0.4883880317211151,75,False,,seed_initial_dcopf_case
L03->L31,0.27720263600349426,0.5678359270095825,0.48817384243011475,76,False,,seed_initial_dcopf_case
L01->L02,0.27714139223098755,0.5233306884765625,0.5295721888542175,77,False,,seed_initial_dcopf_case
L38->L25,0.27488183975219727,0.4883880317211151,0.5628349184989929,78,False,,seed_initial_dcopf_case
L38->L26,0.27488183975219727,0.4883880317211151,0.5628349184989929,79,False,,seed_initial_dcopf_case
L14->L03,0.27458837628364563,0.49195563793182373,0.5581567883491516,80,False,,seed_initial_dcopf_case
L15->L03,0.2739972770214081,0.4956343472003937,0.5528213977813721,81,False,,seed_initial_dcopf_case
L02->L01,0.27312931418418884,0.5046653747558594,0.5412087440490723,82,False,,seed_initial_dcopf_case
L14->L33,0.27220407128334045,0.49195563793182373,0.553310215473175,83,False,,seed_initial_dcopf_case
L14->L32,0.27220404148101807,0.49195563793182373,0.5533101558685303,84,False,,seed_initial_dcopf_case
L15->L04,0.27179935574531555,0.4956343472003937,0.5483868718147278,85,False,,seed_initial_dcopf_case
L19->L32,0.271670937538147,0.4918419122695923,0.5523541569709778,86,False,,seed_initial_dcopf_case
L19->L33,0.271670937538147,0.4918419122695923,0.5523541569709778,87,False,,seed_initial_dcopf_case
L15->L06,0.27047014236450195,0.4956343472003937,0.5457050204277039,88,False,,seed_initial_dcopf_case
L01->L03,0.2703341841697693,0.5233306884765625,0.5165647268295288,89,False,,seed_initial_dcopf_case
L01->L04,0.2702138423919678,0.5233306884765625,0.5163347721099854,90,False,,seed_initial_dcopf_case
L02->L04,0.27005892992019653,0.5046653747558594,0.5351247191429138,91,False,,seed_initial_dcopf_case
L06->L01,0.26922646164894104,0.49261170625686646,0.5465287566184998,92,False,,seed_initial_dcopf_case
L04->L08,0.2690942883491516,0.5227208733558655,0.5147953629493713,93,False,,seed_initial_dcopf_case
L20->L32,0.2690334916114807,0.4883880317211151,0.5508601069450378,94,False,,seed_initial_dcopf_case
L20->L33,0.2690334916114807,0.4883880317211151,0.5508601069450378,95,False,,seed_initial_dcopf_case
L28->L30,0.26897212862968445,0.4883880317211151,0.5507344603538513,96,False,,seed_initial_dcopf_case
L15->L08,0.2685123383998871,0.4956343472003937,0.5417549014091492,97,False,,seed_initial_dcopf_case
L02->L06,0.26801496744155884,0.5046653747558594,0.531074583530426,98,False,,seed_initial_dcopf_case
L22->L32,0.26801055669784546,0.4883880317211151,0.5487655997276306,99,False,,seed_initial_dcopf_case
L22->L33,0.26801055669784546,0.4883880317211151,0.5487655997276306,100,False,,seed_initial_dcopf_case
