seed,first_line,second_line,path,is_critical,total_load_shed_mw,rank_in_pio,rank_in_paper,rank_in_lodf,pio_score,paper_score,lodf_score,ensemble_score_alpha_0_75,first_line_loading_ratio,second_line_loading_ratio,max_loading_ratio,min_security_margin,min_relay_margin,first_line_abs_flow,second_line_abs_flow,first_outage_num_overloaded_lines,first_outage_max_loading_ratio,first_outage_total_load_shed_mw,candidate_position_min_rank,y_critical,y_load_shed
20260722,L01,L12,L01->L12,0,0.0,727,753,414,0.5002657771110535,0.45877790451049805,0.7113678214952868,0.3592815593372131,0.060436534272753306,0.6208056234407999,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,108.64098410213998,0,0.6891079249636043,0.0,414,0,0.0
20260722,L01,L13,L01->L13,0,0.0,717,640,415,0.5013512372970581,0.469034880399704,0.7113678214952862,0.3674819975831294,0.060436534272753306,0.4508836663415715,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,78.90464160977501,0,0.6891079249636043,0.0,415,0,0.0
20260722,L01,L14,L01->L14,0,0.0,684,582,1343,0.5088233947753906,0.4751436114311218,0.48143452554251465,0.3819828709283776,0.060436534272753306,0.4252399542015091,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,170.09598168060364,0,0.6891079249636043,0.0,582,0,0.0
20260722,L01,L15,L01->L15,0,0.0,664,588,1325,0.512224018573761,0.4744679629802704,0.5398587529044594,0.3863346874411975,0.060436534272753306,0.4806206385166852,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,192.24825540667408,0,0.6891079249636043,0.0,588,0,0.0
20260722,L01,L16,L01->L16,0,0.0,566,325,741,0.5322334170341492,0.5063158273696899,0.6396661445751377,0.43524033934283574,0.060436534272753306,0.5728298918642112,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,229.13195674568448,0,0.6891079249636043,0.0,325,0,0.0
20260722,L01,L17,L01->L17,0,0.0,562,319,750,0.5345897674560547,0.5066289305686951,0.6276076419186348,0.43876392338300013,0.060436534272753306,0.6287535240648301,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,251.50140962593204,0,0.6891079249636043,0.0,319,0,0.0
20260722,L01,L18,L01->L18,0,0.0,685,380,1083,0.5085307359695435,0.497501939535141,0.5797036535829793,0.3961123011696277,0.060436534272753306,0.49732373561899407,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,248.66186780949704,0,0.6891079249636043,0.0,380,0,0.0
20260722,L01,L19,L01->L19,0,0.0,843,562,1332,0.4811752140522003,0.4777448773384094,0.5034877340424962,0.3447202532809981,0.060436534272753306,0.3011321412335823,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,150.56607061679114,0,0.6891079249636043,0.0,562,0,0.0
20260722,L01,L20,L01->L20,0,0.0,735,459,1338,0.4984590411186218,0.4881550669670105,0.49510802438179674,0.3758427760950375,0.060436534272753306,0.41688957433387513,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,208.44478716693757,0,0.6891079249636043,0.0,459,0,0.0
20260722,L01,L21,L01->L21,0,0.0,706,641,1322,0.503537654876709,0.46897536516189575,0.5496032304717887,0.3705238078677266,0.060436534272753306,0.47060975573133895,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,235.30487786566948,0,0.6891079249636043,0.0,641,0,0.0
20260722,L01,L22,L01->L22,0,0.0,931,762,1326,0.46319103240966797,0.4579062759876251,0.5293652929105271,0.3064787755542394,0.060436534272753306,0.296149811160172,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,148.074905580086,0,0.6891079249636043,0.0,762,0,0.0
20260722,L01,L23,L01->L23,0,0.0,669,423,863,0.5116798877716064,0.4923871159553528,0.6016086806089882,0.397222588388248,0.060436534272753306,0.6891079249636043,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,344.55396248180216,0,0.6891079249636043,0.0,423,0,0.0
20260722,L01,L24,L01->L24,0,0.0,1160,612,1377,0.41062551736831665,0.4724079966545105,0.4518529078578958,0.2418492787504036,0.060436534272753306,0.0779975041032536,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,38.998752051626795,0,0.6891079249636043,0.0,612,0,0.0
20260722,L01,L25,L01->L25,0,0.0,758,560,1330,0.4949573874473572,0.4777461886405945,0.521082902306331,0.36413928319487343,0.060436534272753306,0.44289661005650455,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,221.44830502825226,0,0.6891079249636043,0.0,560,0,0.0
20260722,L01,L26,L01->L26,0,0.0,759,561,1331,0.4949573874473572,0.4777461886405945,0.521082902306331,0.36413928319487343,0.060436534272753306,0.44289661005650455,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,221.44830502825226,0,0.6891079249636043,0.0,561,0,0.0
20260722,L01,L27,L01->L27,0,0.0,722,552,313,0.5009816288948059,0.4782043397426605,0.736216059809921,0.37292502334565997,0.060436534272753306,0.5150246397722876,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,257.5123198861438,0,0.6891079249636043,0.0,313,0,0.0
20260722,L01,L28,L01->L28,0,0.0,659,526,1340,0.5127303004264832,0.47990334033966064,0.4918247809700701,0.3905831530369927,0.060436534272753306,0.5960937426884875,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,298.04687134424375,0,0.6891079249636043,0.0,526,0,0.0
20260722,L01,L29,L01->L29,0,0.0,1281,1095,1335,0.382379949092865,0.42116817831993103,0.49878008282083225,0.1687269551886229,0.060436534272753306,0.08557309471282651,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,42.78654735641325,0,0.6891079249636043,0.0,1095,0,0.0
20260722,L01,L30,L01->L30,0,0.0,1019,847,1376,0.4472067952156067,0.4485430419445038,0.452914827557195,0.27786822523848065,0.060436534272753306,0.31710782253757086,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,158.55391126878544,0,0.6891079249636043,0.0,847,0,0.0
20260722,L01,L31,L01->L31,0,0.0,1076,944,1372,0.43250787258148193,0.4377996027469635,0.4558220172614717,0.25017091879490383,0.060436534272753306,0.278985920150914,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,139.492960075457,0,0.6891079249636043,0.0,944,0,0.0
20260722,L01,L32,L01->L32,0,0.0,1249,899,1368,0.39336097240448,0.44168660044670105,0.45692843637538266,0.19754359553798073,0.060436534272753306,0.11761042986803574,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,58.80521493401787,0,0.6891079249636043,0.0,899,0,0.0
20260722,L01,L33,L01->L33,0,0.0,1250,900,1369,0.39336097240448,0.44168660044670105,0.45692843637538266,0.19754359553798073,0.060436534272753306,0.11761042986803574,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,58.80521493401787,0,0.6891079249636043,0.0,900,0,0.0
20260722,L01,L34,L01->L34,0,0.0,1342,1330,1380,0.3610875606536865,0.3851161003112793,0.44345825284188434,0.11527925093671751,0.060436534272753306,0.14893152794105263,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,74.46576397052631,0,0.6891079249636043,0.0,1330,0,0.0
20260722,L01,L35,L01->L35,0,0.0,1343,1331,1381,0.3610875606536865,0.3851161003112793,0.44345825284188434,0.11527925093671751,0.060436534272753306,0.14893152794105263,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,74.46576397052631,0,0.6891079249636043,0.0,1331,0,0.0
20260722,L01,L36,L01->L36,0,0.0,1053,1209,1382,0.43861010670661926,0.4069548547267914,0.4426233039114612,0.23870726497390024,0.060436534272753306,0.27662021655424385,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,138.3101082771219,0,0.6891079249636043,0.0,1053,0,0.0
20260722,L01,L37,L01->L37,0,0.0,1054,1210,1383,0.43861010670661926,0.4069548547267914,0.4426233039114612,0.23870726497390024,0.060436534272753306,0.27662021655424385,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,138.3101082771219,0,0.6891079249636043,0.0,1054,0,0.0
20260722,L01,L38,L01->L38,0,0.0,942,747,1366,0.46240437030792236,0.4591465890407562,0.4592528698178898,0.30617711497845845,0.060436534272753306,0.3210140798490869,0.6891079249636043,0.3108920750363957,0.5108920750363957,10.576393497731829,160.50703992454345,0,0.6891079249636043,0.0,747,0,0.0
20260722,L02,L01,L02->L01,0,0.0,1387,1392,964,0.33649733662605286,0.36415350437164307,0.5889735858073957,0.06699925180920624,0.05505986625898065,0.036237943133108956,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,6.341640048294067,0,0.8847714454067139,0.0,964,0,0.0
20260722,L02,L03,L02->L03,0,0.0,1122,1389,965,0.4197461009025574,0.366055428981781,0.5889735858073957,0.18552829674723129,0.05505986625898065,0.34832524542965504,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,60.95691795018963,0,0.8847714454067139,0.0,965,0,0.0
20260722,L02,L04,L02->L04,0,0.0,1388,1397,955,0.33443987369537354,0.36022087931632996,0.5889735858073959,0.06154265805701589,0.05505986625898065,0.1874391551720683,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,32.80185215511195,0,0.8847714454067139,0.0,955,0,0.0
20260722,L02,L05,L02->L05,0,0.0,1376,1391,864,0.3445044755935669,0.36450397968292236,0.60134054754056,0.07850873241735352,0.05505986625898065,0.2812942411627313,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,49.226492203477974,0,0.8847714454067139,0.0,864,0,0.0
20260722,L02,L06,L02->L06,0,0.0,1392,1377,956,0.3250942826271057,0.3720620274543762,0.5889735858073959,0.056076769538573976,0.05505986625898065,0.08099795548301647,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,14.174642209527882,0,0.8847714454067139,0.0,956,0,0.0
20260722,L02,L07,L02->L07,1,27.981072654937165,1127,1157,248,0.41818302869796753,0.41300857067108154,0.7721153998632244,0.2138641664530793,0.05505986625898065,0.5428892871611627,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,217.15571486446507,0,0.8847714454067139,0.0,248,1,27.981072654937165
20260722,L02,L08,L02->L08,0,0.0,1294,1390,975,0.37780943512916565,0.3649021089076996,0.5889735858073954,0.12569217446375291,0.05505986625898065,0.269347217416596,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,47.135763047904305,0,0.8847714454067139,0.0,975,0,0.0
20260722,L02,L09,L02->L09,0,0.0,1386,1382,966,0.33666273951530457,0.3692592978477478,0.5889735858073957,0.0705530812947214,0.05505986625898065,0.14219274825022854,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,24.883730943789995,0,0.8847714454067139,0.0,966,0,0.0
20260722,L02,L10,L02->L10,0,0.0,1098,1253,865,0.42940109968185425,0.39913415908813477,0.60134054754056,0.2206458297594894,0.05505986625898065,0.6220551759418836,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,108.85965578982963,0,0.8847714454067139,0.0,865,0,0.0
20260722,L02,L11,L02->L11,0,0.0,1239,1063,219,0.3964022397994995,0.4256415069103241,0.7988145488171646,0.19139287680077505,0.05505986625898065,0.8847714454067139,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,154.83500294617494,0,0.8847714454067139,0.0,219,0,0.0
20260722,L02,L12,L02->L12,0,0.0,1373,1378,957,0.34631258249282837,0.37144938111305237,0.5889735858073959,0.08557349761785453,0.05505986625898065,0.1709799100068069,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,29.921484251191206,0,0.8847714454067139,0.0,957,0,0.0
20260722,L02,L13,L02->L13,0,0.0,1400,1368,958,0.3134714663028717,0.3760553300380707,0.5889735858073959,0.042298212815447774,0.05505986625898065,0.0464679678834852,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,8.13189437960991,0,0.8847714454067139,0.0,958,0,0.0
20260722,L02,L14,L02->L14,0,0.0,1181,1358,967,0.4056642949581146,0.377885639667511,0.5889735858073957,0.17338227888558722,0.05505986625898065,0.3012935393222851,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,120.51741572891403,0,0.8847714454067139,0.0,967,0,0.0
20260722,L02,L15,L02->L15,0,0.0,1190,1357,952,0.4041278660297394,0.3782099485397339,0.5889735858073961,0.17142848063886287,0.05505986625898065,0.3457441070779989,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,138.29764283119957,0,0.8847714454067139,0.0,952,0,0.0
20260722,L02,L16,L02->L16,0,0.0,1008,1259,976,0.44936704635620117,0.397892028093338,0.5889735858073954,0.24796866014766272,0.05505986625898065,0.40934044973134553,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,163.73617989253822,0,0.8847714454067139,0.0,976,0,0.0
20260722,L02,L17,L02->L17,0,0.0,1027,1248,954,0.4455220699310303,0.39955294132232666,0.588973585807396,0.24363159224595024,0.05505986625898065,0.45422680736701737,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,181.69072294680694,0,0.8847714454067139,0.0,954,0,0.0
20260722,L02,L18,L02->L18,0,0.0,1248,1279,968,0.393466591835022,0.39405766129493713,0.5889735858073957,0.16671473463481726,0.05505986625898065,0.258181404013451,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,129.0907020067255,0,0.8847714454067139,0.0,968,0,0.0
20260722,L02,L19,L02->L19,0,0.0,1072,1147,950,0.43307361006736755,0.4142735004425049,0.5889735858073962,0.23566672280235595,0.05505986625898065,0.3103257872294535,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,155.16289361472673,0,0.8847714454067139,0.0,950,0,0.0
20260722,L02,L20,L02->L20,0,0.0,1349,1333,979,0.35816046595573425,0.38440197706222534,0.5889735858073952,0.11069070386181136,0.05505986625898065,0.1936219970597448,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,96.8109985298724,0,0.8847714454067139,0.0,979,0,0.0
20260722,L02,L21,L02->L21,0,0.0,1134,1270,969,0.41721972823143005,0.3953082263469696,0.5889735858073957,0.20099470613469977,0.05505986625898065,0.44635473449626784,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,223.17736724813392,0,0.8847714454067139,0.0,969,0,0.0
20260722,L02,L22,L02->L22,0,0.0,1213,1229,949,0.4012436866760254,0.4036087095737457,0.5889735858073963,0.18388411408002314,0.05505986625898065,0.3919243964427239,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,195.96219822136197,0,0.8847714454067139,0.0,949,0,0.0
20260722,L02,L23,L02->L23,0,0.0,723,436,970,0.5008798837661743,0.49012506008148193,0.5889735858073957,0.38053486002667,0.05505986625898065,0.6983015709594753,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,349.15078547973764,0,0.8847714454067139,0.0,436,0,0.0
20260722,L02,L24,L02->L24,0,0.0,1106,528,971,0.4259060323238373,0.47963982820510864,0.5889735858073957,0.2680820749891809,0.05505986625898065,0.1434198164785073,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,71.70990823925365,0,0.8847714454067139,0.0,528,0,0.0
20260722,L02,L25,L02->L25,0,0.0,807,543,977,0.4864914119243622,0.47839149832725525,0.5889735858073954,0.3526309866026132,0.05505986625898065,0.4352511612224543,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,217.62558061122715,0,0.8847714454067139,0.0,543,0,0.0
20260722,L02,L26,L02->L26,0,0.0,808,544,978,0.4864914119243622,0.47839149832725525,0.5889735858073954,0.3526309866026132,0.05505986625898065,0.4352511612224543,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,217.62558061122715,0,0.8847714454067139,0.0,544,0,0.0
20260722,L02,L27,L02->L27,1,27.98107265493719,894,702,249,0.47117501497268677,0.4633297324180603,0.7721153998632194,0.3212550769624326,0.05505986625898065,0.4343114297289295,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,217.15571486446476,0,0.8847714454067139,0.0,249,1,27.98107265493719
20260722,L02,L28,L02->L28,0,0.0,683,433,980,0.5089681148529053,0.4910786747932434,0.5889735858073948,0.3925508735608437,0.05505986625898065,0.6113846403565908,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,305.6923201782954,0,0.8847714454067139,0.0,433,0,0.0
20260722,L02,L29,L02->L29,0,0.0,1189,1027,951,0.404449462890625,0.4291512668132782,0.5889735858073962,0.20501361938307192,0.05505986625898065,0.1570926587603118,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,78.54632938015591,0,0.8847714454067139,0.0,951,0,0.0
20260722,L02,L30,L02->L30,0,0.0,1017,741,972,0.44799429178237915,0.4597218632698059,0.5889735858073957,0.28624841690508235,0.05505986625898065,0.33031238420556336,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,165.1561921027817,0,0.8847714454067139,0.0,741,0,0.0
20260722,L02,L31,L02->L31,0,0.0,1091,862,959,0.4301432967185974,0.4468963146209717,0.5889735858073959,0.25275585177928633,0.05505986625898065,0.2810722561510267,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,140.53612807551335,0,0.8847714454067139,0.0,862,0,0.0
20260722,L02,L32,L02->L32,0,0.0,1254,870,973,0.39235976338386536,0.44625166058540344,0.5889735858073957,0.1991020546676262,0.05505986625898065,0.12421271070203196,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,62.106355351015985,0,0.8847714454067139,0.0,870,0,0.0
20260722,L02,L33,L02->L33,0,0.0,1255,871,974,0.39235976338386536,0.44625166058540344,0.5889735858073957,0.1991020546676262,0.05505986625898065,0.12421271070203196,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,62.106355351015985,0,0.8847714454067139,0.0,871,0,0.0
20260722,L02,L34,L02->L34,0,0.0,1394,1354,960,0.3227315843105316,0.37939056754112244,0.5889735858073959,0.05751433599592021,0.05505986625898065,0.11317174591730997,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,56.58587295865498,0,0.8847714454067139,0.0,960,0,0.0
20260722,L02,L35,L02->L35,0,0.0,1395,1355,961,0.3227315843105316,0.37939056754112244,0.5889735858073959,0.05751433599592021,0.05505986625898065,0.11317174591730997,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,56.58587295865498,0,0.8847714454067139,0.0,961,0,0.0
20260722,L02,L36,L02->L36,0,0.0,1368,1343,962,0.3479629158973694,0.38214683532714844,0.5889735858073959,0.09485629046843207,0.05505986625898065,0.24086043453050293,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,120.43021726525147,0,0.8847714454067139,0.0,962,0,0.0
20260722,L02,L37,L02->L37,0,0.0,1369,1344,963,0.3479629158973694,0.38214683532714844,0.5889735858073959,0.09485629046843207,0.05505986625898065,0.24086043453050293,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,120.43021726525147,0,0.8847714454067139,0.0,963,0,0.0
20260722,L02,L38,L02->L38,0,0.0,968,700,953,0.4577908515930176,0.46350565552711487,0.5889735858073961,0.30251208957057296,0.05505986625898065,0.31892774384897327,0.8847714454067139,0.11522855459328607,0.315228554593286,9.635476595321613,159.46387192448663,0,0.8847714454067139,0.0,700,0,0.0
20260722,L03,L01,L03->L01,0,0.0,716,1387,888,0.5013939738273621,0.3671223223209381,0.5939711996585192,0.3012586899207115,0.33347223483382876,0.2456846030056387,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,42.99480552598678,0,0.8847714454067139,0.0,716,0,0.0
20260722,L03,L02,L03->L02,0,0.0,939,1398,891,0.46265438199043274,0.35928231477737427,0.5939711996585187,0.24157804000136474,0.33347223483382876,0.13887858555712526,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,24.30375247249692,0,0.8847714454067139,0.0,891,0,0.0
20260722,L03,L04,L03->L04,0,0.0,1031,1396,890,0.44486337900161743,0.3606864809989929,0.593971199658519,0.21742494947170915,0.33347223483382876,0.28398649488389527,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,49.69763660468167,0,0.8847714454067139,0.0,890,0,0.0
20260722,L03,L05,L03->L05,0,0.0,834,1384,825,0.4821818768978119,0.3678285479545593,0.6064430986940406,0.27464943360130784,0.33347223483382876,0.3941935613234341,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,68.98387323160097,0,0.8847714454067139,0.0,825,0,0.0
20260722,L03,L06,L03->L06,0,0.0,1188,1395,893,0.4044937789440155,0.36113035678863525,0.5939711996585186,0.1608355296597932,0.33347223483382876,0.06600335885782771,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,11.55058780011985,0,0.8847714454067139,0.0,893,0,0.0
20260722,L03,L07,L03->L07,0,0.0,1058,1403,883,0.43808087706565857,0.35449478030204773,0.5939711996585203,0.20384179234747535,0.33347223483382876,0.417816830955801,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,167.1267323823204,0,0.8847714454067139,0.0,883,0,0.0
20260722,L03,L08,L03->L08,0,0.0,919,1394,907,0.46567779779434204,0.36200112104415894,0.5939711996585185,0.24760613501370848,0.33347223483382876,0.17279987770476912,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,30.239978598334595,0,0.8847714454067139,0.0,907,0,0.0
20260722,L03,L09,L03->L09,1,85.8406488939796,340,1162,215,0.5857664942741394,0.412310928106308,0.8055927248675804,0.44952451799307236,0.33347223483382876,0.49051799367988347,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,85.8406488939796,0,0.8847714454067139,0.0,215,1,85.8406488939796
20260722,L03,L10,L03->L10,0,0.0,337,1206,826,0.5865173935890198,0.4072815179824829,0.6064430986940383,0.447311377554129,0.33347223483382876,0.509155855781181,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,89.10227476170668,0,0.8847714454067139,0.0,337,0,0.0
20260722,L03,L11,L03->L11,0,0.0,534,1006,216,0.5427271723747253,0.430940717458725,0.8055927248675804,0.4010016809907463,0.33347223483382876,0.8847714454067139,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,154.83500294617494,0,0.8847714454067139,0.0,216,0,0.0
20260722,L03,L12,L03->L12,0,0.0,821,1372,894,0.4834780991077423,0.3736143410205841,0.5939711996585186,0.2802387822497797,0.33347223483382876,0.1899459041648097,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,33.2405332288417,0,0.8847714454067139,0.0,821,0,0.0
20260722,L03,L13,L03->L13,0,0.0,1115,1328,895,0.4249453544616699,0.38613396883010864,0.5939711996585186,0.2059127056074178,0.33347223483382876,0.0275019737254824,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,4.81284540195942,0,0.8847714454067139,0.0,895,0,0.0
20260722,L03,L14,L03->L14,0,0.0,509,1360,910,0.547806978225708,0.3775802254676819,0.5939711996585184,0.37345334296178173,0.33347223483382876,0.29378982326432,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,117.51592930572801,0,0.8847714454067139,0.0,509,0,0.0
20260722,L03,L15,L03->L15,0,0.0,363,1271,911,0.5806569457054138,0.3952259123325348,0.5939711996585184,0.4312134736709247,0.33347223483382876,0.38361905948028485,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,153.44762379211394,0,0.8847714454067139,0.0,363,0,0.0
20260722,L03,L16,L03->L16,0,0.0,247,1166,896,0.6127480864524841,0.41177210211753845,0.5939711996585186,0.4871893588482472,0.33347223483382876,0.43377928097850377,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,173.51171239140152,0,0.8847714454067139,0.0,247,0,0.0
20260722,L03,L17,L03->L17,0,0.0,211,976,897,0.6296089887619019,0.43403753638267517,0.5939711996585186,0.5254266122080341,0.33347223483382876,0.5244891959808997,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,209.7956783923599,0,0.8847714454067139,0.0,211,0,0.0
20260722,L03,L18,L03->L18,0,0.0,269,1051,898,0.6039208769798279,0.42642942070961,0.5939711996585186,0.4842854619612429,0.33347223483382876,0.4846777540832193,0.8847714454067139,0.11522855459328607,0.315228554593286,58.35764109592003,242.33887704160963,0,0.8847714454067139,0.0,269,0,0.0
