path,rank,score,used_measured_state,initial_offline_lines,simulation_initial_source,total_load_shed_mw,critical,final_outage_labels
L21->L03,35,0.2868361175060272,False,,seed_initial_dcopf_case,0.0,False,"L03,L21"
L03->L10,36,0.28677383065223694,False,,seed_initial_dcopf_case,0.0,False,"L03,L10"
L36->L03,37,0.2865792512893677,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L37->L03,38,0.2865792512893677,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L14->L25,39,0.28628063201904297,False,,seed_initial_dcopf_case,0.0,False,"L14,L25"
L14->L26,40,0.28628063201904297,False,,seed_initial_dcopf_case,0.0,False,"L14,L26"
L32->L03,41,0.28606730699539185,False,,seed_initial_dcopf_case,0.0,False,"L03,L32"
L33->L03,42,0.28606730699539185,False,,seed_initial_dcopf_case,0.0,False,"L03,L33"
L18->L03,43,0.2858043909072876,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L03->L36,44,0.2857174277305603,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L03->L37,45,0.2857173979282379,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L20->L03,46,0.28548046946525574,False,,seed_initial_dcopf_case,0.0,False,"L03,L20"
L03->L20,47,0.28540119528770447,False,,seed_initial_dcopf_case,0.0,False,"L03,L20"
L05->L01,48,0.2852384150028229,False,,seed_initial_dcopf_case,0.0,False,"L01,L05"
L16->L03,49,0.28498905897140503,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L11->L03,50,0.2846546769142151,False,,seed_initial_dcopf_case,0.0,False,"L03,L11"
L28->L03,51,0.2846488654613495,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L24->L03,52,0.2846035659313202,False,,seed_initial_dcopf_case,0.0,False,"L03,L24"
L03->L11,53,0.28437626361846924,False,,seed_initial_dcopf_case,0.0,False,"L03,L11"
L13->L03,54,0.2842635214328766,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L38->L03,55,0.2842021584510803,False,,seed_initial_dcopf_case,0.0,False,"L03,L38"
L34->L03,56,0.2840472161769867,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L35->L03,57,0.2840472161769867,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L29->L03,58,0.28393250703811646,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L31->L03,59,0.2837112843990326,False,,seed_initial_dcopf_case,0.0,False,"L03,L31"
L30->L03,60,0.2837100923061371,False,,seed_initial_dcopf_case,0.0,False,"L03,L30"
L03->L22,61,0.28306877613067627,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L22->L03,62,0.2828125059604645,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L19->L03,63,0.2820954918861389,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L03->L18,64,0.2820303440093994,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L03->L05,65,0.2819844186306,False,,seed_initial_dcopf_case,0.0,False,"L03,L05"
L03->L13,66,0.2819844186306,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L03->L15,67,0.2819844186306,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L03->L16,68,0.2819844186306,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L03->L17,69,0.2819844186306,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L03->L19,70,0.2819844186306,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L03->L28,71,0.2819844186306,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L03->L29,72,0.2819844186306,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L03->L34,73,0.2819844186306,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L03->L35,74,0.2819844186306,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L38->L25,75,0.2819291353225708,False,,seed_initial_dcopf_case,0.0,False,"L25,L38"
L38->L26,76,0.2819291353225708,False,,seed_initial_dcopf_case,0.0,False,"L26,L38"
L20->L32,77,0.2817440629005432,False,,seed_initial_dcopf_case,0.0,False,"L20,L32"
L20->L33,78,0.2817440629005432,False,,seed_initial_dcopf_case,0.0,False,"L20,L33"
L06->L01,79,0.2816336750984192,False,,seed_initial_dcopf_case,0.0,False,"L01,L06"
L23->L03,80,0.2803611755371094,False,,seed_initial_dcopf_case,0.0,False,"L03,L23"
L02->L01,81,0.28035324811935425,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L19->L32,82,0.27935588359832764,False,,seed_initial_dcopf_case,0.0,False,"L19,L32"
L19->L33,83,0.27935588359832764,False,,seed_initial_dcopf_case,0.0,False,"L19,L33"
L14->L32,84,0.2787647247314453,False,,seed_initial_dcopf_case,0.0,False,"L14,L32"
L14->L33,85,0.2787647247314453,False,,seed_initial_dcopf_case,0.0,False,"L14,L33"
L02->L06,86,0.2783815264701843,False,,seed_initial_dcopf_case,0.0,False,"L02,L06"
L01->L02,87,0.2781166434288025,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L22->L32,88,0.2779068350791931,False,,seed_initial_dcopf_case,0.0,False,"L22,L32"
L22->L33,89,0.2779068350791931,False,,seed_initial_dcopf_case,0.0,False,"L22,L33"
L17->L03,90,0.2771444022655487,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L02->L04,91,0.2756943702697754,False,,seed_initial_dcopf_case,0.0,False,"L02,L04"
L28->L30,92,0.27551528811454773,False,,seed_initial_dcopf_case,0.0,False,"L28,L30"
L14->L03,93,0.2750665545463562,False,,seed_initial_dcopf_case,0.0,False,"L03,L14"
L02->L08,94,0.2741352617740631,False,,seed_initial_dcopf_case,0.0,False,"L02,L08"
L01->L03,95,0.2740088701248169,False,,seed_initial_dcopf_case,0.0,False,"L01,L03"
L15->L03,96,0.2738075852394104,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L01->L04,97,0.27364450693130493,False,,seed_initial_dcopf_case,0.0,False,"L01,L04"
L07->L27,98,0.2734543979167938,False,,seed_initial_dcopf_case,0.0,False,"L07,L27"
L15->L06,99,0.2732967138290405,False,,seed_initial_dcopf_case,0.0,False,"L06,L15"
L14->L06,100,0.2727048695087433,False,,seed_initial_dcopf_case,0.0,False,"L06,L14"
