step,episode,episode_return,negative_return,initial_outages,initial_outage_type,initial_outage_order,chronic_index,mask_enabled,mean_valid_action_count,sampled_invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction,num_generations,num_line_outages,load_shed_MW,num_proactive_actions,num_invalid_actions
58,52,-141.32027238673192,141.32027238673192,"65,68,70,97",N-4,4,700,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,58,428.74900341033936,1,0
59,53,-100.1,100.1,"174,175,176",N-3,3,1001,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
60,54,-100.1,100.1,"122,147,150,152",N-4,4,616,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
61,55,-113.16417646011942,113.16417646011942,"163,166",common_bus_N-2,2,1775,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,17,0.0,1,0
62,56,-117.40871102967657,117.40871102967657,"64,66,75",N-3,3,724,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,23,22.584821581840515,1,0
64,57,-109.95697953938641,109.95697953938641,"86,87",common_bus_N-2,2,1343,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,13,59.62771129608154,2,0
66,58,-107.0798535243753,107.0798535243753,"154,157,163",N-3,3,1741,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,11,28.9425687789917,2,0
68,59,-134.85735692853945,134.85735692853945,"78,81",common_bus_N-2,2,1790,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,42,234.03949630260468,2,0
69,60,-111.42540092988727,111.42540092988727,"129,130",common_bus_N-2,2,1305,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,15,77.6581826210022,1,0
70,61,-106.89550721261121,106.89550721261121,"87,89",common_bus_N-2,2,530,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,131.24715733528137,1,0
71,62,-132.47496284473178,132.47496284473178,"97,98,99,101",N-4,4,98,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,44,403.29505133628845,1,0
72,63,-100.1,100.1,"64,67,70,74",N-4,4,870,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
73,64,-132.4572545586701,132.4572545586701,"140,142,143,144",N-4,4,91,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,44,321.76960945129395,1,0
74,65,-103.06322599451269,103.06322599451269,"117,123",common_bus_N-2,2,1139,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,25.98236507177353,1,0
76,66,-117.42394698789742,117.42394698789742,"68,70,98,105",N-4,4,1151,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,23,138.96997594833374,2,0
77,67,-112.30822579757526,112.30822579757526,"104,106,107,118",N-4,4,1694,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,18,56.27011024951935,1,0
79,68,-120.89819120491102,120.89819120491102,"130,135",common_bus_N-2,2,1461,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,25,137.92413234710693,2,0
80,69,-118.25804208965585,118.25804208965585,"66,70,105",N-3,3,1513,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,24,136.28976774215698,1,0
81,70,-112.31238052887738,112.31238052887738,"64,66,69,105",N-4,4,591,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,18,92.5834926366806,1,0
83,71,-107.11957630713317,107.11957630713317,"42,180",common_bus_N-2,2,533,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,10,68.54563558101654,2,0
84,72,-114.04028203689073,114.04028203689073,"64,75",common_bus_N-2,2,1851,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,18,54.121126890182495,1,0
85,73,-118.23625902799583,118.23625902799583,"65,75,98",N-3,3,1797,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,24,43.59982407093048,1,0
86,74,-117.40408660566376,117.40408660566376,"104,105,107,118",N-4,4,47,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,24,0.0,1,0
87,75,-128.2144630547329,128.2144630547329,"141,144",common_bus_N-2,2,398,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,36,36.17683804035187,1,0
88,76,-126.04623073710874,126.04623073710874,"67,70",common_bus_N-2,2,972,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,33,141.1229053735733,1,0
89,77,-100.10636492220651,100.10636492220651,"153,157,159,166",N-4,4,1023,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,27.97948694229126,1,0
90,78,-114.02920235749421,114.02920235749421,"66,75,98,105",N-4,4,1026,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,20,0.0,1,0
91,79,-108.71088901648868,108.71088901648868,"64,65,69,74",N-4,4,846,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,14,15.547126173973083,1,0
93,80,-136.2341454465328,136.2341454465328,"84,85,86,88",N-4,4,1891,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,45,277.17416048049927,2,0
94,81,-114.89552209347788,114.89552209347788,"68,69,75,105",N-4,4,1194,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,21,41.551674485206604,1,0
95,82,-105.92896861234364,105.92896861234364,"17,18,20,25",N-4,4,1082,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,19.22169852256775,1,0
96,83,-104.0288354341312,104.0288354341312,"46,51",common_bus_N-2,2,1355,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,27.32759392261505,1,0
97,84,-109.63872484552822,109.63872484552822,"104,105,115,118",N-4,4,1737,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,15,81.97558689117432,1,0
98,85,-120.68777551998107,120.68777551998107,"69,74,75",N-3,3,329,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,27,197.3990280032158,1,0
99,86,-108.71937557943069,108.71937557943069,"66,68,69,98",N-4,4,844,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,14,46.864093005657196,1,0
100,87,-106.88986310011046,106.88986310011046,"54,56",common_bus_N-2,2,1264,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,132.17866349220276,1,0
101,88,-112.32826395341652,112.32826395341652,"117,119,120,122",N-4,4,600,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,18,167.5801854133606,1,0
102,89,-112.31207869974651,112.31207869974651,"64,67,74,98",N-4,4,1300,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,18,92.74968445301056,1,0
103,90,-105.92991156378163,105.92991156378163,"48,49,59",N-3,3,1645,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,22.093607783317566,1,0
104,91,-100.1,100.1,"141,144,153,160",N-4,4,1340,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
105,92,-131.0965810805361,131.0965810805361,"20,21,35,38",N-4,4,326,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,42,322.77375197410583,1,0
106,93,-109.62168016717256,109.62168016717256,"11,13,14",N-3,3,1873,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,14,25.2611243724823,1,0
107,94,-104.03225066044092,104.03225066044092,"103,106",common_bus_N-2,2,1710,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,35.975255489349365,1,0
108,95,-105.95372108759116,105.95372108759116,"74,75,76,77",N-4,4,1622,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,116.50980377197266,1,0
109,96,-106.88112720318169,106.88112720318169,"47,52",common_bus_N-2,2,1059,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,83.4838285446167,1,0
110,97,-115.75096294196464,115.75096294196464,"73,75",common_bus_N-2,2,71,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,20,86.51956963539124,1,0
112,98,-112.83936015426063,112.83936015426063,"64,66,70,98",N-4,4,1712,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,18,100.93130898475647,2,0
113,99,-100.1,100.1,"125,182",common_bus_N-2,2,279,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,82.09361600875854,1,0
114,100,-138.9011436094577,138.9011436094577,"64,68,74",N-3,3,419,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,53,345.8133296966553,1,0
115,101,-113.20165877977995,113.20165877977995,"122,123,124,126",N-4,4,212,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,19,142.86309617757797,1,0
116,102,-140.6943720709869,140.6943720709869,"46,47,50,51",N-4,4,96,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,57,238.90079975128174,1,0
117,103,-100.1,100.1,"12,13,183",N-3,3,1500,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,19.984368085861206,1,0
118,104,-109.63700312804006,109.63700312804006,"122,123,147,151",N-4,4,12,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,15,82.80849170684814,1,0
119,105,-110.52389434399169,110.52389434399169,"140,142,144,153",N-4,4,1616,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,16,29.64740890264511,1,0
120,106,-104.9770575499286,104.9770575499286,"69,98",common_bus_N-2,2,776,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,1,0
121,107,-100.1,100.1,"60,61",common_bus_N-2,2,1198,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
122,108,-100.1,100.1,"83,88,92",N-3,3,285,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
123,109,-106.87570523241318,106.87570523241318,"52,55,56",N-3,3,307,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,65.41014862060547,1,0
124,110,-106.86061800940517,106.86061800940517,"68,69,105",N-3,3,1632,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,0.0,1,0
125,111,-106.88365804437333,106.88365804437333,"126,152",common_bus_N-2,2,1505,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,101.94985032081604,1,0
126,112,-137.67563184952337,137.67563184952337,"136,137,138,140",N-4,4,690,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,52,409.5238699913025,1,0
127,113,-114.90495160785788,114.90495160785788,"65,67,70,74",N-4,4,1046,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,21,79.56452333927155,1,0
128,114,-126.05007425289708,126.05007425289708,"142,144,153,160",N-4,4,136,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,35,162.5260763168335,1,0
129,115,-123.79151779875221,123.79151779875221,"122,124,147",N-3,3,1851,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,31,143.93916726112366,1,0
130,116,-108.71654672511669,108.71654672511669,"97,98,102",N-3,3,1672,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,32.497065782547,1,0
132,117,-108.07650272991687,108.07650272991687,"11,14",common_bus_N-2,2,8,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,11,0.0,2,0
133,118,-132.47773271623092,132.47773271623092,"117,122,123,127",N-4,4,713,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,44,429.4694012403488,1,0
134,119,-123.0294948849899,123.0294948849899,"50,95",common_bus_N-2,2,2013,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,29,131.00393003225327,1,0
135,120,-108.70688147287719,108.70688147287719,"68,69,74,98",N-4,4,259,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,14,0.0,1,0
136,121,-110.52695893616519,110.52695893616519,"64,68,97,105",N-4,4,269,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,16,38.18305039405823,1,0
137,122,-100.1,100.1,"173,176",common_bus_N-2,2,840,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
138,123,-118.23140371153232,118.23140371153232,"168,170",common_bus_N-2,2,984,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,23,22.201122999191284,1,0
139,124,-111.42045043483776,111.42045043483776,"154,157,158,162",N-4,4,1322,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,17,50.222430765628815,1,0
140,125,-104.9770575499286,104.9770575499286,"76,86",common_bus_N-2,2,883,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,1,0
141,126,-103.05544664514919,103.05544664514919,"74,75,76,77",N-4,4,830,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,1,0
143,127,-126.67022262315257,126.67022262315257,"68,74,75,97",N-4,4,202,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,34,188.7051671743393,2,0
145,128,-119.84153452817937,119.84153452817937,"143,153,160",N-3,3,1086,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,25,179.1112487912178,2,0
146,129,-125.29368096020099,125.29368096020099,"36,37",common_bus_N-2,2,757,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,32,87.19023287296295,1,0
147,130,-104.03095707486669,104.03095707486669,"144,146",common_bus_N-2,2,1088,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,34.01751673221588,1,0
149,131,-122.77656822470753,122.77656822470753,"84,85",common_bus_N-2,2,294,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,27,125.18824338912964,2,0
150,132,-118.24342634236683,118.24342634236683,"141,144,153,160",N-4,4,455,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,25,78.40294599533081,1,0
151,133,-100.1,100.1,"169,171",common_bus_N-2,2,1272,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
152,134,-127.53083908856459,127.53083908856459,"117,118,122,123",N-4,4,950,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,37,231.64280772209167,1,0
153,135,-104.02105608476768,104.02105608476768,"153,159,166",N-3,3,1388,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,1,0
154,136,-103.06181156735569,103.06181156735569,"47,52",common_bus_N-2,2,797,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,23.709084033966064,1,0
155,137,-131.08394082066374,131.08394082066374,"64,65,97,98",N-4,4,127,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,42,292.3471217751503,1,0
156,138,-122.22275054717352,122.22275054717352,"75,105",common_bus_N-2,2,128,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,28,14.132400512695312,1,0
157,139,-100.10471475719001,100.10471475719001,"88,91",common_bus_N-2,2,694,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,24.263811111450195,1,0
158,140,-108.73021952096771,108.73021952096771,"66,68,75,105",N-4,4,207,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,14,91.79573464393616,1,0
159,141,-100.1,100.1,"74,83",common_bus_N-2,2,679,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
160,142,-109.64996871031258,109.64996871031258,"117,120",common_bus_N-2,2,1249,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,163.7484302520752,1,0
161,143,-105.93156172879813,105.93156172879813,"153,154,159",N-3,3,285,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,32.554948687553406,1,0
163,144,-123.11953521181209,123.11953521181209,"64,69,74,105",N-4,4,1071,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,30,83.03686320781708,2,0
164,145,-107.79809292376189,107.79809292376189,"65,66,74,105",N-4,4,1431,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,32.906731367111206,1,0
166,146,-112.70112000675519,112.70112000675519,"65,69,98,105",N-4,4,1967,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,18,16.19573014974594,2,0
167,147,-104.9770575499286,104.9770575499286,"154,158,166",N-3,3,533,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,0.0,1,0
168,148,-117.40644398425877,117.40644398425877,"165,173",common_bus_N-2,2,727,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,22,11.36211633682251,1,0
169,149,-125.29785246744426,125.29785246744426,"66,67,75,105",N-4,4,723,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,34,119.58689212799072,1,0
170,150,-114.89905816137038,114.89905816137038,"49,50",common_bus_N-2,2,1332,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,19,51.26358461380005,1,0
172,151,-125.07207224207826,125.07207224207826,"64,75,105",N-3,3,293,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,31,219.24150705337524,2,0
173,152,-120.65418336117061,120.65418336117061,"154,157",common_bus_N-2,2,86,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,26,37.1600341796875,1,0
176,153,-107.24547989531557,107.24547989531557,"73,76",common_bus_N-2,2,1126,True,0.0,0,0.0,0.0,0.0,0.0,0.0,3,10,0.0,3,0
177,154,-122.24824587938555,122.24824587938555,"64,65,66,74",N-4,4,761,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,30,125.84067952632904,1,0
178,155,-100.1,100.1,"173,174,175",N-3,3,331,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
179,156,-107.80769586581545,107.80769586581545,"70,74",common_bus_N-2,2,1071,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,71.29804050922394,1,0
180,157,-113.16653383871441,113.16653383871441,"154,157,162",N-3,3,1292,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,18,10.709019899368286,1,0
181,158,-100.1,100.1,"15,17",common_bus_N-2,2,36,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,34.21784687042236,1,0
182,159,-108.7233831230422,108.7233831230422,"65,68,70",N-3,3,1658,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,54.6983939409256,1,0
183,160,-107.80156668146844,107.80156668146844,"126,147,151,152",N-4,4,821,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,47.86359214782715,1,0
184,161,-106.8943285233137,106.8943285233137,"117,118,120,127",N-4,4,588,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,140.10337740182877,1,0
185,162,-109.64053919593258,109.64053919593258,"64,69,70,97",N-4,4,1079,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,15,90.5891724228859,1,0
187,163,-131.04906970388947,131.04906970388947,"66,67,74,75",N-4,4,1651,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,39,140.47184038162231,2,0
188,164,-117.40691545997777,117.40691545997777,"64,74,75,98",N-4,4,460,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,24,12.928735256195068,1,0
189,165,-113.17693292263259,113.17693292263259,"66,75",common_bus_N-2,2,1531,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,17,58.0439567565918,1,0
190,166,-100.1,100.1,"11,13,19,183",N-4,4,1981,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,16.4977765083313,1,0
191,167,-100.1,100.1,"121,124",common_bus_N-2,2,603,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,42.4301472902298,1,0
192,168,-107.80486701150144,107.80486701150144,"69,70",common_bus_N-2,2,1156,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,60.65368294715881,1,0
193,169,-120.66997779775711,120.66997779775711,"64,70,74,97",N-4,4,1537,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,28,105.07734274864197,1,0
195,170,-118.95780513655257,118.95780513655257,"24,25",common_bus_N-2,2,1080,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,23,58.52287447452545,2,0
