line_label,as_first_critical_count,as_first_total_count,as_first_critical_frequency,as_second_critical_count,as_second_total_count,as_second_critical_frequency,total_critical_count
L046,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L047,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L048,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L052,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L055,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L056,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L058,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L064,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L069,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L082,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L083,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L101,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L103,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L118,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L130,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L132,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L135,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L137,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L144,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L146,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L147,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L151,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L152,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L156,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L157,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L158,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L186,3,185,0.016216216216216217,1,185,0.005405405405405406,4
L002,2,185,0.010810810810810811,0,185,0.0,2
L003,2,185,0.010810810810810811,0,185,0.0,2
L004,2,185,0.010810810810810811,0,185,0.0,2
L005,2,185,0.010810810810810811,0,185,0.0,2
L008,2,185,0.010810810810810811,0,185,0.0,2
L010,2,185,0.010810810810810811,0,185,0.0,2
L011,2,185,0.010810810810810811,0,185,0.0,2
L012,2,185,0.010810810810810811,0,185,0.0,2
L014,2,185,0.010810810810810811,0,185,0.0,2
L021,2,185,0.010810810810810811,0,185,0.0,2
L023,2,185,0.010810810810810811,0,185,0.0,2
L024,2,185,0.010810810810810811,0,185,0.0,2
L026,2,185,0.010810810810810811,0,185,0.0,2
L030,2,185,0.010810810810810811,0,185,0.0,2
L031,2,185,0.010810810810810811,0,185,0.0,2
L032,2,185,0.010810810810810811,0,185,0.0,2
L033,2,185,0.010810810810810811,0,185,0.0,2
L036,2,185,0.010810810810810811,0,185,0.0,2
L037,2,185,0.010810810810810811,0,185,0.0,2
L038,2,185,0.010810810810810811,0,185,0.0,2
L039,2,185,0.010810810810810811,0,185,0.0,2
L041,2,185,0.010810810810810811,0,185,0.0,2
L042,2,185,0.010810810810810811,0,185,0.0,2
L043,2,185,0.010810810810810811,0,185,0.0,2
L045,2,185,0.010810810810810811,0,185,0.0,2
L049,2,185,0.010810810810810811,0,185,0.0,2
L050,2,185,0.010810810810810811,0,185,0.0,2
L051,2,185,0.010810810810810811,0,185,0.0,2
L053,2,185,0.010810810810810811,0,185,0.0,2
L054,2,185,0.010810810810810811,0,185,0.0,2
L057,2,185,0.010810810810810811,0,185,0.0,2
L062,2,185,0.010810810810810811,0,185,0.0,2
L063,2,185,0.010810810810810811,0,185,0.0,2
L065,2,185,0.010810810810810811,0,185,0.0,2
L066,2,185,0.010810810810810811,0,185,0.0,2
L067,2,185,0.010810810810810811,0,185,0.0,2
L068,2,185,0.010810810810810811,0,185,0.0,2
L071,2,185,0.010810810810810811,0,185,0.0,2
L075,2,185,0.010810810810810811,0,185,0.0,2
L076,2,185,0.010810810810810811,0,185,0.0,2
L077,2,185,0.010810810810810811,0,185,0.0,2
L078,2,185,0.010810810810810811,0,185,0.0,2
L079,2,185,0.010810810810810811,0,185,0.0,2
L084,2,185,0.010810810810810811,0,185,0.0,2
L085,2,185,0.010810810810810811,0,185,0.0,2
L086,2,185,0.010810810810810811,0,185,0.0,2
L087,2,185,0.010810810810810811,0,185,0.0,2
L088,2,185,0.010810810810810811,0,185,0.0,2
L089,2,185,0.010810810810810811,0,185,0.0,2
L090,2,185,0.010810810810810811,0,185,0.0,2
L091,2,185,0.010810810810810811,0,185,0.0,2
L092,2,185,0.010810810810810811,0,185,0.0,2
L093,2,185,0.010810810810810811,0,185,0.0,2
L094,2,185,0.010810810810810811,0,185,0.0,2
L095,2,185,0.010810810810810811,0,185,0.0,2
L096,2,185,0.010810810810810811,0,185,0.0,2
L097,2,185,0.010810810810810811,0,185,0.0,2
L098,2,185,0.010810810810810811,0,185,0.0,2
L099,2,185,0.010810810810810811,0,185,0.0,2
L100,2,185,0.010810810810810811,0,185,0.0,2
L102,2,185,0.010810810810810811,0,185,0.0,2
L104,2,185,0.010810810810810811,0,185,0.0,2
L105,2,185,0.010810810810810811,0,185,0.0,2
L106,2,185,0.010810810810810811,0,185,0.0,2
L107,2,185,0.010810810810810811,0,185,0.0,2
L108,2,185,0.010810810810810811,0,185,0.0,2
L109,2,185,0.010810810810810811,0,185,0.0,2
L110,2,185,0.010810810810810811,0,185,0.0,2
L111,2,185,0.010810810810810811,0,185,0.0,2
L112,2,185,0.010810810810810811,0,185,0.0,2
L114,2,185,0.010810810810810811,0,185,0.0,2
L115,2,185,0.010810810810810811,0,185,0.0,2
L116,2,185,0.010810810810810811,0,185,0.0,2
L117,2,185,0.010810810810810811,0,185,0.0,2
L119,2,185,0.010810810810810811,0,185,0.0,2
L120,2,185,0.010810810810810811,0,185,0.0,2
L123,2,185,0.010810810810810811,0,185,0.0,2
L124,2,185,0.010810810810810811,0,185,0.0,2
L126,2,185,0.010810810810810811,0,185,0.0,2
L127,2,185,0.010810810810810811,0,185,0.0,2
L128,2,185,0.010810810810810811,0,185,0.0,2
L129,2,185,0.010810810810810811,0,185,0.0,2
L131,2,185,0.010810810810810811,0,185,0.0,2
L136,2,185,0.010810810810810811,0,185,0.0,2
L138,2,185,0.010810810810810811,0,185,0.0,2
L139,2,185,0.010810810810810811,0,185,0.0,2
L140,2,185,0.010810810810810811,0,185,0.0,2
L141,2,185,0.010810810810810811,0,185,0.0,2
L142,2,185,0.010810810810810811,0,185,0.0,2
L143,2,185,0.010810810810810811,0,185,0.0,2
L145,2,185,0.010810810810810811,0,185,0.0,2
L148,2,185,0.010810810810810811,0,185,0.0,2
L149,2,185,0.010810810810810811,0,185,0.0,2
L150,2,185,0.010810810810810811,0,185,0.0,2
L153,2,185,0.010810810810810811,0,185,0.0,2
L154,2,185,0.010810810810810811,0,185,0.0,2
L155,2,185,0.010810810810810811,0,185,0.0,2
L159,2,185,0.010810810810810811,0,185,0.0,2
L163,2,185,0.010810810810810811,0,185,0.0,2
L164,2,185,0.010810810810810811,0,185,0.0,2
L165,2,185,0.010810810810810811,0,185,0.0,2
L166,2,185,0.010810810810810811,0,185,0.0,2
L167,2,185,0.010810810810810811,0,185,0.0,2
L168,2,185,0.010810810810810811,0,185,0.0,2
L169,2,185,0.010810810810810811,0,185,0.0,2
L170,2,185,0.010810810810810811,0,185,0.0,2
L172,2,185,0.010810810810810811,0,185,0.0,2
L174,2,185,0.010810810810810811,0,185,0.0,2
L178,2,185,0.010810810810810811,0,185,0.0,2
L179,2,185,0.010810810810810811,0,185,0.0,2
L007,0,185,0.0,0,185,0.0,0
L009,0,185,0.0,0,185,0.0,0
L113,0,185,0.0,0,185,0.0,0
L133,0,185,0.0,0,185,0.0,0
L134,0,185,0.0,0,185,0.0,0
L176,0,185,0.0,0,185,0.0,0
L177,0,185,0.0,0,185,0.0,0
