path,rank,score,used_measured_state,initial_offline_lines,simulation_initial_source,total_load_shed_mw,critical,final_outage_labels
L29->L03,41,0.27941539883613586,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L24->L03,42,0.2792942225933075,False,,seed_initial_dcopf_case,0.0,False,"L03,L24"
L36->L03,43,0.2788928151130676,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L37->L03,44,0.2788928151130676,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L18->L03,45,0.2788422703742981,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L02->L01,46,0.27882570028305054,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L23->L03,47,0.2785116136074066,False,,seed_initial_dcopf_case,0.0,False,"L03,L23"
L13->L03,48,0.2784772217273712,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L28->L03,49,0.27820107340812683,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L32->L03,50,0.27804744243621826,False,,seed_initial_dcopf_case,0.0,False,"L03,L32"
L33->L03,51,0.27804744243621826,False,,seed_initial_dcopf_case,0.0,False,"L03,L33"
L38->L03,52,0.2779637575149536,False,,seed_initial_dcopf_case,0.0,False,"L03,L38"
L25->L03,53,0.2778625786304474,False,,seed_initial_dcopf_case,0.0,False,"L03,L25"
L26->L03,54,0.2778625786304474,False,,seed_initial_dcopf_case,0.0,False,"L03,L26"
L03->L14,55,0.27783751487731934,False,,seed_initial_dcopf_case,0.0,False,"L03,L14"
L34->L03,56,0.2778374254703522,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L35->L03,57,0.2778374254703522,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L01->L04,58,0.27772822976112366,False,,seed_initial_dcopf_case,0.0,False,"L01,L04"
L06->L01,59,0.2775382101535797,False,,seed_initial_dcopf_case,0.0,False,"L01,L06"
L30->L03,60,0.27751731872558594,False,,seed_initial_dcopf_case,0.0,False,"L03,L30"
L19->L32,61,0.2769366204738617,False,,seed_initial_dcopf_case,0.0,False,"L19,L32"
L19->L33,62,0.2769366204738617,False,,seed_initial_dcopf_case,0.0,False,"L19,L33"
L22->L03,63,0.27687180042266846,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L03->L36,64,0.27607864141464233,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L03->L37,65,0.27607864141464233,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L03->L20,66,0.27588480710983276,False,,seed_initial_dcopf_case,0.0,False,"L03,L20"
L03->L16,67,0.27569764852523804,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L05->L01,68,0.2755073308944702,False,,seed_initial_dcopf_case,0.0,False,"L01,L05"
L14->L03,69,0.27542805671691895,False,,seed_initial_dcopf_case,0.0,False,"L03,L14"
L03->L05,70,0.27464133501052856,False,,seed_initial_dcopf_case,0.0,False,"L03,L05"
L14->L32,71,0.274559885263443,False,,seed_initial_dcopf_case,0.0,False,"L14,L32"
L14->L33,72,0.274559885263443,False,,seed_initial_dcopf_case,0.0,False,"L14,L33"
L38->L25,73,0.2745134234428406,False,,seed_initial_dcopf_case,0.0,False,"L25,L38"
L38->L26,74,0.2745134234428406,False,,seed_initial_dcopf_case,0.0,False,"L26,L38"
L01->L03,75,0.2742709815502167,False,,seed_initial_dcopf_case,0.0,False,"L01,L03"
L03->L15,76,0.2740024924278259,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L15->L04,77,0.27398163080215454,False,,seed_initial_dcopf_case,0.0,False,"L04,L15"
L20->L32,78,0.2738385498523712,False,,seed_initial_dcopf_case,0.0,False,"L20,L32"
L20->L33,79,0.2738385498523712,False,,seed_initial_dcopf_case,0.0,False,"L20,L33"
L03->L10,80,0.27355995774269104,False,,seed_initial_dcopf_case,0.0,False,"L03,L10"
L03->L11,81,0.27355995774269104,False,,seed_initial_dcopf_case,0.0,False,"L03,L11"
L03->L13,82,0.27355995774269104,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L03->L17,83,0.27355995774269104,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L03->L18,84,0.27355995774269104,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L03->L19,85,0.27355995774269104,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L03->L22,86,0.27355995774269104,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L03->L28,87,0.27355995774269104,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L03->L29,88,0.27355995774269104,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L03->L34,89,0.27355995774269104,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L03->L35,90,0.27355995774269104,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L03->L31,91,0.27347949147224426,False,,seed_initial_dcopf_case,0.0,False,"L03,L31"
L15->L03,92,0.27327752113342285,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L15->L06,93,0.27310964465141296,False,,seed_initial_dcopf_case,0.0,False,"L06,L15"
L02->L04,94,0.27253010869026184,False,,seed_initial_dcopf_case,0.0,False,"L02,L04"
L15->L01,95,0.2720080614089966,False,,seed_initial_dcopf_case,0.0,False,"L01,L15"
L15->L08,96,0.2713090181350708,False,,seed_initial_dcopf_case,0.0,False,"L08,L15"
L14->L04,97,0.27056610584259033,False,,seed_initial_dcopf_case,0.0,False,"L04,L14"
L20->L01,98,0.27043548226356506,False,,seed_initial_dcopf_case,0.0,False,"L01,L20"
L01->L05,99,0.2702609896659851,False,,seed_initial_dcopf_case,0.0,False,"L01,L05"
L01->L16,100,0.269999623298645,False,,seed_initial_dcopf_case,0.0,False,"L01,L16"
