path,score,first_probability,second_probability,rank,used_measured_state,initial_offline_lines,simulation_initial_source
L03->L13,0.27956268191337585,0.5724191665649414,0.4883880317211151,72,False,,seed_initial_dcopf_case
L03->L15,0.27956268191337585,0.5724191665649414,0.4883880317211151,73,False,,seed_initial_dcopf_case
L03->L17,0.27956268191337585,0.5724191665649414,0.4883880317211151,74,False,,seed_initial_dcopf_case
L03->L18,0.27956268191337585,0.5724191665649414,0.4883880317211151,75,False,,seed_initial_dcopf_case
L03->L19,0.27956268191337585,0.5724191665649414,0.4883880317211151,76,False,,seed_initial_dcopf_case
L03->L28,0.27956268191337585,0.5724191665649414,0.4883880317211151,77,False,,seed_initial_dcopf_case
L03->L34,0.27956268191337585,0.5724191665649414,0.4883880317211151,78,False,,seed_initial_dcopf_case
L03->L35,0.27956268191337585,0.5724191665649414,0.4883880317211151,79,False,,seed_initial_dcopf_case
L02->L06,0.2791118621826172,0.5190598964691162,0.5377257466316223,80,False,,seed_initial_dcopf_case
L17->L03,0.27883175015449524,0.494057297706604,0.5643712878227234,81,False,,seed_initial_dcopf_case
L23->L03,0.27831292152404785,0.4883880317211151,0.5698602199554443,82,False,,seed_initial_dcopf_case
L20->L32,0.278251975774765,0.4964723289012909,0.5604581832885742,83,False,,seed_initial_dcopf_case
L20->L33,0.278251975774765,0.4964723289012909,0.5604581832885742,84,False,,seed_initial_dcopf_case
L02->L04,0.2778998613357544,0.5190598964691162,0.5353907346725464,85,False,,seed_initial_dcopf_case
L19->L32,0.27663588523864746,0.4920761287212372,0.5621810555458069,86,False,,seed_initial_dcopf_case
L19->L33,0.27663588523864746,0.4920761287212372,0.5621810555458069,87,False,,seed_initial_dcopf_case
L28->L30,0.27652642130851746,0.4883880317211151,0.5662022829055786,88,False,,seed_initial_dcopf_case
L01->L02,0.27652406692504883,0.5331236124038696,0.5186865925788879,89,False,,seed_initial_dcopf_case
L14->L32,0.27630120515823364,0.492635041475296,0.5608639121055603,90,False,,seed_initial_dcopf_case
L14->L33,0.27630120515823364,0.492635041475296,0.5608639121055603,91,False,,seed_initial_dcopf_case
L25->L01,0.2762557864189148,0.5092171430587769,0.5425107479095459,92,False,,seed_initial_dcopf_case
L26->L01,0.2762557864189148,0.5092171430587769,0.5425107479095459,93,False,,seed_initial_dcopf_case
L30->L32,0.2761235237121582,0.49078369140625,0.5626175403594971,94,False,,seed_initial_dcopf_case
L30->L33,0.2761235237121582,0.49078369140625,0.5626175403594971,95,False,,seed_initial_dcopf_case
L14->L03,0.2753739058971405,0.492635041475296,0.5589815378189087,96,False,,seed_initial_dcopf_case
L02->L08,0.27529919147491455,0.5190598964691162,0.530380368232727,97,False,,seed_initial_dcopf_case
L01->L04,0.2749830484390259,0.5331236124038696,0.5157960653305054,98,False,,seed_initial_dcopf_case
L15->L03,0.27397212386131287,0.4937880337238312,0.5548375248908997,99,False,,seed_initial_dcopf_case
L22->L32,0.2738707363605499,0.49242761731147766,0.5561644434928894,100,False,,seed_initial_dcopf_case
