path,rank,score,used_measured_state,initial_offline_lines,simulation_initial_source,total_load_shed_mw,critical,final_outage_labels
L19->L26,33,0.28710031509399414,False,,seed_initial_dcopf_case,0.0,False,"L19,L26"
L38->L25,34,0.28662267327308655,False,,seed_initial_dcopf_case,0.0,False,"L25,L38"
L38->L26,35,0.28662267327308655,False,,seed_initial_dcopf_case,0.0,False,"L26,L38"
L16->L03,36,0.28639674186706543,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L11->L03,37,0.28574949502944946,False,,seed_initial_dcopf_case,0.0,False,"L03,L11"
L09->L03,38,0.2857368290424347,False,,seed_initial_dcopf_case,83.55274098554344,True,"L03,L09"
L36->L03,39,0.285645991563797,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L37->L03,40,0.285645991563797,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L03->L21,41,0.28547558188438416,False,,seed_initial_dcopf_case,0.0,False,"L03,L21"
L14->L25,42,0.2851692736148834,False,,seed_initial_dcopf_case,0.0,False,"L14,L25"
L14->L26,43,0.2851692736148834,False,,seed_initial_dcopf_case,0.0,False,"L14,L26"
L22->L25,44,0.2848961651325226,False,,seed_initial_dcopf_case,0.0,False,"L22,L25"
L22->L26,45,0.2848961651325226,False,,seed_initial_dcopf_case,0.0,False,"L22,L26"
L03->L23,46,0.2848719656467438,False,,seed_initial_dcopf_case,0.0,False,"L03,L23"
L18->L03,47,0.28477680683135986,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L24->L03,48,0.2844166159629822,False,,seed_initial_dcopf_case,0.0,False,"L03,L24"
L28->L03,49,0.284381240606308,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L20->L03,50,0.28401827812194824,False,,seed_initial_dcopf_case,0.0,False,"L03,L20"
L29->L03,51,0.28385552763938904,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L02->L01,52,0.28378722071647644,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L38->L03,53,0.28334832191467285,False,,seed_initial_dcopf_case,0.0,False,"L03,L38"
L30->L03,54,0.2832687795162201,False,,seed_initial_dcopf_case,0.0,False,"L03,L30"
L34->L03,55,0.28311052918434143,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L35->L03,56,0.28311052918434143,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L13->L03,57,0.2828122675418854,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L19->L03,58,0.2825504541397095,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L03->L36,59,0.2820117473602295,False,,seed_initial_dcopf_case,0.0,False,"L03,L36"
L03->L37,60,0.2820117473602295,False,,seed_initial_dcopf_case,0.0,False,"L03,L37"
L22->L03,61,0.2816601097583771,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L03->L20,62,0.28139227628707886,False,,seed_initial_dcopf_case,0.0,False,"L03,L20"
L31->L03,63,0.28082239627838135,False,,seed_initial_dcopf_case,0.0,False,"L03,L31"
L03->L16,64,0.28033557534217834,False,,seed_initial_dcopf_case,0.0,False,"L03,L16"
L07->L27,65,0.28022417426109314,False,,seed_initial_dcopf_case,0.0,False,"L07,L27"
L03->L29,66,0.2800329923629761,False,,seed_initial_dcopf_case,0.0,False,"L03,L29"
L03->L10,67,0.27987444400787354,False,,seed_initial_dcopf_case,0.0,False,"L03,L10"
L03->L31,68,0.2798061966896057,False,,seed_initial_dcopf_case,0.0,False,"L03,L31"
L03->L11,69,0.2797429859638214,False,,seed_initial_dcopf_case,0.0,False,"L03,L11"
L03->L22,70,0.27973827719688416,False,,seed_initial_dcopf_case,0.0,False,"L03,L22"
L03->L05,71,0.27956268191337585,False,,seed_initial_dcopf_case,0.0,False,"L03,L05"
L03->L13,72,0.27956268191337585,False,,seed_initial_dcopf_case,0.0,False,"L03,L13"
L03->L15,73,0.27956268191337585,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L03->L17,74,0.27956268191337585,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L03->L18,75,0.27956268191337585,False,,seed_initial_dcopf_case,0.0,False,"L03,L18"
L03->L19,76,0.27956268191337585,False,,seed_initial_dcopf_case,0.0,False,"L03,L19"
L03->L28,77,0.27956268191337585,False,,seed_initial_dcopf_case,0.0,False,"L03,L28"
L03->L34,78,0.27956268191337585,False,,seed_initial_dcopf_case,0.0,False,"L03,L34"
L03->L35,79,0.27956268191337585,False,,seed_initial_dcopf_case,0.0,False,"L03,L35"
L02->L06,80,0.2791118621826172,False,,seed_initial_dcopf_case,0.0,False,"L02,L06"
L17->L03,81,0.27883175015449524,False,,seed_initial_dcopf_case,0.0,False,"L03,L17"
L23->L03,82,0.27831292152404785,False,,seed_initial_dcopf_case,0.0,False,"L03,L23"
L20->L32,83,0.278251975774765,False,,seed_initial_dcopf_case,0.0,False,"L20,L32"
L20->L33,84,0.278251975774765,False,,seed_initial_dcopf_case,0.0,False,"L20,L33"
L02->L04,85,0.2778998613357544,False,,seed_initial_dcopf_case,0.0,False,"L02,L04"
L19->L32,86,0.27663588523864746,False,,seed_initial_dcopf_case,0.0,False,"L19,L32"
L19->L33,87,0.27663588523864746,False,,seed_initial_dcopf_case,0.0,False,"L19,L33"
L28->L30,88,0.27652642130851746,False,,seed_initial_dcopf_case,0.0,False,"L28,L30"
L01->L02,89,0.27652406692504883,False,,seed_initial_dcopf_case,0.0,False,"L01,L02"
L14->L32,90,0.27630120515823364,False,,seed_initial_dcopf_case,0.0,False,"L14,L32"
L14->L33,91,0.27630120515823364,False,,seed_initial_dcopf_case,0.0,False,"L14,L33"
L25->L01,92,0.2762557864189148,False,,seed_initial_dcopf_case,0.0,False,"L01,L25"
L26->L01,93,0.2762557864189148,False,,seed_initial_dcopf_case,0.0,False,"L01,L26"
L30->L32,94,0.2761235237121582,False,,seed_initial_dcopf_case,0.0,False,"L30,L32"
L30->L33,95,0.2761235237121582,False,,seed_initial_dcopf_case,0.0,False,"L30,L33"
L14->L03,96,0.2753739058971405,False,,seed_initial_dcopf_case,0.0,False,"L03,L14"
L02->L08,97,0.27529919147491455,False,,seed_initial_dcopf_case,0.0,False,"L02,L08"
L01->L04,98,0.2749830484390259,False,,seed_initial_dcopf_case,0.0,False,"L01,L04"
L15->L03,99,0.27397212386131287,False,,seed_initial_dcopf_case,0.0,False,"L03,L15"
L22->L32,100,0.2738707363605499,False,,seed_initial_dcopf_case,0.0,False,"L22,L32"
