top_rank,top_bucket,scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error
11,"top_20,top_50,top_100",1,20260708,L002->L183,L002,L183,True,True,81.35922639729833,81.35922639729833,0.0,1.0000000000000009,"L001,L002,L018,L019,L030,L044,L045,L046,L054,L060,L065,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L183",35,1.5521381571337756,1.5521381571337756,1,L065,33,True,relay_cascade,
12,"top_20,top_50,top_100",1,20260708,L003->L107,L003,L107,True,True,81.35922639729833,81.35922639729833,0.0,1.0,"L003,L018,L019,L030,L044,L045,L046,L060,L065,L102,L104,L107,L109,L110,L111,L112,L113,L114,L115,L119,L120,L126,L127,L128,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",42,21.879243878029108,21.879243878029108,39,"L019,L030,L044,L045,L046,L060,L065,L102,L104,L109,L110,L111,L112,L113,L114,L115,L119,L120,L126,L127,L128,L134,L140,L143,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",40,True,relay_cascade,
13,"top_20,top_50,top_100",1,20260708,L003->L038,L003,L038,True,True,77.36714366189312,77.36714366189312,0.0,1.000000000000002,"L003,L018,L019,L025,L030,L032,L038,L039,L043,L045,L046,L060,L065,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,49.08619390275894,49.08619390275894,38,"L019,L025,L030,L032,L039,L043,L045,L046,L060,L065,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",39,True,relay_cascade,
14,"top_20,top_50,top_100",1,20260708,L001->L038,L001,L038,True,True,77.36714366189312,77.36714366189312,0.0,1.0,"L001,L018,L025,L030,L032,L038,L039,L043,L045,L046,L060,L065,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",40,49.08619390275894,49.08619390275894,38,"L018,L025,L030,L032,L039,L043,L045,L046,L060,L065,L102,L104,L109,L110,L111,L112,L113,L115,L128,L129,L130,L131,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",38,True,relay_cascade,
15,"top_20,top_50,top_100",1,20260708,L001->L185,L001,L185,True,True,71.939453378528,71.939453378528,0.0,1.0,"L001,L018,L019,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L185,L186",36,45.88128348381304,45.88128348381304,34,"L018,L019,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",34,True,relay_cascade,
16,"top_20,top_50,top_100",1,20260708,L003->L061,L003,L061,True,True,70.703891942181,70.703891942181,0.0,1.0000000000000004,"L003,L018,L019,L044,L045,L046,L054,L060,L061,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",35,46.03269039828401,46.03269039828401,32,"L019,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",33,True,relay_cascade,
17,"top_20,top_50,top_100",1,20260708,L001->L061,L001,L061,True,True,70.703891942181,70.703891942181,0.0,1.0,"L001,L018,L019,L044,L045,L046,L054,L060,L061,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",35,46.03257863850086,46.03257863850086,33,"L018,L019,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",33,True,relay_cascade,
18,"top_20,top_50,top_100",1,20260708,L002->L071,L002,L071,True,True,70.56694602954056,70.56694602954056,0.0,1.000000000000007,"L001,L002,L018,L019,L030,L044,L045,L046,L054,L060,L071,L073,L074,L082,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",37,2.26909926522358,2.26909926522358,3,"L073,L074,L082",35,True,relay_cascade,
19,"top_20,top_50,top_100",1,20260708,L003->L071,L003,L071,True,True,70.56694602954056,70.56694602954056,0.0,1.0000000000000004,"L003,L018,L019,L044,L045,L046,L054,L060,L071,L073,L074,L078,L082,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",36,45.13932412398354,45.13932412398354,33,"L019,L044,L045,L046,L054,L060,L073,L074,L078,L082,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",34,True,relay_cascade,
20,"top_20,top_50,top_100",1,20260708,L001->L071,L001,L071,True,True,70.56694602954056,70.56694602954056,0.0,1.0000000000000002,"L001,L018,L019,L044,L045,L046,L054,L060,L071,L073,L074,L078,L082,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",36,45.13915706626347,45.13915706626347,34,"L018,L019,L044,L045,L046,L054,L060,L073,L074,L078,L082,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",34,True,relay_cascade,
21,"top_50,top_100",1,20260708,L003->L051,L003,L051,True,True,59.27261934980908,59.27261934980908,0.0,1.000000000000002,"L003,L018,L019,L024,L044,L045,L046,L048,L051,L056,L057,L058,L060,L065,L074,L077,L078,L082,L095,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",43,46.3510756661361,46.3510756661361,40,"L019,L024,L044,L045,L046,L048,L056,L057,L058,L060,L065,L074,L077,L078,L082,L095,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",41,True,relay_cascade,
22,"top_50,top_100",1,20260708,L001->L051,L001,L051,True,True,59.27261934980908,59.27261934980908,0.0,1.000000000000001,"L001,L018,L019,L024,L044,L045,L046,L048,L051,L056,L057,L058,L060,L065,L074,L077,L078,L082,L095,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",43,46.36401893922927,46.36401893922927,41,"L018,L019,L024,L044,L045,L046,L048,L056,L057,L058,L060,L065,L074,L077,L078,L082,L095,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182",41,True,relay_cascade,
23,"top_50,top_100",1,20260708,L003->L129,L003,L129,True,True,58.60873068447325,58.60873068447325,0.0,1.0000000000000004,"L003,L018,L019,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L129,L134,L140,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L178,L179,L182",32,21.535422578873487,21.535422578873487,29,"L019,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L178,L179,L182",30,True,relay_cascade,
24,"top_50,top_100",1,20260708,L001->L129,L001,L129,True,True,58.60873068447325,58.60873068447325,0.0,1.0,"L001,L018,L019,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L129,L134,L140,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L178,L179,L182",32,21.535422793980395,21.535422793980395,30,"L018,L019,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L178,L179,L182",30,True,relay_cascade,
25,"top_50,top_100",1,20260708,L001->L133,L001,L133,True,True,57.5986799828566,57.5986799828566,0.0,1.0,"L001,L018,L019,L030,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L133,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",35,48.45049352613013,48.45049352613013,33,"L018,L019,L030,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",33,True,relay_cascade,
26,"top_50,top_100",1,20260708,L001->L011,L001,L011,True,True,52.66057626768308,47.67485528168443,4.985720985998649,1.0000000000000002,"L001,L010,L011,L014,L015,L018,L019,L020,L022,L030,L037,L044,L045,L046,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,47.422080296513,47.422080296513,39,"L010,L014,L015,L018,L019,L020,L022,L030,L037,L044,L045,L046,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",39,True,relay_cascade,
27,"top_50,top_100",1,20260708,L001->L116,L001,L116,True,True,51.84086026986975,51.84086026986975,0.0,1.000000000000001,"L001,L018,L030,L044,L045,L046,L060,L102,L109,L110,L111,L113,L114,L115,L116,L120,L126,L127,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",36,45.6849514914854,45.6849514914854,34,"L018,L030,L044,L045,L046,L060,L102,L109,L110,L111,L113,L114,L115,L120,L126,L127,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",34,True,relay_cascade,
28,"top_50,top_100",1,20260708,L002->L116,L002,L116,True,True,51.84086026986975,51.84086026986975,0.0,1.000000000000001,"L001,L002,L018,L019,L030,L044,L045,L046,L054,L060,L065,L102,L104,L109,L110,L111,L113,L114,L115,L116,L120,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182,L186",38,1.5699921704605329,1.5699921704605329,4,"L065,L114,L120,L186",36,True,relay_cascade,
29,"top_50,top_100",1,20260708,L003->L116,L003,L116,True,True,51.84086026986975,51.84086026986975,0.0,1.0000000000000004,"L003,L018,L019,L044,L045,L046,L060,L102,L109,L110,L111,L112,L113,L114,L115,L116,L120,L126,L127,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182,L186",36,44.00063485748607,44.00063485748607,33,"L019,L044,L045,L046,L060,L102,L109,L110,L111,L112,L113,L114,L115,L120,L126,L127,L128,L134,L140,L149,L150,L153,L154,L155,L156,L157,L158,L160,L169,L178,L179,L182,L186",34,True,relay_cascade,
30,"top_50,top_100",1,20260708,L001->L008,L001,L008,True,True,45.33992084418746,40.354199858188814,4.985720985998649,1.000000000000001,"L001,L008,L017,L018,L019,L020,L022,L026,L030,L037,L044,L045,L046,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",40,47.42100658918409,47.42100658918409,38,"L017,L018,L019,L020,L022,L026,L030,L037,L044,L045,L046,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",38,True,relay_cascade,
31,"top_50,top_100",1,20260708,L003->L008,L003,L008,True,True,45.33992084418746,40.354199858188814,4.985720985998649,1.000000000000001,"L003,L008,L014,L015,L017,L018,L019,L020,L022,L026,L030,L037,L044,L045,L046,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",42,47.40824393198311,47.40824393198311,39,"L014,L015,L017,L019,L020,L022,L026,L030,L037,L044,L045,L046,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",40,True,relay_cascade,
32,"top_50,top_100",1,20260708,L002->L147,L002,L147,True,True,43.59265123807146,43.59265123807146,0.0,1.0,"L001,L002,L018,L019,L030,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L147,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",35,1.263501547042788,1.263501547042788,1,L149,33,True,relay_cascade,
33,"top_50,top_100",1,20260708,L003->L011,L003,L011,True,True,43.18588914235053,43.18588914235053,0.0,1.000000000000033,"L001,L003,L006,L011,L014,L015,L018,L019,L020,L022,L030,L040,L044,L045,L046,L054,L056,L057,L060,L065,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",43,46.40779890025568,46.40779890025568,40,"L001,L006,L014,L015,L019,L020,L022,L030,L040,L044,L045,L046,L054,L056,L057,L060,L065,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,True,relay_cascade,
34,"top_50,top_100",1,20260708,L002->L072,L002,L072,True,True,42.88779933795389,42.88779933795389,0.0,1.000000000000002,"L001,L002,L018,L019,L030,L044,L045,L046,L054,L060,L072,L074,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",35,1.298455833389086,1.298455833389086,1,L074,33,True,relay_cascade,
35,"top_50,top_100",1,20260708,L003->L072,L003,L072,True,True,42.88779933795389,42.88779933795389,0.0,1.0000000000000004,"L003,L018,L019,L044,L045,L046,L054,L060,L072,L074,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L178,L179,L182",33,45.79586438392512,45.79586438392512,30,"L019,L044,L045,L046,L054,L060,L074,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L178,L179,L182",31,True,relay_cascade,
36,"top_50,top_100",1,20260708,L001->L072,L001,L072,True,True,42.88779933795389,42.88779933795389,0.0,1.0000000000000002,"L001,L018,L019,L044,L045,L046,L054,L060,L072,L074,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L178,L179,L182",33,45.79569194962952,45.79569194962952,31,"L018,L019,L044,L045,L046,L054,L060,L074,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L149,L150,L153,L154,L155,L156,L158,L159,L160,L169,L178,L179,L182",31,True,relay_cascade,
37,"top_50,top_100",1,20260708,L002->L029,L002,L029,True,True,42.3080770354206,42.3080770354206,0.0,1.000000000000007,"L001,L002,L018,L019,L025,L029,L030,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",35,1.6372549350928451,1.6372549350928451,1,L025,33,True,relay_cascade,
38,"top_50,top_100",1,20260708,L003->L029,L003,L029,True,True,42.3080770354206,42.3080770354206,0.0,1.000000000000007,"L003,L018,L019,L024,L025,L029,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",35,45.04072671776886,45.04072671776886,32,"L019,L024,L025,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",33,True,relay_cascade,
39,"top_50,top_100",1,20260708,L001->L029,L001,L029,True,True,42.3080770354206,42.3080770354206,0.0,1.000000000000004,"L001,L018,L019,L025,L029,L030,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L112,L113,L114,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",36,45.04072671776891,45.04072671776891,34,"L018,L019,L025,L030,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L112,L113,L114,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",34,True,relay_cascade,
40,"top_50,top_100",1,20260708,L001->L034,L001,L034,True,True,41.04569367595296,41.04569367595296,0.0,1.000000000000007,"L001,L018,L019,L030,L034,L040,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",35,45.81115350240099,45.81115350240099,33,"L018,L019,L030,L040,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",33,True,relay_cascade,
41,"top_50,top_100",1,20260708,L002->L034,L002,L034,True,True,41.04569367595296,41.04569367595296,0.0,1.000000000000007,"L001,L002,L018,L019,L030,L034,L040,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",35,2.1802366098660024,2.1802366098660024,1,L040,33,True,relay_cascade,
42,"top_50,top_100",1,20260708,L003->L034,L003,L034,True,True,41.04569367595296,41.04569367595296,0.0,1.000000000000007,"L003,L018,L019,L030,L034,L040,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",35,45.79057548986088,45.79057548986088,32,"L019,L030,L040,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L112,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",33,True,relay_cascade,
43,"top_50,top_100",1,20260708,L001->L050,L001,L050,True,True,38.86729284229599,33.88157185629734,4.985720985998649,1.0000000000000002,"L001,L018,L019,L030,L044,L045,L046,L050,L059,L060,L061,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",36,45.9948012679531,45.9948012679531,34,"L018,L019,L030,L044,L045,L046,L059,L060,L061,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L143,L148,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",34,True,relay_cascade,
44,"top_50,top_100",1,20260708,L002->L004,L002,L004,True,True,38.8500870832418,38.8500870832418,0.0,1.000000000000007,"L001,L002,L004,L014,L018,L019,L030,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L115,L128,L134,L140,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",35,1.8439530158084576,1.8439530158084576,1,L014,33,True,relay_cascade,
45,"top_50,top_100",1,20260708,L001->L117,L001,L117,True,True,36.82232008588366,36.82232008588366,0.0,1.000000000000007,"L001,L018,L019,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L114,L115,L117,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",35,45.270614774150935,45.270614774150935,33,"L018,L019,L044,L045,L046,L054,L060,L102,L104,L109,L110,L111,L113,L114,L115,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",33,True,relay_cascade,
46,"top_50,top_100",1,20260708,L001->L090,L001,L090,True,True,36.82232008588366,36.82232008588366,0.0,1.0000000000000056,"L001,L018,L019,L030,L044,L045,L046,L054,L056,L060,L065,L089,L090,L091,L092,L095,L102,L104,L109,L110,L111,L113,L115,L126,L127,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",43,49.633668903476185,49.633668903476185,41,"L018,L019,L030,L044,L045,L046,L054,L056,L060,L065,L089,L091,L092,L095,L102,L104,L109,L110,L111,L113,L115,L126,L127,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,True,relay_cascade,
47,"top_50,top_100",1,20260708,L003->L090,L003,L090,True,True,36.82232008588366,36.82232008588366,0.0,1.0000000000000056,"L003,L018,L019,L030,L044,L045,L046,L054,L056,L060,L065,L089,L090,L091,L092,L095,L102,L104,L109,L110,L111,L113,L115,L126,L127,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",43,49.63386694344106,49.63386694344106,40,"L019,L030,L044,L045,L046,L054,L056,L060,L065,L089,L091,L092,L095,L102,L104,L109,L110,L111,L113,L115,L126,L127,L128,L134,L140,L148,L149,L150,L153,L154,L155,L156,L157,L158,L159,L160,L169,L178,L179,L182",41,True,relay_cascade,
